gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
g43942,1,1,1,1,1,0,0,0,1,2,2
g43941,177,394,433,551,599,105,228,205,126,429,475
g43940,16,54,56,72,70,24,24,22,31,76,80
g43947,0,0,0,0,0,0,0,1,0,0,0
g43946,7,16,18,16,13,4,8,9,9,21,20
g43945,436,1038,1024,1014,1004,348,373,222,400,1112,1119
g43944,12,18,15,15,15,6,5,4,9,26,22
g55944,90,164,160,250,248,105,111,72,115,284,280
g55945,0,0,0,0,0,0,0,0,0,0,0
g55946,13,90,172,133,277,9,5,16,8,43,96
g55947,2975,4209,4287,6858,7045,1061,1810,3091,1325,2862,3018
g55940,3,0,0,8,7,0,0,3,4,0,0
g55941,0,0,0,2,2,0,0,2,0,4,5
g55942,5,19,19,30,29,4,7,8,6,25,24
g55943,0,0,0,0,0,0,0,0,0,0,0
g31757,135,264,264,254,261,63,106,77,83,146,150
g55948,8,9,10,11,10,0,0,4,0,0,0
g55949,1,1,5,1,8,1,1,1,2,2,5
g34453,198,561,559,461,446,104,185,136,169,722,713
g40983,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA34016_R5,0,0,0,0,0,0,0,0,0,0,0
g48733,0,0,0,0,0,0,0,0,0,0,0
g31755,132,288,283,245,238,36,130,126,97,236,241
g43928,135,484,516,861,927,140,291,237,103,371,418
g31754,53,128,135,198,197,47,80,54,41,144,147
g30507,22,21,23,34,31,102,19,16,131,313,299
g28192,0,7,4,3,3,0,3,4,5,1,0
g30808,0,0,0,0,0,0,0,0,0,0,0
g30506,0,2,0,0,0,0,0,0,0,0,0
adi2mcaRNA35184_R0,20,34,36,42,43,8,10,9,19,29,28
g34452,255,2107,2130,17,11,5284,11341,8782,10325,208284,215506
adi2mcaRNA34016_R0,73,166,140,74,74,32,34,28,68,138,148
adi2mcaRNA2042_R0,233,431,440,354,357,127,135,113,156,447,477
adi2mcaRNA4648_R9,0,0,0,0,0,0,0,0,0,0,0
g40022,6,8,9,3,4,3,1,2,5,8,7
g28191,0,0,0,1,1,0,0,0,0,0,0
g12057,99,297,302,307,308,96,110,126,98,316,344
g49973,142,213,211,240,238,84,136,88,114,247,247
g49974,0,0,0,2,2,1,0,0,0,0,0
g49975,227,543,534,480,480,82,207,170,134,364,366
g49976,270,441,450,672,674,224,229,221,169,478,492
g49977,129,422,434,418,432,101,151,136,118,311,324
g49978,44,122,120,140,140,75,72,41,84,197,201
g49979,0,0,0,0,0,0,0,0,0,0,0
g45040,1,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA10914_R2,51,92,84,111,104,12,20,42,15,7,6
g45042,0,0,1,0,1,0,1,0,1,0,0
adi2mcaRNA26549_R8,2,0,0,0,2,2,2,3,2,0,3
g45044,0,0,2,0,0,0,0,0,0,0,0
g45045,24,60,62,0,0,8,0,0,12,24,25
g45046,6,11,11,0,0,11,0,0,7,29,31
g45047,0,0,0,0,0,0,2,0,0,0,0
g45048,1,0,0,1,1,0,0,0,1,1,0
g58486,0,0,0,0,0,0,0,0,0,2,2
g42014,0,0,0,0,0,0,0,0,0,0,0
g42015,2,3,5,15,14,2,4,6,3,7,8
adi2mcaRNA26549_R7,2,2,1,10,10,3,3,4,4,12,10
adi2mcaRNA10914_R0,57,75,73,215,204,37,67,78,70,102,97
g42010,14,10,15,26,25,9,12,7,14,20,20
adi2mcaRNA26549_R4,0,0,0,0,0,0,8,6,4,10,9
g57454,24,28,26,128,124,29,49,30,40,57,56
adi2mcaRNA10914_R1,25,14,13,45,42,10,17,32,16,0,12
g60394,119,293,301,255,256,134,149,101,188,485,515
g58485,0,0,0,0,0,0,0,0,0,15,10
g17078,1,0,0,0,0,0,0,0,0,0,0
g35837,5,11,10,0,0,0,0,0,0,0,0
g40708,2,0,0,0,0,0,3,3,3,0,0
g40709,0,0,0,2,4,0,0,1,1,1,0
g18479,0,0,0,0,0,0,0,0,0,0,0
g18478,26,60,53,49,53,10,25,20,14,30,35
g71018,1,0,0,0,0,0,0,1,0,0,0
g35834,0,0,0,0,0,0,0,0,0,0,1
g35212,71,203,224,332,345,66,110,81,96,165,174
g35213,130,217,221,165,164,105,83,41,71,188,184
g40702,0,0,0,0,0,0,0,0,0,0,0
g71017,1,1,0,1,0,0,0,1,1,0,0
g18477,64,150,150,268,273,56,89,63,41,151,154
g71011,129,210,191,486,491,107,146,128,83,276,267
g35214,234,363,351,441,424,132,153,104,151,313,310
g18474,143,302,294,251,226,52,111,134,69,114,103
adi2mcaRNA4326_R7,0,0,0,3,3,0,2,1,1,4,4
adi2mcaRNA30753_R0,106,206,210,207,209,82,93,55,100,253,256
adi2mcaRNA13870_R2,26,51,54,40,40,18,32,17,33,75,79
g64073,209,257,257,186,205,79,72,127,173,309,298
g43059,3,3,2,4,1,6,3,3,6,18,11
g43058,69,65,78,290,293,57,119,134,73,221,229
g17071,34,90,96,106,104,23,35,27,26,44,48
g43051,24,40,44,57,60,21,26,17,20,31,32
g43050,137,267,266,344,336,81,140,85,72,123,121
g43053,90,211,210,354,352,37,131,115,42,104,104
g43052,411,1111,1129,2149,2298,226,422,425,257,802,773
g43055,0,0,0,0,0,0,0,0,0,8,8
g43054,412,937,926,1288,1250,311,452,334,331,869,878
g43057,30,67,68,77,82,28,30,27,24,102,109
g43056,1030,1995,1973,3168,3137,694,1238,1174,669,2115,2107
g46661,13,18,17,21,20,7,14,9,7,18,16
g46660,23,33,30,28,26,18,22,13,19,26,24
g46662,4,4,3,5,2,1,0,2,0,3,5
g46665,29,39,35,40,43,16,27,21,11,24,26
g46664,3,4,3,11,11,2,4,3,3,3,3
g46667,0,1,0,0,0,0,1,1,0,0,1
g46666,0,0,0,0,0,0,0,0,0,0,0
g46669,0,0,0,0,0,0,1,1,0,0,0
g46668,0,0,0,0,0,1,0,1,1,0,1
adi2mcaRNA27321_R0,29,35,38,38,41,28,31,22,23,43,41
adi2mcaRNA27321_R1,39,79,74,110,107,37,45,31,35,102,105
adi2mcaRNA11417_R4,1,1,1,5,6,1,2,1,1,4,3
adi2mcaRNA11417_R7,0,0,0,1,0,0,0,0,0,0,0
g69817,6,9,8,3,3,13,4,4,16,19,18
g1799,4,10,9,9,7,2,7,5,3,10,10
g1798,1,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA11417_R3,0,0,0,0,0,0,0,0,0,1,0
g1795,1,0,0,0,0,1,0,1,1,1,1
g1794,0,0,0,0,0,0,0,0,0,0,0
g1797,0,0,0,0,0,0,0,0,0,0,0
g1796,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA11417_R9,1,0,1,2,2,0,1,0,1,1,1
g1790,1,3,4,2,3,1,2,2,0,1,1
adi2mcaRNA16130_R0,459,1280,1281,830,830,138,351,281,204,377,374
g1792,0,0,0,0,0,0,1,0,0,0,0
adi2mcaRNA155_R0,35,82,83,68,62,9,40,26,16,44,47
g9943,46,66,71,119,121,22,33,53,26,89,92
adi2mcaRNA34859_R0,58,138,126,278,266,66,87,99,65,197,177
g57939,22,74,75,21,30,13,18,16,20,26,29
g65752,0,0,0,0,0,0,0,0,0,0,0
g65753,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA26551_R0,1,0,0,1,2,1,0,1,1,0,0
g65751,1,0,0,0,0,0,0,0,0,0,0
g65756,0,0,0,1,0,0,0,0,0,0,0
g65757,0,0,0,0,0,0,0,0,0,0,0
g65754,0,0,0,0,0,0,0,0,0,0,0
g65755,1,0,0,1,1,1,0,0,1,0,0
g65758,0,0,0,0,0,0,0,0,0,0,0
g65759,0,0,0,0,0,0,0,0,0,0,0
g19214,13,18,18,13,13,0,7,5,7,5,0
g70769,0,2,1,0,1,0,0,0,0,0,0
g70768,117,428,377,562,562,124,180,160,164,501,544
g16247,2,4,4,0,0,2,1,0,2,9,10
adi2mcaRNA15209_R4,0,0,0,0,0,0,0,0,0,0,0
g70764,2,0,0,0,0,1,0,0,1,0,0
g70767,0,0,0,0,0,0,0,0,0,0,0
g70766,1,2,2,0,1,1,1,0,3,8,4
g70761,0,1,2,1,1,0,1,0,0,1,0
g19216,1,0,0,1,0,1,1,1,1,0,0
adi2mcaRNA21729_R6,0,0,0,0,0,0,0,0,0,0,0
g70762,3,8,9,1,0,2,1,1,1,3,3
g16245,3,7,8,13,14,0,7,4,5,7,7
g19210,183,524,544,450,459,114,210,174,252,585,615
g16243,0,0,0,0,0,0,0,0,0,0,1
g28504,111,202,173,209,202,67,73,84,67,152,153
g28505,0,0,0,0,0,0,0,0,0,0,0
g28506,0,0,0,0,0,0,0,0,0,0,0
g28500,155,228,212,321,311,114,112,72,133,322,320
g28501,46,82,69,163,148,26,43,35,19,57,52
g28502,63,161,157,320,318,29,55,54,16,51,57
g28503,22,27,25,28,25,0,12,13,0,36,39
adi2mcaRNA37595_R4,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R5,1,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R7,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R0,0,0,0,27,22,0,10,1,0,0,0
g28509,0,35,43,43,56,0,7,0,0,19,21
adi2mcaRNA37595_R2,0,0,0,9,11,0,4,2,0,0,0
adi2mcaRNA37595_R3,0,0,0,0,0,0,0,0,0,0,0
g22352,0,0,0,0,0,0,0,0,0,0,0
g54199,0,4,4,3,3,1,0,3,3,4,3
g47539,0,3,4,0,0,0,1,0,1,4,5
g47536,1,1,1,1,1,0,1,1,1,1,1
g47534,1,1,1,0,0,0,0,0,0,2,0
g28198,11,20,24,7,5,6,7,6,6,18,17
g47532,11,22,26,4,0,4,2,3,6,20,17
g47530,1,2,1,8,8,1,4,5,1,1,1
g47531,2,0,0,13,11,0,7,3,3,3,0
g6229,16,27,28,22,23,14,14,6,7,29,27
g6224,1,0,0,2,2,0,1,0,1,0,0
g6225,103,252,262,205,220,50,61,65,57,140,137
g6226,2,1,2,0,0,1,0,0,1,0,0
g6227,0,0,0,20,12,0,1,2,1,6,5
g6220,0,1,1,1,1,0,0,1,0,1,0
g6221,0,2,2,0,1,0,0,0,1,2,3
g6222,9,0,9,10,13,6,10,10,8,12,13
g6223,1,0,0,0,0,0,1,1,1,1,0
g37108,184,262,267,349,355,86,111,133,110,173,179
g37109,149,248,240,117,117,46,89,69,82,166,174
g38338,0,0,0,0,0,1,0,0,0,0,0
g38339,0,0,0,0,0,0,0,0,0,0,0
g37100,63,159,162,164,165,49,114,68,61,186,190
g38333,26,63,67,79,83,19,37,23,28,55,52
g37102,62,141,132,232,229,91,137,110,74,84,82
adi2mcaRNA4632_R0,42,48,51,149,158,26,63,49,80,115,129
g37104,452,1020,1002,1232,1202,309,441,394,331,839,844
g37105,71,209,225,200,201,93,89,59,102,314,339
g38334,93,238,224,342,329,71,143,110,87,247,251
g38335,350,674,646,727,721,184,262,226,237,651,666
g56055,44,90,92,155,163,46,64,47,54,153,147
adi2mcaRNA15856_R4,20,37,36,24,13,13,11,7,21,29,32
g32886,0,0,0,0,0,0,0,0,0,0,0
g32884,0,0,0,0,0,0,0,0,3,0,0
g32885,1,0,0,0,0,0,0,0,0,0,0
g32882,44,65,54,70,53,35,39,29,0,149,111
g32883,0,0,0,0,0,0,0,0,0,0,0
g32881,0,0,0,4,4,0,0,0,0,4,4
g32889,103,185,189,247,240,78,125,97,147,343,365
adi2mcaRNA22703_R0,283,684,680,746,743,204,260,223,304,467,484
g23884,873,2380,2458,4231,4272,727,1152,1420,1012,2846,2926
g23885,2279,5361,5680,10209,10668,2020,2961,3561,3372,12652,13263
g23886,226,388,383,147,145,28,86,64,32,111,110
g23887,0,0,0,0,0,0,0,0,1,1,0
g23883,423,1153,1187,1832,1845,388,508,453,461,1168,1179
g23888,1,0,0,0,0,0,0,0,2,2,0
g23889,127,391,405,652,675,127,191,189,150,363,386
g29675,53,133,143,174,187,40,64,43,44,106,115
g29674,83,205,200,225,229,70,95,86,79,296,292
g29677,1,3,3,1,0,1,1,1,1,2,2
g29676,33,78,78,47,45,16,18,15,37,54,53
g62199,0,0,0,0,1,0,0,1,0,0,0
g29670,287,380,379,624,620,152,219,214,174,388,375
g29673,98,185,181,542,525,67,95,278,79,239,228
g29672,133,180,174,676,672,171,253,324,270,576,597
g62195,0,0,0,0,0,0,0,0,0,0,0
g56706,258,633,617,831,810,174,301,303,166,488,511
g62196,0,0,0,0,0,0,0,0,0,0,0
g62191,6,20,28,19,18,4,0,0,0,10,23
g29678,90,186,187,202,198,60,78,55,63,163,163
g62193,0,0,0,0,0,0,0,0,0,0,0
g62192,0,0,0,0,0,0,0,0,0,0,0
g42830,127,212,202,298,275,106,129,120,73,188,183
g23822,149,372,380,473,475,95,159,156,157,590,601
g42832,0,0,0,0,0,0,0,0,0,1,1
g42833,1,3,2,0,1,0,0,0,0,0,0
g42834,132,426,431,116,120,42,50,69,72,188,203
g42835,34,58,59,83,84,24,25,22,20,43,44
g42836,46,86,88,93,92,33,39,41,38,110,107
g42837,12,25,23,14,17,2,0,0,10,0,0
g42838,11,21,20,14,14,8,11,7,6,9,17
g42839,16,23,28,63,74,33,32,22,19,40,50
g22355,0,0,0,0,0,0,0,0,0,0,0
g22281,1036,4051,6020,8870,12045,1019,1816,1529,876,4298,6252
g22280,0,0,0,2,2,0,0,0,0,0,0
g22283,16,23,24,47,46,16,24,13,8,22,24
g22282,246,339,301,347,324,82,135,193,143,221,205
g22285,6,9,8,41,39,12,19,10,6,12,10
g22287,3,7,6,20,18,5,16,13,3,16,8
g40088,0,0,0,0,0,0,0,0,0,0,0
g22289,167,314,322,456,456,125,172,183,152,341,358
g22288,291,667,665,851,852,215,279,252,310,684,703
g40080,21,59,53,96,82,14,31,33,17,74,75
adi2mcaRNA6620_R0,48,165,159,211,213,40,56,43,43,174,176
g41881,0,0,0,0,0,1,1,0,0,0,0
adi2mcaRNA25654_R0,44,104,103,93,88,33,35,31,43,182,179
g15606,1,1,1,0,0,0,0,1,1,2,2
g23828,814,580,577,1024,1053,379,382,262,603,1380,1424
g70791,4,13,10,13,11,2,5,2,3,4,2
adi2mcaRNA5825_R0,47,86,82,81,85,24,22,22,34,76,69
g19277,15,11,12,11,11,0,3,5,0,7,7
g19275,10,10,0,67,65,4,18,0,16,4,0
g19270,0,0,0,0,0,0,0,0,0,0,0
g19271,0,0,0,0,0,0,0,0,0,0,0
g19734,177,304,323,294,314,140,146,118,130,228,248
g57826,9,28,25,14,17,0,6,6,0,0,0
g19278,39,72,77,72,75,8,15,9,18,20,22
g30659,22,59,59,74,74,12,16,26,10,21,24
g30658,30,114,111,93,94,28,47,43,36,114,126
g30651,3,12,10,10,10,3,4,4,3,13,13
g30650,0,0,0,1,1,1,1,0,1,0,0
g30653,1,4,3,15,13,1,7,7,1,4,3
g30652,250,656,659,524,535,166,254,204,233,835,837
g30655,643,1748,1797,1591,1619,725,607,519,814,2537,2569
g30654,315,499,504,749,767,194,345,244,345,757,771
g30657,65,184,196,156,154,38,69,56,58,218,227
g30656,43,97,102,141,139,31,49,29,65,102,114
g36763,0,0,0,0,0,0,0,0,0,0,0
g36767,168,352,356,447,446,129,187,130,143,372,375
g36766,726,1440,1410,1871,1826,452,755,700,352,1038,1009
g36765,3,0,3,0,0,0,0,0,0,0,0
g70533,2,0,0,0,0,0,2,0,0,0,0
adi2mcaRNA24861_R1,3,6,6,6,5,0,0,0,0,11,10
adi2mcaRNA21249_R1,7,7,10,25,27,12,6,6,12,13,21
g51042,22,38,40,43,43,18,27,19,28,53,53
adi2mcaRNA21249_R0,16,19,20,15,11,7,8,5,9,14,12
g22425,29,89,92,85,86,52,34,28,95,182,185
g22424,1210,3269,3205,3981,3965,820,1301,1562,994,2361,2384
g22427,13,25,24,15,17,0,6,4,0,0,12
g22426,17,30,30,30,30,19,16,12,29,72,71
g22421,5,10,10,19,17,8,9,9,9,22,23
g22420,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA9616_R2,0,0,0,0,0,0,0,0,0,0,0
g27737,0,0,0,0,0,0,0,0,0,10,8
g70538,0,0,0,0,0,0,0,0,0,2,0
g22428,85,164,162,224,228,51,128,85,60,135,137
g70539,0,1,1,0,0,0,0,1,0,0,0
adi2mcaRNA6187_R4,1,0,0,0,0,1,3,3,1,0,0
adi2mcaRNA6187_R5,2,0,0,5,4,1,4,3,1,4,4
g66470,7,10,11,7,7,4,5,3,4,6,6
adi2mcaRNA6187_R7,4,6,5,35,41,3,13,12,2,7,7
g66476,21,70,69,61,60,20,28,24,68,66,69
g66477,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA20709_R0,111,179,168,180,174,52,77,73,62,151,156
g66478,0,0,0,0,0,0,0,1,0,0,0
g66479,1,0,0,0,0,0,0,0,0,1,0
g60131,22,28,38,99,105,22,49,46,32,66,71
g60130,3,7,6,4,3,0,2,1,1,2,2
g60133,126,233,230,341,331,84,113,104,78,220,214
g60132,0,0,0,0,0,0,0,0,0,0,0
g60137,242,482,480,742,725,157,320,255,184,527,521
adi2mcaRNA40657_R3,0,0,0,0,0,0,0,0,0,0,0
g25819,2,4,0,3,3,0,1,1,0,5,4
g25818,0,0,0,0,0,0,0,0,1,2,2
g25815,0,0,0,2,3,0,3,2,2,6,5
g25814,0,0,0,0,0,0,0,0,0,0,2
g25817,0,0,0,0,0,0,0,0,0,0,0
g25816,0,0,0,0,0,0,1,0,0,1,1
g25811,0,0,0,0,0,1,0,0,0,0,0
g25810,0,0,0,0,0,0,1,0,0,0,0
g25813,0,0,0,0,0,1,0,1,1,2,2
g25812,0,0,0,0,0,0,0,0,1,0,0
adi2mcaRNA3824_R0,7,11,12,7,7,6,4,4,7,11,13
g50678,0,0,0,0,0,0,0,0,1,2,3
g64838,0,0,0,0,0,0,0,0,0,0,0
g64839,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA11919_R0,1,2,0,0,0,0,0,0,0,0,0
g64835,1,0,0,0,0,0,0,1,0,0,0
g64836,0,0,0,0,0,0,0,0,0,0,0
g64837,1,0,0,0,0,0,0,0,0,0,0
g64830,1,0,0,0,2,0,0,0,0,0,0
g64831,0,1,0,0,0,0,0,0,0,0,0
g64832,2,7,10,6,7,2,1,1,2,12,13
g64833,0,0,0,2,0,0,0,0,0,0,0
g41026,1,2,2,0,0,1,0,0,2,2,3
g33307,0,0,0,0,0,0,0,0,0,0,0
g33304,91,224,219,147,145,53,69,50,57,200,179
g33305,126,220,221,231,230,90,101,60,106,235,249
g33302,143,356,414,617,664,102,209,146,78,349,390
g41023,0,0,0,0,0,0,1,0,0,0,0
g33300,1,0,0,1,0,1,1,0,0,0,0
g19707,0,2,4,0,0,0,0,2,1,5,5
adi2mcaRNA5705_R1,0,0,0,0,0,0,0,0,1,0,0
g41028,32,66,66,62,59,0,30,25,0,0,0
g33309,6,11,12,8,8,8,5,3,17,25,31
adi2mcaRNA31064_R9,0,0,1,0,0,0,0,0,0,0,1
g47293,0,0,0,0,0,0,0,0,0,0,0
g31230,75,136,145,185,186,30,83,57,43,108,98
g27553,194,245,231,424,407,208,161,95,153,272,268
g27550,0,0,0,0,0,0,0,0,0,4,4
g27551,123,274,252,190,180,80,72,103,132,336,308
g27556,73,132,128,139,140,39,59,45,50,140,140
g51046,3,0,0,5,7,2,0,0,0,9,8
g31236,0,0,0,0,0,0,0,0,0,0,0
g31237,0,0,0,0,0,0,0,0,0,0,0
g31238,0,0,0,0,0,0,0,0,0,0,0
g31239,0,0,0,0,0,0,0,0,0,0,1
g27558,79,206,189,259,259,52,91,89,46,128,122
g27559,189,413,399,496,480,117,173,196,145,297,307
g22752,38,93,92,73,75,27,27,23,40,95,103
g41225,31,74,76,119,126,31,38,44,37,97,104
g8368,58,165,171,131,136,51,63,41,48,120,124
g18406,0,0,0,0,0,0,0,0,0,0,0
g39576,0,0,0,1,1,0,0,0,0,1,1
g8363,2,2,2,33,30,6,17,13,4,13,11
g8362,8,16,15,18,21,3,6,9,7,8,10
g8361,13,15,15,11,11,5,6,3,4,18,15
g9474,0,0,0,0,0,0,0,0,0,0,0
g8367,13,85,92,8,7,8,9,9,11,17,24
g8366,41,119,123,19,17,16,38,29,29,33,36
g8365,14,52,54,70,72,15,29,31,16,55,51
g8364,1,1,2,26,27,4,13,13,5,11,9
g39570,0,0,0,0,0,0,0,0,6,0,12
g56141,0,0,0,0,0,0,0,0,0,0,0
g56140,0,0,0,0,0,0,0,0,0,0,0
g56143,78,151,155,295,293,16,125,92,15,16,19
g56142,0,0,0,0,0,0,0,0,0,0,0
g56145,0,0,0,0,0,0,0,0,0,0,0
g61268,18,30,24,11,0,60,16,14,87,220,214
g56146,7,22,22,0,0,0,0,0,1,0,0
g61266,7,7,6,9,9,11,7,4,11,89,91
g56148,0,0,0,0,0,0,0,0,0,0,0
g61265,97,207,210,201,200,62,113,81,66,184,174
g61262,1,2,2,2,0,0,0,0,1,0,2
g61263,0,0,0,8,7,0,5,0,0,3,2
g61261,1,1,1,0,0,0,1,0,2,0,0
adi2mcaRNA31226_R4,0,0,0,0,0,0,0,0,0,0,0
g21062,1,0,0,0,0,1,1,1,1,0,0
g43521,47,51,41,141,119,17,117,68,0,119,98
g21063,0,0,0,0,0,0,0,0,0,0,0
g69881,47,108,114,127,129,32,46,49,42,137,147
g2807,0,0,0,0,0,1,0,0,1,2,1
g7292,0,0,0,0,0,0,0,0,0,0,0
g64168,9,35,41,1,1,5,2,2,6,19,23
g64169,2,0,0,0,0,0,1,0,0,0,0
g48558,0,0,0,0,0,0,0,0,0,1,0
g64162,0,0,0,0,0,0,0,0,0,0,0
g64163,0,0,0,0,0,0,1,0,0,0,0
adi2mcaRNA25068_R0,185,528,518,401,406,118,183,157,152,593,603
g48556,101,114,99,227,223,63,89,80,105,236,241
g64166,1,1,1,1,0,0,1,0,1,1,1
g64167,3,10,9,1,1,2,1,1,1,5,7
g48553,7,27,28,8,8,1,4,7,7,10,12
g48552,3,0,0,25,23,2,16,11,3,6,9
g2044,24,24,23,18,18,9,9,7,14,14,14
g2045,34,56,57,33,33,20,11,4,23,24,27
g2046,1,2,2,0,0,1,1,0,2,19,15
g2047,104,95,100,90,91,35,25,17,50,46,55
g2040,202,597,584,923,910,240,292,321,227,860,845
g41542,0,0,0,0,0,0,0,0,0,0,0
g2042,2,2,2,0,0,1,1,1,1,2,2
g39874,11,9,18,1,1,0,5,5,0,0,0
g2048,129,250,228,277,245,75,74,48,111,156,141
g11441,0,0,0,0,0,0,0,0,0,1,1
g9098,0,0,0,0,0,0,0,0,0,0,0
g9099,0,0,0,5,5,0,0,0,0,4,4
g21248,1,0,0,0,0,0,0,0,0,0,0
g21249,1,1,2,0,1,1,1,1,0,0,0
g28999,1,7,7,3,3,2,1,0,2,2,3
g28998,0,1,1,7,6,0,0,1,0,1,1
g28997,223,367,358,759,746,157,327,263,169,337,336
g9093,0,0,0,0,0,0,1,0,0,0,1
g28995,14,42,50,37,47,19,15,13,16,25,29
g21247,0,0,0,0,0,0,0,0,0,0,0
g21240,1,0,0,0,0,0,1,1,0,0,0
g21241,1,0,0,1,1,0,1,1,0,0,0
g21242,0,0,0,0,0,0,0,0,0,0,0
g9095,0,0,0,0,0,0,0,0,0,0,0
g48087,117,278,277,190,187,86,116,98,159,345,336
g48086,153,308,309,321,325,106,115,138,153,347,346
g48085,833,2113,2036,2346,2293,496,587,647,559,2085,2026
g48084,68,143,147,65,65,50,31,19,68,137,135
g26739,0,0,0,0,0,0,0,0,0,0,0
g26738,1,1,1,0,0,1,0,0,1,0,1
g48081,58,170,176,151,153,46,66,53,58,144,146
g48080,34,77,82,119,126,34,55,62,30,92,95
adi2mcaRNA6200_R0,118,207,200,150,150,72,80,52,118,234,232
g26734,0,0,0,0,0,0,0,0,0,4,0
g26737,1,0,1,1,1,1,1,1,0,0,0
g26736,1,0,0,0,0,0,0,0,0,0,0
g26731,0,0,0,0,0,0,0,0,0,0,0
g26730,1,0,0,0,0,0,0,0,0,5,0
g48089,99,171,175,375,388,89,112,116,76,261,271
g26732,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA10697_R3,0,0,0,0,0,0,0,0,0,0,0
g59308,12,34,34,36,35,8,14,9,8,22,20
g59309,23,31,30,813,671,91,270,216,75,365,286
g59306,27,51,54,55,54,36,20,11,87,183,183
g59307,0,0,0,8,7,5,0,0,0,15,12
g59304,0,0,0,0,0,0,0,0,0,0,0
g59305,0,0,0,0,0,0,0,0,0,0,0
g59302,8,0,0,10,9,9,7,4,10,8,8
g59303,0,0,0,0,0,0,0,0,0,0,0
g59301,0,0,0,0,7,0,0,0,0,0,0
g9540,29,58,67,89,97,9,34,35,10,13,15
g41544,2,11,9,0,0,0,0,0,2,4,3
g9542,0,2,2,0,0,0,0,0,0,0,0
g9543,0,0,0,1,1,0,0,0,0,0,0
g9544,1,4,5,2,2,3,3,5,3,63,64
g9545,4,6,3,8,8,12,4,2,0,15,19
g9546,18,45,45,21,21,25,14,7,24,29,28
g3976,2,3,0,2,0,2,2,0,1,0,3
g24395,0,0,0,0,0,0,0,0,0,0,0
g50425,20,28,29,43,45,23,18,19,32,122,136
g24397,1,0,0,0,0,0,0,0,0,0,1
g24396,0,0,0,0,0,0,0,0,0,0,0
g50420,0,0,0,0,0,0,0,0,0,1,1
g50421,1,0,0,0,0,0,0,1,0,0,0
adi2mcaRNA29038_R1,35,160,165,39,42,36,33,25,69,134,142
adi2mcaRNA29038_R0,16,45,45,149,148,37,47,42,77,286,296
g58659,16,29,18,22,21,8,12,4,28,36,39
g58658,1,0,0,0,0,0,0,0,1,0,1
g56149,0,0,0,0,0,0,0,0,0,0,0
g58653,0,0,0,0,0,0,0,0,1,0,0
g69796,270,577,575,524,520,130,217,282,202,533,525
g58651,2,0,0,0,0,4,3,1,9,1,0
g58650,1,0,0,0,0,1,0,0,1,0,0
g58657,0,0,0,0,0,0,0,0,0,0,1
g58656,1,0,0,0,0,0,0,0,1,0,1
g58655,0,0,0,0,0,0,0,0,0,0,1
g58654,0,0,0,0,0,0,0,0,1,0,1
g69794,50,78,78,123,120,32,63,52,50,129,130
g3970,32,81,78,152,165,44,43,36,52,198,215
g7201,0,0,0,1,0,0,0,0,0,0,0
g40067,2,2,2,4,4,1,0,1,1,2,2
g41546,1,3,0,0,0,0,1,0,0,0,0
adi2mcaRNA7899_R9,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA7899_R8,0,0,0,0,0,0,0,0,0,0,0
g51112,82,133,134,132,126,0,75,65,0,0,0
adi2mcaRNA7899_R5,0,0,0,16,17,0,0,0,0,0,0
adi2mcaRNA7899_R4,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA7899_R7,0,0,0,0,0,0,0,0,0,0,0
g39937,222,703,691,1062,982,194,386,345,231,951,912
adi2mcaRNA7899_R1,0,0,0,0,0,0,0,0,0,0,0
g51111,8,22,22,18,15,0,14,4,0,0,0
adi2mcaRNA7899_R3,0,0,0,0,0,0,0,0,0,0,0
