Orthogroup	plut2v1.1.proteins	Montipora_capitata_HIv2.genes.pep
OG0000775	jamg1.model.Sc0000101.87	Montipora_capitata_PredGene_adi2mcaRNA3911_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA17040_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA17040_R4.t1
OG0000776	plut2.m8.10335.m1	Montipora_capitata_PredGene_g39852.t1, Montipora_capitata_PredGene_g25778.t1, Montipora_capitata_PredGene_g26161.t1, Montipora_capitata_PredGene_g66490.t1, Montipora_capitata_PredGene_g10261.t1, Montipora_capitata_PredGene_g21998.t1, Montipora_capitata_PredGene_g42929.t1, Montipora_capitata_PredGene_g34670.t1, Montipora_capitata_PredGene_g25789.t1
OG0000778	plut2.m8.3738.m1	Montipora_capitata_PredGene_g7617.t1, Montipora_capitata_PredGene_g7618.t1, Montipora_capitata_PredGene_g7616.t1
OG0000778	plut2.m8.3746.m1	Montipora_capitata_PredGene_g51241.t1
OG0000779	plut2.m8.29037.m1	Montipora_capitata_PredGene_g1234.t1, Montipora_capitata_PredGene_g68946.t1
OG0000780	plut2.m8.21860.m1, plut2.m8.33162.m1	Montipora_capitata_PredGene_g22138.t1, Montipora_capitata_PredGene_g50014.t1
OG0000780	plut2.m8.25262.m1, plut2.m8.17009.m1	Montipora_capitata_PredGene_g49023.t1, Montipora_capitata_PredGene_g34359.t1, Montipora_capitata_PredGene_g2368.t1, Montipora_capitata_PredGene_g54654.t1, Montipora_capitata_PredGene_g31680.t1, Montipora_capitata_PredGene_adi2mcaRNA10928_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA1821_R0.t1
OG0000781	plut2.m8.16791.m1, plut2.m8.30020.m1, plut2.m8.33290.m1	Montipora_capitata_PredGene_adi2mcaRNA15523_R5.t1
OG0000782	plut2.m8.2910.m1	Montipora_capitata_PredGene_g62498.t1, Montipora_capitata_PredGene_g45885.t1, Montipora_capitata_PredGene_adi2mcaRNA4802_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA4802_R4.t1, Montipora_capitata_PredGene_g34097.t1, Montipora_capitata_PredGene_g47891.t1, Montipora_capitata_PredGene_g24078.t1, Montipora_capitata_PredGene_g8690.t1, Montipora_capitata_PredGene_adi2mcaRNA35840_R7.t1, Montipora_capitata_PredGene_g50369.t1, Montipora_capitata_PredGene_adi2mcaRNA1523_R1.t1
OG0000783	plut2.m8.23825.m1	Montipora_capitata_PredGene_g22989.t1, Montipora_capitata_PredGene_g7094.t1, Montipora_capitata_PredGene_g33387.t1, Montipora_capitata_PredGene_adi2mcaRNA7837_R9.t1, Montipora_capitata_PredGene_g28983.t1, Montipora_capitata_PredGene_g38803.t1, Montipora_capitata_PredGene_g57930.t1
OG0000784	plut2.m8.15923.m1, plut2.m8.15914.m1, plut2.m8.15917.m1, plut2.m8.15922.m1, plut2.m8.15921.m1	Montipora_capitata_PredGene_g25688.t1
OG0000785	plut2.m8.24578.m1	Montipora_capitata_PredGene_g23715.t1, Montipora_capitata_PredGene_g23714.t1
OG0000785	plut2.m8.9319.m1, plut2.m8.9311.m1, plut2.m8.9315.m1, plut2.m8.26145.m1, plut2.m8.26148.m1, plut2.m8.27568.m1, plut2.m8.27579.m1, plut2.m8.26149.m1, plut2.m8.18858.m1, plut2.m8.18863.m1	Montipora_capitata_PredGene_g23706.t1, Montipora_capitata_PredGene_g23703.t1, Montipora_capitata_PredGene_adi2mcaRNA35510_R1.t1
OG0000786	plut2.m8.9080.m1	Montipora_capitata_PredGene_adi2mcaRNA23861_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA23861_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA23861_R1.t1
OG0000786	plut2.m8.11644.m1	Montipora_capitata_PredGene_g25046.t1, Montipora_capitata_PredGene_g25047.t1
OG0000788	plut2.m8.22848.m1	Montipora_capitata_PredGene_g20323.t1, Montipora_capitata_PredGene_g47603.t1, Montipora_capitata_PredGene_g46051.t1, Montipora_capitata_PredGene_g51270.t1, Montipora_capitata_PredGene_g37870.t1, Montipora_capitata_PredGene_g51392.t1, Montipora_capitata_PredGene_g15132.t1, Montipora_capitata_PredGene_g25894.t1, Montipora_capitata_PredGene_g60311.t1, Montipora_capitata_PredGene_g31938.t1, Montipora_capitata_PredGene_g67216.t1, Montipora_capitata_PredGene_g23970.t1, Montipora_capitata_PredGene_g37850.t1, Montipora_capitata_PredGene_g7741.t1, Montipora_capitata_PredGene_g37865.t1, Montipora_capitata_PredGene_g34581.t1, Montipora_capitata_PredGene_g66349.t1, Montipora_capitata_PredGene_g15280.t1, Montipora_capitata_PredGene_g4616.t1
OG0000789	plut2.m8.4409.m1, plut2.m8.4408.m1	Montipora_capitata_PredGene_adi2mcaRNA434_R0.t1
OG0000790	plut2.m8.24917.m1, plut2.m8.24916.m1	Montipora_capitata_PredGene_g36704.t1
OG0000790	plut2.m8.18235.m1, plut2.m8.27724.m1	Montipora_capitata_PredGene_g69795.t1, Montipora_capitata_PredGene_g69796.t1, Montipora_capitata_PredGene_g69801.t1, Montipora_capitata_PredGene_g69797.t1, Montipora_capitata_PredGene_g48564.t1
OG0000792	plut2.m8.17910.m1	Montipora_capitata_PredGene_g4004.t1, Montipora_capitata_PredGene_g4002.t1, Montipora_capitata_PredGene_g4001.t1
OG0000792	plut2.m8.17917.m1, plut2.m8.17905.m1	Montipora_capitata_PredGene_g63788.t1
OG0000793	plut2.m8.1031.m1	Montipora_capitata_PredGene_g21848.t1
OG0000793	plut2.m8.32346.m1	Montipora_capitata_PredGene_adi2mcaRNA15357_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA13319_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA15358_R5.t1, Montipora_capitata_PredGene_g18866.t1, Montipora_capitata_PredGene_adi2mcaRNA13319_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA13319_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA24868_R1.t1
OG0000793	plut2.m8.3543.m1	Montipora_capitata_PredGene_adi2mcaRNA15359_R3.t1
OG0000794	jamg1.model.Sc0000218.60	Montipora_capitata_PredGene_g5647.t1, Montipora_capitata_PredGene_g53327.t1, Montipora_capitata_PredGene_g39508.t1, Montipora_capitata_PredGene_g13244.t1, Montipora_capitata_PredGene_g38738.t1, Montipora_capitata_PredGene_g53071.t1, Montipora_capitata_PredGene_g50844.t1, Montipora_capitata_PredGene_g30015.t1, Montipora_capitata_PredGene_g67914.t1, Montipora_capitata_PredGene_g56439.t1, Montipora_capitata_PredGene_g24680.t1, Montipora_capitata_PredGene_g62745.t1, Montipora_capitata_PredGene_g47971.t1, Montipora_capitata_PredGene_g13575.t1, Montipora_capitata_PredGene_g68829.t1, Montipora_capitata_PredGene_g22701.t1, Montipora_capitata_PredGene_g38570.t1, Montipora_capitata_PredGene_g17283.t1, Montipora_capitata_PredGene_g9088.t1, Montipora_capitata_PredGene_g9086.t1, Montipora_capitata_PredGene_g52060.t1, Montipora_capitata_PredGene_g38815.t1
OG0000795	plut2.m8.20351.m1	Montipora_capitata_PredGene_g1398.t1
OG0000795	plut2.m8.32574.m1	Montipora_capitata_PredGene_g1397.t1
OG0000796	plut2.m8.22202.m1, plut2.m8.4440.m1, plut2.m8.4441.m1	Montipora_capitata_PredGene_g33351.t1, Montipora_capitata_PredGene_g40080.t1, Montipora_capitata_PredGene_adi2mcaRNA32193_R3.t1, Montipora_capitata_PredGene_g40076.t1
OG0000796	jamg1.model.Sc0000935.1	Montipora_capitata_PredGene_g55582.t1
OG0000797	plut2.m8.14851.m1	Montipora_capitata_PredGene_g30743.t1, Montipora_capitata_PredGene_g20015.t1
OG0000797	plut2.m8.6859.m1	Montipora_capitata_PredGene_g70541.t1
OG0000798	plut2.m8.19146.m1	Montipora_capitata_PredGene_g41875.t1
OG0000798	plut2.m8.25431.m1	Montipora_capitata_PredGene_g59741.t1, Montipora_capitata_PredGene_g60631.t1, Montipora_capitata_PredGene_g22185.t1, Montipora_capitata_PredGene_adi2mcaRNA33671_R1.t1
OG0000798	jamg1.model.Sc0000199.45	Montipora_capitata_PredGene_adi2mcaRNA29233_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA29233_R0.t1
OG0000798	jamg1.model.Sc0000725.2, plut2.m8.29808.m1	Montipora_capitata_PredGene_g29607.t1
OG0000799	jamg1.model.Sc0000208.36	Montipora_capitata_PredGene_adi2mcaRNA31959_R2.t1, Montipora_capitata_PredGene_g44618.t1, Montipora_capitata_PredGene_g44628.t1, Montipora_capitata_PredGene_g26219.t1, Montipora_capitata_PredGene_g44616.t1, Montipora_capitata_PredGene_g44621.t1
OG0000800	jamg1.model.Sc0000118.22	Montipora_capitata_PredGene_g38791.t1, Montipora_capitata_PredGene_g4614.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R9.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA7579_R4.t1, Montipora_capitata_PredGene_g38367.t1, Montipora_capitata_PredGene_g42921.t1
OG0000801	plut2.m8.7184.m1	Montipora_capitata_PredGene_g3539.t1, Montipora_capitata_PredGene_g735.t1, Montipora_capitata_PredGene_g19893.t1
OG0000801	plut2.m8.3959.m1	Montipora_capitata_PredGene_adi2mcaRNA24296_R0.t1, Montipora_capitata_PredGene_g16220.t1, Montipora_capitata_PredGene_adi2mcaRNA10838_R8.t1, Montipora_capitata_PredGene_g3538.t1, Montipora_capitata_PredGene_adi2mcaRNA24300_R7.t1, Montipora_capitata_PredGene_g47127.t1, Montipora_capitata_PredGene_g47126.t1
OG0000802	jamg1.model.Sc0000075.24, jamg1.model.Sc0000518.12, plut2.m8.27566.m1, plut2.m8.27562.m1, plut2.m8.27563.m1, plut2.m8.27564.m1, plut2.m8.23286.m1	Montipora_capitata_PredGene_g55065.t1, Montipora_capitata_PredGene_g55067.t1, Montipora_capitata_PredGene_g21543.t1
OG0000803	plut2.m8.9092.m1	Montipora_capitata_PredGene_adi2mcaRNA31587_R0.t1
OG0000803	plut2.m8.15544.m1	Montipora_capitata_PredGene_g35043.t1
OG0000804	jamg1.model.Sc0000584.28	Montipora_capitata_PredGene_g30783.t1
OG0000804	jamg1.model.xfSc0000107.12	Montipora_capitata_PredGene_g30781.t1
OG0000804	jamg1.model.Sc0000011.31	Montipora_capitata_PredGene_g30782.t1, Montipora_capitata_PredGene_g66301.t1
OG0000805	plut2.m8.17329.m1, plut2.m8.19428.m1	Montipora_capitata_PredGene_g29161.t1, Montipora_capitata_PredGene_g29158.t1, Montipora_capitata_PredGene_g24400.t1, Montipora_capitata_PredGene_g29162.t1, Montipora_capitata_PredGene_g29163.t1, Montipora_capitata_PredGene_g29159.t1
OG0000806	plut2.m8.3606.m1, plut2.m8.3603.m1	Montipora_capitata_PredGene_g67201.t1
OG0000806	plut2.m8.3602.m1	Montipora_capitata_PredGene_g26574.t1, Montipora_capitata_PredGene_g26572.t1, Montipora_capitata_PredGene_g11934.t1, Montipora_capitata_PredGene_adi2mcaRNA27868_R5.t1, Montipora_capitata_PredGene_g5549.t1
OG0000809	plut2.m8.33482.m1, plut2.m8.1565.m1, plut2.m8.1568.m1, plut2.m8.1034.m1, plut2.m8.25300.m1, plut2.m8.25813.m1, plut2.m8.19129.m1, plut2.m8.1028.m1, plut2.m8.1027.m1, plut2.m8.1035.m1, plut2.m8.19135.m1, plut2.m8.19137.m1	Montipora_capitata_PredGene_adi2mcaRNA37566_R9.t1, Montipora_capitata_PredGene_adi2mcaRNA37566_R8.t1
OG0000811	plut2.m8.29526.m1, plut2.m8.24510.m1, plut2.m8.33586.m1, plut2.m8.4911.m1	Montipora_capitata_PredGene_g12133.t1, Montipora_capitata_PredGene_g14024.t1, Montipora_capitata_PredGene_g59684.t1, Montipora_capitata_PredGene_g61424.t1, Montipora_capitata_PredGene_g61428.t1, Montipora_capitata_PredGene_g10075.t1, Montipora_capitata_PredGene_g61422.t1, Montipora_capitata_PredGene_g19804.t1, Montipora_capitata_PredGene_g69311.t1, Montipora_capitata_PredGene_g12130.t1, Montipora_capitata_PredGene_g17117.t1, Montipora_capitata_PredGene_g69304.t1, Montipora_capitata_PredGene_g782.t1
OG0000815	plut2.m8.287.m1, plut2.m8.265.m1	Montipora_capitata_PredGene_g34171.t1
OG0000815	plut2.m8.286.m1, jamg1.model.xfSc0002282.1, jamg1.model.Sc0000001.114, jamg1.model.Sc0000001.109, plut2.m8.269.m1	Montipora_capitata_PredGene_adi2mcaRNA22189_R0.t1
OG0000816	plut2.m8.29618.m1	Montipora_capitata_PredGene_g51899.t1, Montipora_capitata_PredGene_g31250.t1, Montipora_capitata_PredGene_g12464.t1, Montipora_capitata_PredGene_g12465.t1, Montipora_capitata_PredGene_g56431.t1, Montipora_capitata_PredGene_adi2mcaRNA20290_R1.t1, Montipora_capitata_PredGene_g38008.t1
OG0000817	jamg1.model.Sc0000312.21	Montipora_capitata_PredGene_g59610.t1
OG0000817	plut2.m8.2376.m1	Montipora_capitata_PredGene_adi2mcaRNA19396_R3.t1, Montipora_capitata_PredGene_g61871.t1, Montipora_capitata_PredGene_adi2mcaRNA19396_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA19396_R0.t1
OG0000818	plut2.m8.20268.m1, plut2.m8.19925.m1	Montipora_capitata_PredGene_g32761.t1
OG0000818	plut2.m8.4864.m1	Montipora_capitata_PredGene_g44988.t1, Montipora_capitata_PredGene_g57946.t1
OG0000819	plut2.m8.3093.m1	Montipora_capitata_PredGene_g46767.t1, Montipora_capitata_PredGene_g5856.t1
OG0000820	plut2.m8.121.m1, plut2.m8.32019.m1	Montipora_capitata_PredGene_g210.t1, Montipora_capitata_PredGene_adi2mcaRNA30181_R2.t1, Montipora_capitata_PredGene_g32043.t1, Montipora_capitata_PredGene_adi2mcaRNA37498_R3.t1, Montipora_capitata_PredGene_g32044.t1
OG0000821	jamg1.model.Sc0000251.27	Montipora_capitata_PredGene_g61372.t1
OG0000821	plut2.m8.29310.m1, plut2.m8.4906.m1, plut2.m8.25389.m1	Montipora_capitata_PredGene_g59401.t1, Montipora_capitata_PredGene_g59369.t1
OG0000821	jamg1.model.Sc0000500.12	Montipora_capitata_PredGene_adi2mcaRNA32822_R2.t1, Montipora_capitata_PredGene_g1452.t1, Montipora_capitata_PredGene_adi2mcaRNA32822_R3.t1, Montipora_capitata_PredGene_g33062.t1, Montipora_capitata_PredGene_g8532.t1
OG0000822	plut2.m8.22294.m1	Montipora_capitata_PredGene_g12983.t1, Montipora_capitata_PredGene_g50434.t1, Montipora_capitata_PredGene_g7200.t1, Montipora_capitata_PredGene_g50323.t1, Montipora_capitata_PredGene_g11116.t1, Montipora_capitata_PredGene_g14947.t1, Montipora_capitata_PredGene_g14949.t1, Montipora_capitata_PredGene_g12117.t1, Montipora_capitata_PredGene_g44199.t1, Montipora_capitata_PredGene_g11115.t1, Montipora_capitata_PredGene_g50324.t1
OG0000823	jamg1.model.Sc0000166.5	Montipora_capitata_PredGene_g16819.t1, Montipora_capitata_PredGene_g52988.t1
OG0000823	jamg1.model.xfSc0000969.2	Montipora_capitata_PredGene_adi2mcaRNA13290_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA13290_R9.t1, Montipora_capitata_PredGene_adi2mcaRNA13290_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA13290_R8.t1, Montipora_capitata_PredGene_adi2mcaRNA13290_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA25283_R9.t1
OG0000823	plut2.m8.5728.m1, plut2.m8.4945.m1, plut2.m8.15265.m1, plut2.m8.2415.m1, plut2.m8.22458.m1, jamg1.model.Sc0000021.34	Montipora_capitata_PredGene_adi2mcaRNA41284_R0.t1
OG0000825	plut2.m8.17609.m1	Montipora_capitata_PredGene_g42988.t1, Montipora_capitata_PredGene_g45199.t1, Montipora_capitata_PredGene_g25030.t1, Montipora_capitata_PredGene_g12681.t1, Montipora_capitata_PredGene_g66504.t1
OG0000826	plut2.m8.10810.m1	Montipora_capitata_PredGene_g56130.t1
OG0000826	plut2.m8.10809.m1	Montipora_capitata_PredGene_g10108.t1
OG0000827	plut2.m8.25759.m1	Montipora_capitata_PredGene_g31554.t1, Montipora_capitata_PredGene_g42972.t1, Montipora_capitata_PredGene_g3394.t1
OG0000827	plut2.m8.5252.m1	Montipora_capitata_PredGene_g30724.t1
OG0000827	plut2.m8.9680.m1, plut2.m8.10638.m1, plut2.m8.32072.m1	Montipora_capitata_PredGene_g42973.t1, Montipora_capitata_PredGene_g68110.t1, Montipora_capitata_PredGene_g31555.t1
OG0000829	plut2.m8.450.m1	Montipora_capitata_PredGene_g54684.t1, Montipora_capitata_PredGene_g42168.t1, Montipora_capitata_PredGene_g5987.t1, Montipora_capitata_PredGene_g21389.t1, Montipora_capitata_PredGene_g31505.t1, Montipora_capitata_PredGene_g31025.t1, Montipora_capitata_PredGene_g879.t1, Montipora_capitata_PredGene_g29508.t1, Montipora_capitata_PredGene_g1712.t1, Montipora_capitata_PredGene_g47353.t1, Montipora_capitata_PredGene_g59467.t1, Montipora_capitata_PredGene_g40632.t1, Montipora_capitata_PredGene_adi2mcaRNA13434_R4.t1, Montipora_capitata_PredGene_g7011.t1, Montipora_capitata_PredGene_adi2mcaRNA13434_R3.t1, Montipora_capitata_PredGene_g23339.t1, Montipora_capitata_PredGene_adi2mcaRNA13434_R7.t1, Montipora_capitata_PredGene_g30940.t1, Montipora_capitata_PredGene_g8257.t1
OG0000831	plut2.m8.22607.m1	Montipora_capitata_PredGene_adi2mcaRNA32320_R4.t1, Montipora_capitata_PredGene_g19762.t1, Montipora_capitata_PredGene_adi2mcaRNA32320_R2.t1, Montipora_capitata_PredGene_g40581.t1, Montipora_capitata_PredGene_g51066.t1
OG0000832	plut2.m8.14947.m1	Montipora_capitata_PredGene_g67239.t1, Montipora_capitata_PredGene_g65927.t1, Montipora_capitata_PredGene_g65928.t1, Montipora_capitata_PredGene_g17708.t1, Montipora_capitata_PredGene_g19771.t1, Montipora_capitata_PredGene_g17709.t1
OG0000832	plut2.m8.10000.m1	Montipora_capitata_PredGene_g49319.t1, Montipora_capitata_PredGene_adi2mcaRNA27676_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA27678_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA27676_R0.t1
OG0000833	plut2.m8.26538.m1, plut2.m8.26544.m1	Montipora_capitata_PredGene_adi2mcaRNA1913_R1.t1, Montipora_capitata_PredGene_g42317.t1, Montipora_capitata_PredGene_adi2mcaRNA1913_R0.t1, Montipora_capitata_PredGene_g67219.t1, Montipora_capitata_PredGene_g9196.t1
OG0000835	jamg1.model.Sc0000040.147	Montipora_capitata_PredGene_adi2mcaRNA5394_R3.t1
OG0000835	jamg1.model.xpSc0007104.14	Montipora_capitata_PredGene_adi2mcaRNA13980_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA10777_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA10777_R0.t1, Montipora_capitata_PredGene_g15118.t1
OG0000836	plut2.m8.18421.m1	Montipora_capitata_PredGene_g60898.t1
OG0000837	plut2.m8.21876.m1	Montipora_capitata_PredGene_g39080.t1
OG0000837	plut2.m8.23395.m1	Montipora_capitata_PredGene_g54659.t1, Montipora_capitata_PredGene_adi2mcaRNA37707_R5.t1
OG0000837	jamg1.model.Sc0000680.7	Montipora_capitata_PredGene_g29829.t1, Montipora_capitata_PredGene_g29828.t1, Montipora_capitata_PredGene_g4175.t1
OG0000838	plut2.m8.31313.m1	Montipora_capitata_PredGene_g11775.t1, Montipora_capitata_PredGene_g2130.t1, Montipora_capitata_PredGene_g8672.t1, Montipora_capitata_PredGene_g26986.t1, Montipora_capitata_PredGene_g8524.t1, Montipora_capitata_PredGene_g37689.t1, Montipora_capitata_PredGene_g2627.t1, Montipora_capitata_PredGene_g61567.t1, Montipora_capitata_PredGene_g7247.t1, Montipora_capitata_PredGene_g70240.t1, Montipora_capitata_PredGene_g22017.t1, Montipora_capitata_PredGene_g41804.t1, Montipora_capitata_PredGene_g2159.t1, Montipora_capitata_PredGene_g67294.t1, Montipora_capitata_PredGene_g40052.t1, Montipora_capitata_PredGene_g18129.t1, Montipora_capitata_PredGene_g70513.t1
OG0000839	plut2.m8.10828.m1, plut2.m8.10831.m1, plut2.m8.10833.m1	Montipora_capitata_PredGene_g58540.t1
OG0000839	plut2.m8.10820.m1	Montipora_capitata_PredGene_g58539.t1, Montipora_capitata_PredGene_g58542.t1
OG0000840	plut2.m8.1825.m1	Montipora_capitata_PredGene_adi2mcaRNA35619_R0.t1
OG0000840	plut2.m8.11385.m1	Montipora_capitata_PredGene_g66870.t1, Montipora_capitata_PredGene_g66872.t1
OG0000841	plut2.m8.16359.m1	Montipora_capitata_PredGene_g49754.t1
OG0000841	plut2.m8.21786.m1, plut2.m8.928.m1, plut2.m8.23098.m1	Montipora_capitata_PredGene_g28359.t1, Montipora_capitata_PredGene_g27011.t1
OG0000841	plut2.m8.26962.m1, plut2.m8.15509.m1, jamg1.model.xpSc0007078.13, plut2.m8.4907.m1, plut2.m8.5236.m1	Montipora_capitata_PredGene_g30815.t1
OG0000842	plut2.m8.4234.m1	Montipora_capitata_PredGene_adi2mcaRNA15408_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA15408_R0.t1
OG0000842	plut2.m8.4233.m1	Montipora_capitata_PredGene_g53317.t1
OG0000843	plut2.m8.19703.m1, plut2.m8.19702.m1, plut2.m8.19693.m1	Montipora_capitata_PredGene_g43257.t1
OG0000843	plut2.m8.19701.m1	Montipora_capitata_PredGene_g43242.t1, Montipora_capitata_PredGene_adi2mcaRNA12052_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA12049_R0.t1, Montipora_capitata_PredGene_g43240.t1
OG0000844	plut2.m8.23918.m1, plut2.m8.9330.m1, plut2.m8.23914.m1	Montipora_capitata_PredGene_adi2mcaRNA2527_R0.t1
OG0000845	plut2.m8.9788.m1	Montipora_capitata_PredGene_adi2mcaRNA10726_R0.t1
OG0000846	plut2.m8.29231.m1	Montipora_capitata_PredGene_g57960.t1
OG0000846	plut2.m8.16013.m1	Montipora_capitata_PredGene_g55663.t1
OG0000846	plut2.m8.29232.m1	Montipora_capitata_PredGene_g60628.t1
OG0000848	plut2.m8.13237.m1, plut2.m8.13221.m1, plut2.m8.29080.m1, plut2.m8.13235.m1, plut2.m8.13229.m1, plut2.m8.13222.m1, plut2.m8.13230.m1	Montipora_capitata_PredGene_g15692.t1
OG0000848	plut2.m8.13225.m1	Montipora_capitata_PredGene_adi2mcaRNA19586_R4.t1
OG0000849	plut2.m8.19387.m1	Montipora_capitata_PredGene_g7369.t1
OG0000849	plut2.m8.20395.m1	Montipora_capitata_PredGene_g44712.t1
OG0000850	plut2.m8.33356.m1, plut2.m8.31270.m1, plut2.m8.5033.m1, plut2.m8.33355.m1	Montipora_capitata_PredGene_g54223.t1, Montipora_capitata_PredGene_g45068.t1
OG0000851	plut2.m8.20354.m1, plut2.m8.23478.m1, plut2.m8.20347.m1, plut2.m8.20355.m1, plut2.m8.20356.m1	Montipora_capitata_PredGene_adi2mcaRNA36427_R0.t1, Montipora_capitata_PredGene_g6267.t1, Montipora_capitata_PredGene_g44432.t1, Montipora_capitata_PredGene_g34851.t1, Montipora_capitata_PredGene_adi2mcaRNA9895_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA9895_R3.t1
OG0000851	jamg1.model.Sc0000530.2	Montipora_capitata_PredGene_g22442.t1, Montipora_capitata_PredGene_adi2mcaRNA9895_R6.t1
OG0000852	plut2.m8.25972.m1, plut2.m8.32815.m1, plut2.m8.21738.m1	Montipora_capitata_PredGene_g15113.t1
OG0000853	plut2.m8.31923.m1, plut2.m8.14331.m1, plut2.m8.14327.m1, plut2.m8.14321.m1, plut2.m8.14330.m1, plut2.m8.14323.m1	Montipora_capitata_PredGene_g12142.t1, Montipora_capitata_PredGene_g27546.t1, Montipora_capitata_PredGene_g27545.t1, Montipora_capitata_PredGene_g27551.t1, Montipora_capitata_PredGene_g12138.t1
OG0000854	jamg1.model.Sc0000595.14, jamg1.model.Sc0000595.11	Montipora_capitata_PredGene_adi2mcaRNA34451_R1.t1, Montipora_capitata_PredGene_g28861.t1
OG0000855	plut2.m8.5385.m1	Montipora_capitata_PredGene_g29458.t1, Montipora_capitata_PredGene_g29468.t1
OG0000856	plut2.m8.2653.m1	Montipora_capitata_PredGene_g56087.t1
OG0000857	plut2.m8.24879.m1	Montipora_capitata_PredGene_g64243.t1
OG0000857	jamg1.model.Sc0000634.5, plut2.m8.24878.m1, plut2.m8.24876.m1, jamg1.model.xfSc0001521.1, jamg1.model.Sc0000474.12	Montipora_capitata_PredGene_g44732.t1
OG0000858	jamg1.model.Sc0000013.86, plut2.m8.14111.m1	Montipora_capitata_PredGene_g23388.t1
OG0000858	plut2.m8.15625.m1	Montipora_capitata_PredGene_g27967.t1, Montipora_capitata_PredGene_g48380.t1, Montipora_capitata_PredGene_g21605.t1, Montipora_capitata_PredGene_g20341.t1, Montipora_capitata_PredGene_g2004.t1, Montipora_capitata_PredGene_g27225.t1, Montipora_capitata_PredGene_g19438.t1, Montipora_capitata_PredGene_g68565.t1, Montipora_capitata_PredGene_g68566.t1, Montipora_capitata_PredGene_g27226.t1, Montipora_capitata_PredGene_g48381.t1, Montipora_capitata_PredGene_g39151.t1, Montipora_capitata_PredGene_g18414.t1, Montipora_capitata_PredGene_g574.t1, Montipora_capitata_PredGene_g40845.t1
