Orthogroup	Pocillopora_acuta_HIv1.genes.pep	Montipora_capitata_HIv2.genes.pep
OG0000283	Pocillopora_acuta_HIv1_PredGene_g11547.t1, Pocillopora_acuta_HIv1_PredGene_g32002.t1, Pocillopora_acuta_HIv1_PredGene_g4815.t1	Montipora_capitata_PredGene_adi2mcaRNA25229_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA25229_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA25229_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA25229_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA25229_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA25229_R9.t1, Montipora_capitata_PredGene_adi2mcaRNA25229_R4.t1
OG0000284	Pocillopora_acuta_HIv1_PredGene_g11276.t1, Pocillopora_acuta_HIv1_PredGene_g21238.t1	Montipora_capitata_PredGene_g31189.t1, Montipora_capitata_PredGene_g41289.t1, Montipora_capitata_PredGene_g10916.t1, Montipora_capitata_PredGene_g43947.t1, Montipora_capitata_PredGene_g61395.t1
OG0000284	Pocillopora_acuta_HIv1_PredGene_g21231.t1	Montipora_capitata_PredGene_g32675.t1
OG0000284	Pocillopora_acuta_HIv1_PredGene_g27974.t1, Pocillopora_acuta_HIv1_PredGene_g20231.t1, Pocillopora_acuta_HIv1_PredGene_g19022.t1	Montipora_capitata_PredGene_g40579.t1, Montipora_capitata_PredGene_g12269.t1, Montipora_capitata_PredGene_g56395.t1, Montipora_capitata_PredGene_g11387.t1, Montipora_capitata_PredGene_g17840.t1, Montipora_capitata_PredGene_g34923.t1
OG0000285	Pocillopora_acuta_HIv1_PredGene_g16167.t1	Montipora_capitata_PredGene_adi2mcaRNA40671_R5.t1, Montipora_capitata_PredGene_g65148.t1, Montipora_capitata_PredGene_g68028.t1, Montipora_capitata_PredGene_g65147.t1, Montipora_capitata_PredGene_g2663.t1, Montipora_capitata_PredGene_g15073.t1, Montipora_capitata_PredGene_g42337.t1, Montipora_capitata_PredGene_g42336.t1, Montipora_capitata_PredGene_g15072.t1, Montipora_capitata_PredGene_g2662.t1, Montipora_capitata_PredGene_g19250.t1, Montipora_capitata_PredGene_g19970.t1, Montipora_capitata_PredGene_g16064.t1, Montipora_capitata_PredGene_g43288.t1, Montipora_capitata_PredGene_g61797.t1, Montipora_capitata_PredGene_g61047.t1, Montipora_capitata_PredGene_g61046.t1, Montipora_capitata_PredGene_g61798.t1, Montipora_capitata_PredGene_g19971.t1, Montipora_capitata_PredGene_g19251.t1, Montipora_capitata_PredGene_adi2mcaRNA40671_R0.t1, Montipora_capitata_PredGene_g43089.t1, Montipora_capitata_PredGene_g43090.t1, Montipora_capitata_PredGene_g16063.t1
OG0000286	Pocillopora_acuta_HIv1_PredGene_g17371.t1, Pocillopora_acuta_HIv1_PredGene_g17372.t1, Pocillopora_acuta_HIv1_PredGene_g29658.t1, Pocillopora_acuta_HIv1_PredGene_g4373.t1, Pocillopora_acuta_HIv1_PredGene_g1639.t1, Pocillopora_acuta_HIv1_PredGene_g1639.t2, Pocillopora_acuta_HIv1_PredGene_g17370.t1, Pocillopora_acuta_HIv1_PredGene_g29659.t1, Pocillopora_acuta_HIv1_PredGene_g17362.t1, Pocillopora_acuta_HIv1_PredGene_g17364.t1, Pocillopora_acuta_HIv1_PredGene_g29663.t1, Pocillopora_acuta_HIv1_PredGene_g29657.t1, Pocillopora_acuta_HIv1_PredGene_g17373.t1	Montipora_capitata_PredGene_g25285.t1, Montipora_capitata_PredGene_g25283.t1, Montipora_capitata_PredGene_g25282.t1, Montipora_capitata_PredGene_g25281.t1, Montipora_capitata_PredGene_adi2mcaRNA25980_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA25982_R9.t1, Montipora_capitata_PredGene_g27493.t1
OG0000287	Pocillopora_acuta_HIv1_PredGene_g4630.t1	Montipora_capitata_PredGene_g8391.t1
OG0000287	Pocillopora_acuta_HIv1_PredGene_g12618.t1	Montipora_capitata_PredGene_g64787.t1, Montipora_capitata_PredGene_g66847.t1
OG0000288	Pocillopora_acuta_HIv1_PredGene_g2226.t1, Pocillopora_acuta_HIv1_PredGene_g2236.t1	Montipora_capitata_PredGene_g55419.t1, Montipora_capitata_PredGene_g24749.t1
OG0000288	Pocillopora_acuta_HIv1_PredGene_g2234.t1, Pocillopora_acuta_HIv1_PredGene_g2228.t1	Montipora_capitata_PredGene_g45127.t1, Montipora_capitata_PredGene_g70790.t1
OG0000288	Pocillopora_acuta_HIv1_PredGene_g2077.t1	Montipora_capitata_PredGene_g47315.t1, Montipora_capitata_PredGene_g1601.t1, Montipora_capitata_PredGene_g20597.t1
OG0000290	Pocillopora_acuta_HIv1_PredGene_g7992.t1	Montipora_capitata_PredGene_g70515.t1, Montipora_capitata_PredGene_g70512.t1, Montipora_capitata_PredGene_g70514.t1
OG0000290	Pocillopora_acuta_HIv1_PredGene_g7998.t1	Montipora_capitata_PredGene_g35009.t1
OG0000291	Pocillopora_acuta_HIv1_PredGene_g5232.t1, Pocillopora_acuta_HIv1_PredGene_g19542.t1, Pocillopora_acuta_HIv1_PredGene_g30176.t1, Pocillopora_acuta_HIv1_PredGene_g4030.t1, Pocillopora_acuta_HIv1_PredGene_g7589.t1, Pocillopora_acuta_HIv1_PredGene_g23957.t1, Pocillopora_acuta_HIv1_PredGene_g3295.t1, Pocillopora_acuta_HIv1_PredGene_g3589.t1, Pocillopora_acuta_HIv1_PredGene_g2046.t1, Pocillopora_acuta_HIv1_PredGene_g24700.t1, Pocillopora_acuta_HIv1_PredGene_g1425.t1, Pocillopora_acuta_HIv1_PredGene_g4746.t1, Pocillopora_acuta_HIv1_PredGene_g19125.t1, Pocillopora_acuta_HIv1_PredGene_g29938.t1	Montipora_capitata_PredGene_g65198.t1
OG0000291	Pocillopora_acuta_HIv1_PredGene_g23227.t1, Pocillopora_acuta_HIv1_PredGene_g23252.t1, Pocillopora_acuta_HIv1_PredGene_g8742.t1, Pocillopora_acuta_HIv1_PredGene_g32750.t1, Pocillopora_acuta_HIv1_PredGene_g6243.t1, Pocillopora_acuta_HIv1_PredGene_g803.t1, Pocillopora_acuta_HIv1_PredGene_g3131.t1, Pocillopora_acuta_HIv1_PredGene_g5740.t1	Montipora_capitata_PredGene_g50943.t1
OG0000291	Pocillopora_acuta_HIv1_PredGene_g26070.t1, Pocillopora_acuta_HIv1_PredGene_g26070.t2	Montipora_capitata_PredGene_g30241.t1
OG0000291	Pocillopora_acuta_HIv1_PredGene_g12418.t1, Pocillopora_acuta_HIv1_PredGene_g20715.t1, Pocillopora_acuta_HIv1_PredGene_g24882.t1	Montipora_capitata_PredGene_g2200.t1
OG0000294	Pocillopora_acuta_HIv1_PredGene_g15376.t1	Montipora_capitata_PredGene_g56808.t1, Montipora_capitata_PredGene_g28416.t1
OG0000294	Pocillopora_acuta_HIv1_PredGene_g2735.t1, Pocillopora_acuta_HIv1_PredGene_g4244.t1, Pocillopora_acuta_HIv1_PredGene_g17505.t1	Montipora_capitata_PredGene_g1688.t1, Montipora_capitata_PredGene_g5026.t1
OG0000294	Pocillopora_acuta_HIv1_PredGene_g23898.t1, Pocillopora_acuta_HIv1_PredGene_g22246.t1, Pocillopora_acuta_HIv1_PredGene_g12276.t1	Montipora_capitata_PredGene_g48910.t1
OG0000294	Pocillopora_acuta_HIv1_PredGene_g19268.t1	Montipora_capitata_PredGene_g11629.t1
OG0000294	Pocillopora_acuta_HIv1_PredGene_g2734.t1, Pocillopora_acuta_HIv1_PredGene_g4284.t1	Montipora_capitata_PredGene_g14214.t1
OG0000295	Pocillopora_acuta_HIv1_PredGene_g15587.t1, Pocillopora_acuta_HIv1_PredGene_3926_t, Pocillopora_acuta_HIv1_PredGene_g15589.t1	Montipora_capitata_PredGene_g49968.t1
OG0000297	Pocillopora_acuta_HIv1_PredGene_g18536.t1	Montipora_capitata_PredGene_g12276.t1, Montipora_capitata_PredGene_g49037.t1, Montipora_capitata_PredGene_g49378.t1
OG0000297	Pocillopora_acuta_HIv1_PredGene_g22037.t1	Montipora_capitata_PredGene_g54860.t1, Montipora_capitata_PredGene_g54867.t1, Montipora_capitata_PredGene_g12277.t1
OG0000297	Pocillopora_acuta_HIv1_PredGene_g13246.t1, Pocillopora_acuta_HIv1_PredGene_g31368.t1	Montipora_capitata_PredGene_g23155.t1, Montipora_capitata_PredGene_g39178.t1, Montipora_capitata_PredGene_adi2mcaRNA24928_R0.t1, Montipora_capitata_PredGene_g42592.t1
OG0000298	Pocillopora_acuta_HIv1_PredGene_g22934.t1, Pocillopora_acuta_HIv1_PredGene_g6728.t1	Montipora_capitata_PredGene_adi2mcaRNA11423_R2.t1
OG0000298	Pocillopora_acuta_HIv1_PredGene_g22932.t1, Pocillopora_acuta_HIv1_PredGene_g22661.t1, Pocillopora_acuta_HIv1_PredGene_g6737.t1	Montipora_capitata_PredGene_adi2mcaRNA11426_R5.t1, Montipora_capitata_PredGene_g24485.t1
OG0000298	Pocillopora_acuta_HIv1_PredGene_g6722.t1, Pocillopora_acuta_HIv1_PredGene_g22940.t2, Pocillopora_acuta_HIv1_PredGene_g22940.t1, Pocillopora_acuta_HIv1_PredGene_g6722.t2, Pocillopora_acuta_HIv1_PredGene_g22675.t1	Montipora_capitata_PredGene_adi2mcaRNA5896_R5.t1
OG0000298	Pocillopora_acuta_HIv1_PredGene_g22931.t2, Pocillopora_acuta_HIv1_PredGene_g22931.t1	Montipora_capitata_PredGene_g24489.t1
OG0000299	Pocillopora_acuta_HIv1_PredGene_g2153.t1, Pocillopora_acuta_HIv1_PredGene_g2158.t1, Pocillopora_acuta_HIv1_PredGene_g5063.t1	Montipora_capitata_PredGene_g39204.t1
OG0000299	Pocillopora_acuta_HIv1_PredGene_g1557.t1	Montipora_capitata_PredGene_g36215.t1, Montipora_capitata_PredGene_g21670.t1, Montipora_capitata_PredGene_g44173.t1, Montipora_capitata_PredGene_g30744.t1, Montipora_capitata_PredGene_g2167.t1, Montipora_capitata_PredGene_g18780.t1, Montipora_capitata_PredGene_g68917.t1, Montipora_capitata_PredGene_g58326.t1
OG0000300	Pocillopora_acuta_HIv1_PredGene_g17818.t1, Pocillopora_acuta_HIv1_PredGene_g8816.t1, Pocillopora_acuta_HIv1_PredGene_g10153.t1	Montipora_capitata_PredGene_g43524.t1
OG0000300	Pocillopora_acuta_HIv1_PredGene_g26625.t1	Montipora_capitata_PredGene_adi2mcaRNA8956_R5.t1
OG0000302	Pocillopora_acuta_HIv1_PredGene_g10851.t1	Montipora_capitata_PredGene_g51916.t1, Montipora_capitata_PredGene_g30921.t1, Montipora_capitata_PredGene_g58726.t1, Montipora_capitata_PredGene_g6212.t1, Montipora_capitata_PredGene_g19986.t1, Montipora_capitata_PredGene_g19952.t1, Montipora_capitata_PredGene_g13852.t1, Montipora_capitata_PredGene_g42271.t1, Montipora_capitata_PredGene_g32705.t1, Montipora_capitata_PredGene_g69488.t1, Montipora_capitata_PredGene_g21503.t1, Montipora_capitata_PredGene_g59799.t1, Montipora_capitata_PredGene_g30321.t1, Montipora_capitata_PredGene_g16431.t1, Montipora_capitata_PredGene_g47957.t1, Montipora_capitata_PredGene_g17089.t1, Montipora_capitata_PredGene_g40681.t1, Montipora_capitata_PredGene_g32916.t1, Montipora_capitata_PredGene_g65280.t1, Montipora_capitata_PredGene_g9691.t1, Montipora_capitata_PredGene_g54159.t1, Montipora_capitata_PredGene_g42797.t1, Montipora_capitata_PredGene_g7054.t1, Montipora_capitata_PredGene_g26628.t1, Montipora_capitata_PredGene_g56810.t1
OG0000302	Pocillopora_acuta_HIv1_PredGene_g31837.t1	Montipora_capitata_PredGene_g46452.t1, Montipora_capitata_PredGene_g4718.t1, Montipora_capitata_PredGene_g65020.t1, Montipora_capitata_PredGene_g47861.t1
OG0000303	Pocillopora_acuta_HIv1_PredGene_g24813.t1	Montipora_capitata_PredGene_g1918.t1, Montipora_capitata_PredGene_g43114.t1, Montipora_capitata_PredGene_g31902.t1, Montipora_capitata_PredGene_g42249.t1, Montipora_capitata_PredGene_g48533.t1, Montipora_capitata_PredGene_g9205.t1, Montipora_capitata_PredGene_g26738.t1, Montipora_capitata_PredGene_g45376.t1, Montipora_capitata_PredGene_g34582.t1, Montipora_capitata_PredGene_g64535.t1, Montipora_capitata_PredGene_g17184.t1, Montipora_capitata_PredGene_g71587.t1, Montipora_capitata_PredGene_g66324.t1, Montipora_capitata_PredGene_g9384.t1, Montipora_capitata_PredGene_g4712.t1
OG0000303	Pocillopora_acuta_HIv1_PredGene_g15202.t1	Montipora_capitata_PredGene_g5645.t1, Montipora_capitata_PredGene_g1786.t1, Montipora_capitata_PredGene_g917.t1, Montipora_capitata_PredGene_g22110.t1, Montipora_capitata_PredGene_g12891.t1
OG0000303	Pocillopora_acuta_HIv1_PredGene_g28347.t1	Montipora_capitata_PredGene_g49284.t1
OG0000304	Pocillopora_acuta_HIv1_PredGene_g26115.t1, Pocillopora_acuta_HIv1_PredGene_g8462.t1, Pocillopora_acuta_HIv1_PredGene_g27629.t1, Pocillopora_acuta_HIv1_PredGene_g25350.t1, Pocillopora_acuta_HIv1_PredGene_g24786.t1	Montipora_capitata_PredGene_adi2mcaRNA25779_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA25779_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA25779_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA25779_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA25779_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA9234_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA9234_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA13376_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA34453_R5.t1, Montipora_capitata_PredGene_g39124.t1, Montipora_capitata_PredGene_g44509.t1, Montipora_capitata_PredGene_g42730.t1, Montipora_capitata_PredGene_adi2mcaRNA6187_R7.t1, Montipora_capitata_PredGene_g34259.t1, Montipora_capitata_PredGene_g13129.t1, Montipora_capitata_PredGene_g29643.t1, Montipora_capitata_PredGene_adi2mcaRNA6187_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA11115_R3.t1, Montipora_capitata_PredGene_g54683.t1, Montipora_capitata_PredGene_adi2mcaRNA6187_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA14611_R5.t1
OG0000305	Pocillopora_acuta_HIv1_PredGene_g23942.t1, Pocillopora_acuta_HIv1_PredGene_g23947.t1	Montipora_capitata_PredGene_adi2mcaRNA6526_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA6526_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA6526_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA6526_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA6526_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA6526_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA6526_R4.t1
OG0000305	Pocillopora_acuta_HIv1_PredGene_g17677.t1, Pocillopora_acuta_HIv1_PredGene_g8542.t1, Pocillopora_acuta_HIv1_PredGene_g2438.t1, Pocillopora_acuta_HIv1_PredGene_g31364.t1, Pocillopora_acuta_HIv1_PredGene_g7670.t1, Pocillopora_acuta_HIv1_PredGene_g7749.t1	Montipora_capitata_PredGene_g31794.t1, Montipora_capitata_PredGene_g43075.t1, Montipora_capitata_PredGene_g47516.t1, Montipora_capitata_PredGene_g15493.t1, Montipora_capitata_PredGene_g60746.t1, Montipora_capitata_PredGene_g26531.t1
OG0000306	Pocillopora_acuta_HIv1_PredGene_g23938.t1, Pocillopora_acuta_HIv1_PredGene_g23945.t1, Pocillopora_acuta_HIv1_PredGene_g21330.t1, Pocillopora_acuta_HIv1_PredGene_g2939.t1, Pocillopora_acuta_HIv1_PredGene_g21332.t1, Pocillopora_acuta_HIv1_PredGene_g2937.t1, Pocillopora_acuta_HIv1_PredGene_g2952.t1, Pocillopora_acuta_HIv1_PredGene_g2940.t1, Pocillopora_acuta_HIv1_PredGene_g21329.t1, Pocillopora_acuta_HIv1_PredGene_g21334.t1, Pocillopora_acuta_HIv1_PredGene_g2935.t1, Pocillopora_acuta_HIv1_PredGene_g2951.t1	Montipora_capitata_PredGene_g30136.t1
OG0000307	Pocillopora_acuta_HIv1_PredGene_g21466.t1, Pocillopora_acuta_HIv1_PredGene_g32929.t1, Pocillopora_acuta_HIv1_PredGene_g1482.t1, Pocillopora_acuta_HIv1_PredGene_g29580.t1, Pocillopora_acuta_HIv1_PredGene_g4724.t1, Pocillopora_acuta_HIv1_PredGene_g23372.t1, Pocillopora_acuta_HIv1_PredGene_g14155.t1, Pocillopora_acuta_HIv1_PredGene_g1484.t1, Pocillopora_acuta_HIv1_PredGene_g27902.t1, Pocillopora_acuta_HIv1_PredGene_g31292.t1, Pocillopora_acuta_HIv1_PredGene_g25285.t1	Montipora_capitata_PredGene_g29080.t1, Montipora_capitata_PredGene_g54363.t1, Montipora_capitata_PredGene_g6204.t1, Montipora_capitata_PredGene_g39566.t1
OG0000309	Pocillopora_acuta_HIv1_PredGene_g26408.t1, Pocillopora_acuta_HIv1_PredGene_g26421.t1, Pocillopora_acuta_HIv1_PredGene_g26430.t1, Pocillopora_acuta_HIv1_PredGene_g26413.t1, Pocillopora_acuta_HIv1_PredGene_g26418.t1, Pocillopora_acuta_HIv1_PredGene_g26414.t1, Pocillopora_acuta_HIv1_PredGene_g23199.t1, Pocillopora_acuta_HIv1_PredGene_20772_t, Pocillopora_acuta_HIv1_PredGene_g8734.t1, Pocillopora_acuta_HIv1_PredGene_g15845.t1, Pocillopora_acuta_HIv1_PredGene_g14269.t1, Pocillopora_acuta_HIv1_PredGene_g23221.t1, Pocillopora_acuta_HIv1_PredGene_g8735.t1	Montipora_capitata_PredGene_g63012.t1, Montipora_capitata_PredGene_g24561.t1, Montipora_capitata_PredGene_adi2mcaRNA12083_R8.t1, Montipora_capitata_PredGene_g9105.t1, Montipora_capitata_PredGene_g64444.t1, Montipora_capitata_PredGene_g1524.t1, Montipora_capitata_PredGene_g21528.t1, Montipora_capitata_PredGene_adi2mcaRNA20152_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA39660_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA39660_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA20338_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA26549_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA24376_R6.t1, Montipora_capitata_PredGene_g69886.t1, Montipora_capitata_PredGene_g69450.t1, Montipora_capitata_PredGene_g69451.t1, Montipora_capitata_PredGene_g12857.t1
OG0000310	Pocillopora_acuta_HIv1_PredGene_g17600.t1	Montipora_capitata_PredGene_g2537.t1, Montipora_capitata_PredGene_g43057.t1
OG0000311	Pocillopora_acuta_HIv1_PredGene_g26156.t1	Montipora_capitata_PredGene_g39976.t1
OG0000312	Pocillopora_acuta_HIv1_PredGene_g23512.t1	Montipora_capitata_PredGene_g20514.t1
OG0000312	Pocillopora_acuta_HIv1_PredGene_g16461.t1	Montipora_capitata_PredGene_adi2mcaRNA36283_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA36283_R2.t1
OG0000314	Pocillopora_acuta_HIv1_PredGene_g12481.t1, Pocillopora_acuta_HIv1_PredGene_g11411.t1	Montipora_capitata_PredGene_adi2mcaRNA27239_R9.t1, Montipora_capitata_PredGene_adi2mcaRNA27239_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA27239_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA27239_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA27239_R6.t1, Montipora_capitata_PredGene_adi2mcaRNA27239_R0.t1
OG0000316	Pocillopora_acuta_HIv1_PredGene_g11721.t1	Montipora_capitata_PredGene_g17346.t1, Montipora_capitata_PredGene_g1169.t1, Montipora_capitata_PredGene_g49697.t1, Montipora_capitata_PredGene_g26524.t1, Montipora_capitata_PredGene_g7372.t1, Montipora_capitata_PredGene_g52957.t1, Montipora_capitata_PredGene_g10380.t1, Montipora_capitata_PredGene_g48039.t1, Montipora_capitata_PredGene_g15370.t1, Montipora_capitata_PredGene_g15635.t1, Montipora_capitata_PredGene_g70979.t1, Montipora_capitata_PredGene_g34661.t1, Montipora_capitata_PredGene_g48040.t1, Montipora_capitata_PredGene_g33379.t1, Montipora_capitata_PredGene_g70977.t1, Montipora_capitata_PredGene_g34659.t1, Montipora_capitata_PredGene_g16521.t1, Montipora_capitata_PredGene_g19790.t1, Montipora_capitata_PredGene_g48038.t1, Montipora_capitata_PredGene_g66108.t1, Montipora_capitata_PredGene_g30780.t1, Montipora_capitata_PredGene_g8171.t1, Montipora_capitata_PredGene_g53781.t1
OG0000317	Pocillopora_acuta_HIv1_PredGene_g27267.t1	Montipora_capitata_PredGene_g7629.t1, Montipora_capitata_PredGene_adi2mcaRNA11674_R1.t1
OG0000317	Pocillopora_acuta_HIv1_PredGene_g6690.t1, Pocillopora_acuta_HIv1_PredGene_g20027.t1	Montipora_capitata_PredGene_g7468.t1, Montipora_capitata_PredGene_adi2mcaRNA41153_R4.t1
OG0000318	Pocillopora_acuta_HIv1_PredGene_g5711.t1, Pocillopora_acuta_HIv1_PredGene_10577_t, Pocillopora_acuta_HIv1_PredGene_10571_t, Pocillopora_acuta_HIv1_PredGene_g5710.t1, Pocillopora_acuta_HIv1_PredGene_g5715.t1	Montipora_capitata_PredGene_g58555.t1, Montipora_capitata_PredGene_g58561.t1, Montipora_capitata_PredGene_g58559.t1, Montipora_capitata_PredGene_adi2mcaRNA2031_R5.t1, Montipora_capitata_PredGene_g49885.t1, Montipora_capitata_PredGene_g49879.t1
OG0000318	Pocillopora_acuta_HIv1_PredGene_g5716.t1, Pocillopora_acuta_HIv1_PredGene_g32630.t1	Montipora_capitata_PredGene_g49880.t1
OG0000319	Pocillopora_acuta_HIv1_PredGene_g8074.t1	Montipora_capitata_PredGene_g11244.t1, Montipora_capitata_PredGene_g21898.t1, Montipora_capitata_PredGene_g14278.t1, Montipora_capitata_PredGene_g12903.t1, Montipora_capitata_PredGene_g16792.t1, Montipora_capitata_PredGene_g22134.t1, Montipora_capitata_PredGene_g28033.t1, Montipora_capitata_PredGene_g12904.t1, Montipora_capitata_PredGene_g49414.t1, Montipora_capitata_PredGene_g33506.t1, Montipora_capitata_PredGene_g24780.t1, Montipora_capitata_PredGene_g31056.t1, Montipora_capitata_PredGene_g60668.t1, Montipora_capitata_PredGene_g45318.t1, Montipora_capitata_PredGene_g15654.t1, Montipora_capitata_PredGene_g12902.t1, Montipora_capitata_PredGene_g32442.t1, Montipora_capitata_PredGene_g21990.t1
OG0000319	Pocillopora_acuta_HIv1_PredGene_g12220.t1	Montipora_capitata_PredGene_g32827.t1, Montipora_capitata_PredGene_g41775.t1, Montipora_capitata_PredGene_g50806.t1, Montipora_capitata_PredGene_g4040.t1, Montipora_capitata_PredGene_g26193.t1, Montipora_capitata_PredGene_g57183.t1
OG0000321	Pocillopora_acuta_HIv1_PredGene_g20026.t1, Pocillopora_acuta_HIv1_PredGene_g23846.t1, Pocillopora_acuta_HIv1_PredGene_g19098.t1, Pocillopora_acuta_HIv1_PredGene_g14280.t1, Pocillopora_acuta_HIv1_PredGene_g28884.t1, Pocillopora_acuta_HIv1_PredGene_g22652.t1, Pocillopora_acuta_HIv1_PredGene_g12759.t1, Pocillopora_acuta_HIv1_PredGene_g14673.t1, Pocillopora_acuta_HIv1_PredGene_g28205.t1	Montipora_capitata_PredGene_adi2mcaRNA10932_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA10932_R1.t1
OG0000321	Pocillopora_acuta_HIv1_PredGene_g5114.t1	Montipora_capitata_PredGene_g41281.t1
OG0000322	Pocillopora_acuta_HIv1_PredGene_g23248.t1, Pocillopora_acuta_HIv1_PredGene_g25922.t1	Montipora_capitata_PredGene_g37201.t1, Montipora_capitata_PredGene_g49626.t1, Montipora_capitata_PredGene_g24180.t1, Montipora_capitata_PredGene_g63527.t1, Montipora_capitata_PredGene_g11409.t1, Montipora_capitata_PredGene_g17649.t1, Montipora_capitata_PredGene_g47787.t1, Montipora_capitata_PredGene_g19612.t1, Montipora_capitata_PredGene_g34763.t1
OG0000322	Pocillopora_acuta_HIv1_PredGene_g19165.t1, Pocillopora_acuta_HIv1_PredGene_g24012.t1	Montipora_capitata_PredGene_g55760.t1
OG0000322	Pocillopora_acuta_HIv1_PredGene_g24816.t1	Montipora_capitata_PredGene_g50511.t1, Montipora_capitata_PredGene_g3655.t1
OG0000322	Pocillopora_acuta_HIv1_PredGene_g29609.t1	Montipora_capitata_PredGene_g45766.t1
OG0000322	Pocillopora_acuta_HIv1_PredGene_g21636.t1, Pocillopora_acuta_HIv1_PredGene_g26875.t1	Montipora_capitata_PredGene_g38360.t1, Montipora_capitata_PredGene_adi2mcaRNA25291_R0.t1
OG0000322	Pocillopora_acuta_HIv1_PredGene_g30257.t1	Montipora_capitata_PredGene_adi2mcaRNA25291_R4.t1
OG0000323	Pocillopora_acuta_HIv1_PredGene_15691_t, Pocillopora_acuta_HIv1_PredGene_g31913.t1, Pocillopora_acuta_HIv1_PredGene_g30508.t1, Pocillopora_acuta_HIv1_PredGene_27663_t, Pocillopora_acuta_HIv1_PredGene_g616.t1, Pocillopora_acuta_HIv1_PredGene_g624.t1, Pocillopora_acuta_HIv1_PredGene_g30504.t1, Pocillopora_acuta_HIv1_PredGene_g627.t1, Pocillopora_acuta_HIv1_PredGene_g30835.t1, Pocillopora_acuta_HIv1_PredGene_g30831.t1	Montipora_capitata_PredGene_g33611.t1, Montipora_capitata_PredGene_g33608.t1
OG0000324	Pocillopora_acuta_HIv1_PredGene_g29608.t1	Montipora_capitata_PredGene_g37030.t1, Montipora_capitata_PredGene_g56255.t1, Montipora_capitata_PredGene_g25336.t1, Montipora_capitata_PredGene_g67715.t1
OG0000324	Pocillopora_acuta_HIv1_PredGene_g8479.t1	Montipora_capitata_PredGene_g59591.t1, Montipora_capitata_PredGene_g23627.t1, Montipora_capitata_PredGene_g69203.t1, Montipora_capitata_PredGene_g25337.t1, Montipora_capitata_PredGene_g54953.t1
OG0000324	Pocillopora_acuta_HIv1_PredGene_g29607.t1	Montipora_capitata_PredGene_g55908.t1, Montipora_capitata_PredGene_g38341.t1, Montipora_capitata_PredGene_g10396.t1, Montipora_capitata_PredGene_g10391.t1, Montipora_capitata_PredGene_g6532.t1, Montipora_capitata_PredGene_g37451.t1, Montipora_capitata_PredGene_g37682.t1, Montipora_capitata_PredGene_g22900.t1, Montipora_capitata_PredGene_g67025.t1, Montipora_capitata_PredGene_g51202.t1, Montipora_capitata_PredGene_g59729.t1, Montipora_capitata_PredGene_g36618.t1, Montipora_capitata_PredGene_g22924.t1
