Orthogroup	plut2v1.1.proteins	Mcavernosa.maker.proteins
OG0002082	plut2.m8.20501.m1	Mcavernosa33543-RA
OG0002083	plut2.m8.9675.m1	Mcavernosa27566-RA
OG0002083	plut2.m8.9677.m1	Mcavernosa32787-RA
OG0002085	plut2.m8.18034.m1, plut2.m8.26283.m1, plut2.m8.25729.m1, plut2.m8.20868.m1, plut2.m8.21184.m1, plut2.m8.24950.m1, plut2.m8.24854.m1, plut2.m8.13417.m1	Mcavernosa18768-RA, Mcavernosa28262-RA, Mcavernosa02126-RA, Mcavernosa02127-RA
OG0002088	plut2.m8.3942.m1, plut2.m8.31547.m1, plut2.m8.31548.m1, plut2.m8.29627.m1	Mcavernosa20560-RA
OG0002089	plut2.m8.15712.m1	Mcavernosa07134-RA
OG0002089	plut2.m8.25570.m1, plut2.m8.25569.m1	Mcavernosa07135-RA
OG0002090	plut2.m8.22851.m1, plut2.m8.22852.m1, plut2.m8.12368.m1, plut2.m8.33454.m1	Mcavernosa02381-RA, Mcavernosa29437-RA, Mcavernosa29438-RA, Mcavernosa19172-RA
OG0002091	jamg1.model.Sc0000074.29, jamg1.model.Sc0000074.30, jamg1.model.Sc0000074.32, jamg1.model.Sc0000074.34	Mcavernosa27856-RA
OG0002092	plut2.m8.4547.m1	Mcavernosa25808-RA, Mcavernosa33267-RA, Mcavernosa25809-RA
OG0002093	jamg1.model.Sc0000381.1	Mcavernosa21947-RA, Mcavernosa09963-RA, Mcavernosa21946-RA
OG0002101	plut2.m8.892.m1	Mcavernosa34774-RA
OG0002102	plut2.m8.5974.m1, plut2.m8.33064.m1, plut2.m8.5975.m1	Mcavernosa31172-RA
OG0002104	plut2.m8.28573.m1	Mcavernosa10393-RA
OG0002104	plut2.m8.28575.m1	Mcavernosa10389-RA, Mcavernosa10392-RA
OG0002105	plut2.m8.17086.m1	Mcavernosa29754-RA
OG0002106	plut2.m8.8202.m1, plut2.m8.8194.m1	Mcavernosa18535-RA
OG0002106	plut2.m8.8200.m1	Mcavernosa18534-RA
OG0002107	plut2.m8.12914.m1	Mcavernosa11190-RA, Mcavernosa11187-RA
OG0002110	plut2.m8.33158.m1	Mcavernosa35103-RA
OG0002112	plut2.m8.17104.m1	Mcavernosa16497-RA, Mcavernosa13913-RA, Mcavernosa13912-RA, Mcavernosa13914-RA
OG0002113	plut2.m8.7075.m1	Mcavernosa21017-RA
OG0002116	plut2.m8.2354.m1, plut2.m8.2364.m1	Mcavernosa31851-RA
OG0002117	plut2.m8.13372.m1	Mcavernosa04473-RA
OG0002118	plut2.m8.13368.m1	Mcavernosa04474-RA, Mcavernosa04475-RA, Mcavernosa04476-RA
OG0002120	plut2.m8.16729.m1	Mcavernosa32930-RA, Mcavernosa25277-RA
OG0002122	plut2.m8.9659.m1, plut2.m8.9666.m1, plut2.m8.9667.m1	Mcavernosa23168-RA, Mcavernosa23167-RA
OG0002125	plut2.m8.14042.m1	Mcavernosa03350-RA
OG0002127	plut2.m8.23889.m1	Mcavernosa23801-RA, Mcavernosa23802-RA
OG0002128	plut2.m8.15571.m1	Mcavernosa14911-RA
OG0002128	plut2.m8.3118.m1	Mcavernosa14909-RA
OG0002129	jamg1.model.xpSc0007056.22, plut2.m8.32226.m1	Mcavernosa25048-RA, Mcavernosa25049-RA
OG0002130	plut2.m8.17103.m1	Mcavernosa16499-RA
OG0002130	plut2.m8.12080.m1	Mcavernosa21174-RA
OG0002131	plut2.m8.12067.m1	Mcavernosa16500-RA
OG0002131	plut2.m8.12059.m1	Mcavernosa16498-RA
OG0002132	plut2.m8.5371.m1	Mcavernosa14992-RA, Mcavernosa14991-RA
OG0002133	plut2.m8.5373.m1, plut2.m8.32035.m1	Mcavernosa14993-RA
OG0002134	plut2.m8.27801.m1, plut2.m8.27802.m1	Mcavernosa10511-RA
OG0002135	plut2.m8.8862.m1	Mcavernosa13111-RA
OG0002136	plut2.m8.32504.m1	Mcavernosa26711-RA
OG0002136	plut2.m8.21806.m1, jamg1.model.Sc0000437.7	Mcavernosa26710-RA
OG0002137	plut2.m8.4814.m1	Mcavernosa03005-RA, Mcavernosa03007-RA
OG0002138	plut2.m8.14458.m1	Mcavernosa13575-RA
OG0002141	plut2.m8.18792.m1	Mcavernosa28096-RA, Mcavernosa31147-RA
OG0002142	plut2.m8.19171.m1	Mcavernosa10261-RA
OG0002143	plut2.m8.24485.m1	Mcavernosa10709-RA
OG0002143	plut2.m8.33081.m1	Mcavernosa10713-RA
OG0002144	plut2.m8.9940.m1	Mcavernosa12637-RA
OG0002144	plut2.m8.9942.m1	Mcavernosa12638-RA
OG0002145	plut2.m8.21254.m1, plut2.m8.31895.m1	Mcavernosa04687-RA
OG0002145	plut2.m8.21255.m1	Mcavernosa04686-RA
OG0002146	plut2.m8.17401.m1	Mcavernosa03821-RA
OG0002147	plut2.m8.4215.m1, plut2.m8.4214.m1	Mcavernosa17464-RA
OG0002147	plut2.m8.33486.m1, plut2.m8.20985.m1, plut2.m8.20989.m1	Mcavernosa17465-RA
OG0002150	plut2.m8.1109.m1	Mcavernosa06712-RA, Mcavernosa06713-RA
OG0002151	plut2.m8.4670.m1	Mcavernosa17528-RA
OG0002152	plut2.m8.5972.m1	Mcavernosa31171-RA
OG0002153	plut2.m8.21931.m1	Mcavernosa10974-RA
OG0002154	plut2.m8.3165.m1, plut2.m8.26324.m1, plut2.m8.3163.m1, plut2.m8.3164.m1	Mcavernosa05146-RA, Mcavernosa05150-RA
OG0002157	plut2.m8.21546.m1	Mcavernosa29574-RA
OG0002160	plut2.m8.2342.m1	Mcavernosa31865-RA, Mcavernosa31864-RA
OG0002162	plut2.m8.2893.m1	Mcavernosa31809-RA
OG0002162	plut2.m8.19189.m1	Mcavernosa10275-RA
OG0002164	plut2.m8.33503.m1	Mcavernosa21936-RA, Mcavernosa21942-RA, Mcavernosa21945-RA, Mcavernosa21937-RA, Mcavernosa21935-RA, Mcavernosa21943-RA
OG0002165	plut2.m8.15052.m1	Mcavernosa18870-RA, Mcavernosa32789-RA, Mcavernosa18868-RA
OG0002166	plut2.m8.12488.m1	Mcavernosa18028-RA, Mcavernosa03189-RA
OG0002169	plut2.m8.32847.m1	Mcavernosa19407-RA, Mcavernosa19408-RA
OG0002170	plut2.m8.7554.m1, plut2.m8.7556.m1	Mcavernosa19972-RA
OG0002171	plut2.m8.18076.m1	Mcavernosa28128-RA
OG0002171	plut2.m8.18075.m1	Mcavernosa28126-RA
OG0002172	plut2.m8.24378.m1	Mcavernosa10831-RA
OG0002172	jamg1.model.Sc0000593.3	Mcavernosa10829-RA
OG0002175	plut2.m8.12388.m1	Mcavernosa30988-RA
OG0002176	plut2.m8.17133.m1	Mcavernosa17976-RA
OG0002177	plut2.m8.2967.m1	Mcavernosa01171-RA, Mcavernosa17836-RA, Mcavernosa01173-RA
OG0002179	plut2.m8.6026.m1	Mcavernosa25004-RA
OG0002182	jamg1.model.Sc0000122.64	Mcavernosa04621-RA, Mcavernosa19325-RA, Mcavernosa27150-RA
OG0002184	plut2.m8.9935.m1	Mcavernosa05278-RA
OG0002187	plut2.m8.24230.m1	Mcavernosa27608-RA
OG0002188	plut2.m8.1597.m1, plut2.m8.25198.m1, jamg1.model.Sc0000011.143, plut2.m8.1603.m1, plut2.m8.28536.m1, plut2.m8.24528.m1, plut2.m8.15871.m1	Mcavernosa27612-RA, Mcavernosa12316-RA
OG0002189	plut2.m8.367.m1	Mcavernosa24960-RA, Mcavernosa24962-RA
OG0002190	jamg1.model.Sc0000032.13	Mcavernosa29743-RA, Mcavernosa29745-RA, Mcavernosa29746-RA
OG0002191	plut2.m8.18827.m1, plut2.m8.32964.m1, plut2.m8.32961.m1, plut2.m8.24687.m1	Mcavernosa29808-RA, Mcavernosa29807-RA, Mcavernosa29806-RA, Mcavernosa32045-RA
OG0002192	plut2.m8.1000.m1	Mcavernosa14175-RA
OG0002194	plut2.m8.20900.m1	Mcavernosa30333-RA
OG0002195	plut2.m8.9472.m1	Mcavernosa18178-RA
OG0002195	plut2.m8.9470.m1	Mcavernosa12138-RA
OG0002196	plut2.m8.19765.m1	Mcavernosa19336-RA
OG0002200	jamg1.model.xfSc0000017.41	Mcavernosa12195-RA
OG0002200	jamg1.model.Sc0000487.1	Mcavernosa31945-RA
OG0002201	plut2.m8.20248.m1	Mcavernosa09337-RA
OG0002202	plut2.m8.11154.m1	Mcavernosa07329-RA, Mcavernosa07328-RA
OG0002208	plut2.m8.14740.m1, plut2.m8.20843.m1	Mcavernosa20772-RA
OG0002210	plut2.m8.15343.m1	Mcavernosa28725-RA, Mcavernosa28723-RA
OG0002210	plut2.m8.15344.m1	Mcavernosa28717-RA
OG0002211	plut2.m8.8337.m1	Mcavernosa21421-RA, Mcavernosa34235-RA, Mcavernosa27073-RA, Mcavernosa25402-RA
OG0002212	plut2.m8.20503.m1	Mcavernosa26849-RA, Mcavernosa18370-RA
OG0002213	plut2.m8.21554.m1	Mcavernosa01622-RA
OG0002213	plut2.m8.21553.m1	Mcavernosa01621-RA
OG0002214	plut2.m8.15155.m1	Mcavernosa06899-RA
OG0002215	plut2.m8.352.m1	Mcavernosa32702-RA, Mcavernosa34800-RA, Mcavernosa11238-RA
OG0002216	plut2.m8.5144.m1	Mcavernosa35153-RA
OG0002216	plut2.m8.5148.m1	Mcavernosa09271-RA
OG0002217	plut2.m8.11196.m1	Mcavernosa16603-RA, Mcavernosa16601-RA
OG0002217	plut2.m8.11197.m1	Mcavernosa16602-RA
OG0002218	plut2.m8.967.m1	Mcavernosa31408-RA
OG0002219	plut2.m8.20608.m1	Mcavernosa12808-RA, Mcavernosa12812-RA
OG0002219	plut2.m8.20609.m1	Mcavernosa12806-RA
OG0002221	plut2.m8.10841.m1	Mcavernosa29242-RA
OG0002222	plut2.m8.10525.m1	Mcavernosa22683-RA
OG0002223	plut2.m8.25325.m1, plut2.m8.33220.m1, plut2.m8.25322.m1, plut2.m8.7684.m1	Mcavernosa01571-RA
OG0002223	plut2.m8.7687.m1	Mcavernosa01564-RA
OG0002224	plut2.m8.29816.m1	Mcavernosa07881-RA, Mcavernosa07884-RA
OG0002224	plut2.m8.29815.m1	Mcavernosa07880-RA
OG0002225	plut2.m8.26714.m1	Mcavernosa15810-RA, Mcavernosa15809-RA
OG0002227	plut2.m8.16243.m1	Mcavernosa16999-RA
OG0002227	plut2.m8.15999.m1	Mcavernosa33400-RA
OG0002228	plut2.m8.9614.m1, plut2.m8.5383.m1, plut2.m8.21389.m1	Mcavernosa30328-RA, Mcavernosa30329-RA, Mcavernosa30327-RA
OG0002229	jamg1.model.Sc0000174.1	Mcavernosa02157-RA, Mcavernosa02159-RA, Mcavernosa02156-RA
OG0002230	plut2.m8.19100.m1	Mcavernosa11428-RA, Mcavernosa11429-RA, Mcavernosa25640-RA
OG0002231	plut2.m8.25825.m1, plut2.m8.25823.m1, plut2.m8.25824.m1	Mcavernosa11234-RA
OG0002231	plut2.m8.21524.m1, plut2.m8.29215.m1	Mcavernosa11237-RA, Mcavernosa27749-RA, Mcavernosa29398-RA
OG0002232	plut2.m8.19009.m1	Mcavernosa33135-RA, Mcavernosa20214-RA
OG0002233	jamg1.model.Sc0000005.191, jamg1.model.Sc0000005.195, jamg1.model.Sc0000005.194, jamg1.model.Sc0000005.193, jamg1.model.Sc0000005.182, jamg1.model.xfSc0000073.1, jamg1.model.Sc0000005.196	Mcavernosa34641-RA
OG0002234	jamg1.model.Sc0000310.25, plut2.m8.18676.m1	Mcavernosa21001-RA, Mcavernosa00937-RA
OG0002236	jamg1.model.xfSc0000125.3, plut2.m8.29709.m1	Mcavernosa29139-RA, Mcavernosa27157-RA
OG0002237	plut2.m8.1683.m1	Mcavernosa00728-RA, Mcavernosa00732-RA
OG0002238	plut2.m8.10270.m1	Mcavernosa30683-RA, Mcavernosa11730-RA, Mcavernosa11741-RA
OG0002239	plut2.m8.7931.m1, plut2.m8.7933.m1	Mcavernosa24930-RA
OG0002240	plut2.m8.14722.m1	Mcavernosa05416-RA, Mcavernosa05414-RA
OG0002241	plut2.m8.8578.m1	Mcavernosa28688-RA, Mcavernosa28690-RA
OG0002242	plut2.m8.16973.m1	Mcavernosa10935-RA
OG0002242	plut2.m8.16972.m1	Mcavernosa02744-RA, Mcavernosa02743-RA
OG0002243	plut2.m8.27324.m1	Mcavernosa11929-RA, Mcavernosa12263-RA, Mcavernosa12258-RA
OG0002244	plut2.m8.3013.m1	Mcavernosa15452-RA
OG0002244	plut2.m8.3012.m1	Mcavernosa15451-RA
OG0002245	plut2.m8.17520.m1	Mcavernosa29847-RA
OG0002246	plut2.m8.19952.m1	Mcavernosa01397-RA, Mcavernosa19744-RA, Mcavernosa21984-RA
OG0002247	jamg1.model.Sc0000104.5	Mcavernosa29122-RA
OG0002248	jamg1.model.Sc0000250.42, jamg1.model.Sc0000537.19, jamg1.model.Sc0000537.17	Mcavernosa34175-RA, Mcavernosa34283-RA, Mcavernosa33203-RA
OG0002249	plut2.m8.16256.m1	Mcavernosa11071-RA, Mcavernosa35206-RA, Mcavernosa33184-RA, Mcavernosa11065-RA
OG0002250	plut2.m8.18358.m1	Mcavernosa13776-RA
OG0002251	plut2.m8.30566.m1	Mcavernosa13791-RA
OG0002251	plut2.m8.30563.m1	Mcavernosa13787-RA
OG0002252	plut2.m8.30016.m1	Mcavernosa10213-RA, Mcavernosa10211-RA
OG0002254	jamg1.model.Sc0000180.7, jamg1.model.Sc0000361.24, jamg1.model.Sc0000361.8, jamg1.model.Sc0000361.34, jamg1.model.xfSc0000118.7, jamg1.model.Sc0000180.8, jamg1.model.Sc0000180.9	Mcavernosa10421-RA, Mcavernosa10422-RA
OG0002256	plut2.m8.10307.m1	Mcavernosa04167-RA, Mcavernosa35057-RA
OG0002256	plut2.m8.10308.m1	Mcavernosa04166-RA, Mcavernosa35058-RA, Mcavernosa04168-RA
OG0002257	plut2.m8.17050.m1	Mcavernosa06722-RA
OG0002258	plut2.m8.29958.m1	Mcavernosa09315-RA
OG0002258	plut2.m8.29956.m1, plut2.m8.29957.m1	Mcavernosa09316-RA
OG0002259	plut2.m8.19790.m1	Mcavernosa30014-RA
OG0002259	plut2.m8.18889.m1, plut2.m8.19810.m1, plut2.m8.14769.m1, plut2.m8.19791.m1, plut2.m8.25451.m1, plut2.m8.15743.m1	Mcavernosa30013-RA
OG0002260	jamg1.model.Sc0000156.7	Mcavernosa05800-RA
OG0002261	plut2.m8.8332.m1	Mcavernosa09289-RA, Mcavernosa14361-RA, Mcavernosa14355-RA, Mcavernosa14372-RA
OG0002262	plut2.m8.4279.m1	Mcavernosa08251-RA
OG0002262	plut2.m8.10478.m1	Mcavernosa16530-RA
OG0002264	jamg1.model.Sc0000014.74	Mcavernosa15280-RA
OG0002265	plut2.m8.15846.m1	Mcavernosa21183-RA
OG0002266	plut2.m8.6486.m1	Mcavernosa13592-RA
OG0002266	plut2.m8.6492.m1	Mcavernosa34943-RA
OG0002268	plut2.m8.1772.m1	Mcavernosa25791-RA, Mcavernosa01278-RA, Mcavernosa01277-RA
OG0002269	plut2.m8.17111.m1	Mcavernosa13917-RA
OG0002270	plut2.m8.22221.m1	Mcavernosa22316-RA
OG0002271	jamg1.model.Sc0000037.16	Mcavernosa03464-RA
OG0002272	plut2.m8.12144.m1	Mcavernosa02668-RA
OG0002273	plut2.m8.12596.m1, plut2.m8.12601.m1	Mcavernosa08308-RA
OG0002274	plut2.m8.31985.m1, plut2.m8.12506.m1	Mcavernosa03193-RA, Mcavernosa33502-RA, Mcavernosa03205-RA, Mcavernosa03202-RA
OG0002275	plut2.m8.3150.m1, plut2.m8.3144.m1	Mcavernosa21711-RA
OG0002276	plut2.m8.17494.m1	Mcavernosa31561-RA
OG0002276	plut2.m8.2157.m1	Mcavernosa31560-RA
OG0002277	plut2.m8.11183.m1	Mcavernosa06300-RA
OG0002278	plut2.m8.26261.m1, plut2.m8.12658.m1, plut2.m8.26260.m1	Mcavernosa06859-RA
OG0002280	plut2.m8.12498.m1	Mcavernosa03195-RA, Mcavernosa03197-RA
OG0002281	plut2.m8.6348.m1	Mcavernosa19583-RA, Mcavernosa34896-RA
OG0002282	plut2.m8.30593.m1	Mcavernosa21855-RA, Mcavernosa33190-RA
OG0002283	plut2.m8.32765.m1	Mcavernosa26782-RA
OG0002284	plut2.m8.32497.m1	Mcavernosa12127-RA
OG0002284	plut2.m8.515.m1	Mcavernosa15757-RA, Mcavernosa15756-RA
OG0002285	plut2.m8.28357.m1	Mcavernosa20830-RA
OG0002285	plut2.m8.28360.m1	Mcavernosa20828-RA
OG0002286	plut2.m8.28370.m1	Mcavernosa17674-RA
OG0002286	plut2.m8.28369.m1	Mcavernosa17675-RA
OG0002287	plut2.m8.28518.m1	Mcavernosa07175-RA
OG0002287	plut2.m8.4995.m1	Mcavernosa14251-RA
OG0002288	plut2.m8.7459.m1	Mcavernosa00856-RA, Mcavernosa00855-RA
OG0002288	plut2.m8.7461.m1	Mcavernosa00854-RA
OG0002289	plut2.m8.8805.m1, plut2.m8.28862.m1	Mcavernosa19007-RA
OG0002290	plut2.m8.5199.m1	Mcavernosa03627-RA, Mcavernosa03622-RA
OG0002290	plut2.m8.5200.m1	Mcavernosa03620-RA
OG0002292	plut2.m8.2731.m1	Mcavernosa20043-RA
OG0002292	plut2.m8.12895.m1	Mcavernosa20042-RA
OG0002293	jamg1.model.Sc0000129.65	Mcavernosa11265-RA, Mcavernosa11266-RA
OG0002295	plut2.m8.8830.m1	Mcavernosa09186-RA
OG0002296	plut2.m8.4466.m1	Mcavernosa17887-RA
OG0002298	jamg1.model.Sc0000239.43, jamg1.model.Sc0000239.42, jamg1.model.xfSc0000048.27	Mcavernosa20050-RA, Mcavernosa20051-RA, Mcavernosa11063-RA
OG0002299	plut2.m8.8226.m1	Mcavernosa09188-RA
OG0002300	plut2.m8.21056.m1	Mcavernosa11620-RA, Mcavernosa11621-RA
OG0002301	plut2.m8.17158.m1	Mcavernosa10432-RA, Mcavernosa10431-RA
OG0002303	plut2.m8.21412.m1	Mcavernosa06176-RA, Mcavernosa25821-RA
OG0002304	plut2.m8.5690.m1	Mcavernosa13941-RA
OG0002304	plut2.m8.5689.m1	Mcavernosa13949-RA, Mcavernosa13950-RA
OG0002305	plut2.m8.5007.m1	Mcavernosa20441-RA, Mcavernosa20442-RA
OG0002306	plut2.m8.8639.m1	Mcavernosa29014-RA, Mcavernosa05284-RA, Mcavernosa05283-RA, Mcavernosa07800-RA
OG0002307	plut2.m8.28559.m1	Mcavernosa17364-RA
OG0002308	plut2.m8.26230.m1	Mcavernosa21211-RA
OG0002308	plut2.m8.25735.m1, plut2.m8.12279.m1, plut2.m8.21338.m1	Mcavernosa21213-RA
OG0002309	plut2.m8.23668.m1	Mcavernosa23290-RA, Mcavernosa16372-RA
OG0002311	plut2.m8.20043.m1	Mcavernosa00111-RA
OG0002312	plut2.m8.16821.m1	Mcavernosa13428-RA
OG0002313	plut2.m8.1546.m1	Mcavernosa02155-RA
OG0002314	plut2.m8.3622.m1	Mcavernosa03129-RA, Mcavernosa03131-RA
OG0002314	plut2.m8.33610.m1	Mcavernosa03130-RA
OG0002315	plut2.m8.2783.m1	Mcavernosa31720-RA
OG0002316	plut2.m8.7082.m1	Mcavernosa01366-RA, Mcavernosa01367-RA
OG0002317	plut2.m8.3421.m1	Mcavernosa34455-RA
OG0002317	plut2.m8.12578.m1	Mcavernosa11317-RA
OG0002319	plut2.m8.9528.m1	Mcavernosa30945-RA
OG0002320	plut2.m8.3293.m1	Mcavernosa24632-RA, Mcavernosa10532-RA, Mcavernosa10531-RA, Mcavernosa10533-RA
OG0002321	plut2.m8.2248.m1	Mcavernosa07586-RA
OG0002321	plut2.m8.17368.m1	Mcavernosa01898-RA
OG0002321	plut2.m8.2243.m1	Mcavernosa07587-RA
OG0002322	plut2.m8.13396.m1	Mcavernosa26327-RA, Mcavernosa34309-RA, Mcavernosa26328-RA
OG0002324	plut2.m8.11234.m1	Mcavernosa16187-RA, Mcavernosa32812-RA
OG0002326	plut2.m8.2551.m1	Mcavernosa08764-RA
OG0002327	jamg1.model.xfSc0000001.8, plut2.m8.26512.m1	Mcavernosa14329-RA, Mcavernosa14323-RA
OG0002328	plut2.m8.576.m1	Mcavernosa08270-RA, Mcavernosa08271-RA
OG0002329	plut2.m8.11219.m1	Mcavernosa34881-RA, Mcavernosa06836-RA, Mcavernosa31116-RA
OG0002330	plut2.m8.5399.m1, plut2.m8.5392.m1, plut2.m8.5395.m1	Mcavernosa12567-RA
OG0002330	plut2.m8.5398.m1	Mcavernosa12581-RA
OG0002331	plut2.m8.26883.m1	Mcavernosa28683-RA
OG0002333	plut2.m8.10038.m1, plut2.m8.10039.m1	Mcavernosa11279-RA
OG0002334	plut2.m8.25517.m1	Mcavernosa31438-RA, Mcavernosa31436-RA
OG0002335	plut2.m8.23012.m1, plut2.m8.24779.m1	Mcavernosa26360-RA
OG0002335	plut2.m8.23021.m1	Mcavernosa26363-RA
OG0002336	plut2.m8.1838.m1	Mcavernosa19276-RA
OG0002337	plut2.m8.9382.m1	Mcavernosa19615-RA
OG0002338	plut2.m8.7414.m1	Mcavernosa03789-RA, Mcavernosa03788-RA
OG0002339	plut2.m8.15975.m1, plut2.m8.15981.m1, plut2.m8.15974.m1, plut2.m8.4154.m1, plut2.m8.4152.m1	Mcavernosa19794-RA
OG0002340	plut2.m8.26188.m1	Mcavernosa30486-RA, Mcavernosa14213-RA
OG0002341	plut2.m8.6867.m1	Mcavernosa01287-RA
OG0002343	plut2.m8.33562.m1, plut2.m8.4752.m1	Mcavernosa31746-RA
OG0002343	plut2.m8.4764.m1	Mcavernosa31747-RA
OG0002344	plut2.m8.21020.m1	Mcavernosa08782-RA
OG0002345	jamg1.model.Sc0000056.13	Mcavernosa24977-RA, Mcavernosa24978-RA
OG0002346	plut2.m8.1977.m1	Mcavernosa09262-RA
OG0002346	plut2.m8.1975.m1	Mcavernosa29070-RA, Mcavernosa09264-RA
OG0002347	plut2.m8.18143.m1	Mcavernosa07677-RA
OG0002348	plut2.m8.16939.m1	Mcavernosa18947-RA
OG0002348	plut2.m8.20343.m1	Mcavernosa18946-RA
OG0002349	plut2.m8.1623.m1	Mcavernosa32162-RA, Mcavernosa32163-RA
OG0002350	plut2.m8.13954.m1	Mcavernosa00054-RA, Mcavernosa00056-RA, Mcavernosa00055-RA
OG0002351	plut2.m8.29507.m1	Mcavernosa33973-RA
OG0002352	plut2.m8.16836.m1	Mcavernosa17812-RA, Mcavernosa17813-RA
OG0002352	plut2.m8.16831.m1	Mcavernosa17816-RA
OG0002353	plut2.m8.1274.m1	Mcavernosa10332-RA
OG0002355	plut2.m8.17967.m1	Mcavernosa34652-RA, Mcavernosa34651-RA, Mcavernosa11349-RA
OG0002356	plut2.m8.19615.m1	Mcavernosa03302-RA
OG0002357	plut2.m8.9112.m1	Mcavernosa18182-RA, Mcavernosa29542-RA
OG0002358	plut2.m8.2385.m1, plut2.m8.3285.m1, plut2.m8.14965.m1	Mcavernosa31472-RA
OG0002359	plut2.m8.22326.m1	Mcavernosa29071-RA, Mcavernosa06151-RA
OG0002360	plut2.m8.3224.m1, plut2.m8.3233.m1, plut2.m8.3232.m1, jamg1.model.Sc0000026.168, plut2.m8.3231.m1	Mcavernosa31708-RA, Mcavernosa31714-RA
OG0002361	plut2.m8.17789.m1	Mcavernosa15702-RA, Mcavernosa15703-RA
OG0002362	plut2.m8.5220.m1	Mcavernosa12528-RA, Mcavernosa12526-RA
OG0002364	plut2.m8.10565.m1	Mcavernosa35204-RA, Mcavernosa13614-RA
OG0002365	plut2.m8.17375.m1, plut2.m8.33101.m1, jamg1.model.xfSc0000098.13	Mcavernosa29118-RA
OG0002368	plut2.m8.4255.m1	Mcavernosa30473-RA, Mcavernosa28058-RA, Mcavernosa33859-RA
OG0002369	plut2.m8.12451.m1	Mcavernosa16962-RA, Mcavernosa16963-RA
OG0002370	plut2.m8.32500.m1	Mcavernosa30815-RA, Mcavernosa30813-RA
OG0002373	plut2.m8.2034.m1	Mcavernosa03380-RA, Mcavernosa03381-RA
OG0002374	plut2.m8.29276.m1, plut2.m8.29270.m1, plut2.m8.29902.m1	Mcavernosa13015-RA, Mcavernosa13016-RA
OG0002376	plut2.m8.16451.m1	Mcavernosa12863-RA, Mcavernosa13458-RA, Mcavernosa13455-RA
OG0002377	plut2.m8.26668.m1, plut2.m8.31282.m1	Mcavernosa06614-RA, Mcavernosa06615-RA, Mcavernosa06616-RA
OG0002378	plut2.m8.19587.m1, plut2.m8.19593.m1	Mcavernosa19663-RA
OG0002379	plut2.m8.11113.m1	Mcavernosa32233-RA
OG0002379	plut2.m8.11114.m1, plut2.m8.11118.m1	Mcavernosa04266-RA
OG0002381	plut2.m8.2039.m1	Mcavernosa19032-RA
OG0002382	plut2.m8.22951.m1, plut2.m8.22947.m1, plut2.m8.22952.m1, jamg1.model.Sc0000497.7, plut2.m8.33260.m1	Mcavernosa00968-RA
OG0002383	plut2.m8.171.m1	Mcavernosa11340-RA, Mcavernosa25670-RA, Mcavernosa14874-RA, Mcavernosa14875-RA
OG0002384	plut2.m8.23861.m1	Mcavernosa33491-RA
OG0002384	plut2.m8.23862.m1	Mcavernosa33522-RA
OG0002386	plut2.m8.24129.m1, plut2.m8.24130.m1	Mcavernosa19653-RA, Mcavernosa19655-RA
OG0002388	plut2.m8.13172.m1	Mcavernosa12758-RA, Mcavernosa01451-RA, Mcavernosa17301-RA, Mcavernosa12871-RA
OG0002389	plut2.m8.33519.m1, plut2.m8.23481.m1	Mcavernosa21640-RA
OG0002391	jamg1.model.Sc0000151.30	Mcavernosa25559-RA
OG0002392	plut2.m8.24630.m1, plut2.m8.3250.m1	Mcavernosa07308-RA
OG0002393	plut2.m8.14451.m1, plut2.m8.14452.m1	Mcavernosa13579-RA
OG0002394	plut2.m8.7891.m1	Mcavernosa21892-RA, Mcavernosa09038-RA, Mcavernosa09037-RA
OG0002398	plut2.m8.31894.m1	Mcavernosa21247-RA, Mcavernosa30611-RA, Mcavernosa07647-RA, Mcavernosa26951-RA, Mcavernosa30608-RA, Mcavernosa30609-RA
OG0002406	plut2.m8.13005.m1, plut2.m8.13004.m1	Mcavernosa04434-RA
OG0002407	plut2.m8.4772.m1	Mcavernosa04421-RA, Mcavernosa04420-RA
OG0002407	plut2.m8.13013.m1	Mcavernosa04424-RA
OG0002410	plut2.m8.5452.m1	Mcavernosa19156-RA, Mcavernosa19157-RA
OG0002411	plut2.m8.14139.m1	Mcavernosa04278-RA
OG0002412	plut2.m8.888.m1	Mcavernosa04215-RA, Mcavernosa34771-RA, Mcavernosa04218-RA
OG0002413	plut2.m8.8212.m1	Mcavernosa06501-RA
OG0002414	plut2.m8.2496.m1	Mcavernosa16197-RA
OG0002418	plut2.m8.15325.m1	Mcavernosa11212-RA
OG0002418	plut2.m8.15327.m1	Mcavernosa11210-RA
OG0002420	jamg1.model.Sc0000404.5	Mcavernosa21482-RA
OG0002420	plut2.m8.21105.m1	Mcavernosa21481-RA
OG0002422	plut2.m8.3761.m1, plut2.m8.3764.m1	Mcavernosa13153-RA
OG0002423	plut2.m8.20815.m1	Mcavernosa08134-RA
OG0002424	plut2.m8.27408.m1	Mcavernosa13231-RA
OG0002425	plut2.m8.14406.m1	Mcavernosa34242-RA, Mcavernosa27474-RA, Mcavernosa26161-RA, Mcavernosa27471-RA, Mcavernosa03698-RA, Mcavernosa26164-RA
OG0002427	plut2.m8.14895.m1	Mcavernosa17253-RA
OG0002427	plut2.m8.14888.m1	Mcavernosa33635-RA, Mcavernosa17250-RA
OG0002428	plut2.m8.5127.m1	Mcavernosa08049-RA
OG0002430	plut2.m8.15380.m1	Mcavernosa13888-RA
