gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
MSTRG.10822,18,19,6,2,4,25,27,16,0,13,5,18
MSTRG.10821,68,41,23,22,22,83,50,42,26,22,14,79
MSTRG.10820,195,73,52,102,67,208,58,107,43,59,31,154
MSTRG.10827,160,67,32,58,63,105,96,147,164,55,44,102
MSTRG.10826,0,12,0,0,0,0,16,16,22,0,10,10
MSTRG.10825,2,7,3,0,0,2,5,0,11,0,0,6
MSTRG.10824,7,27,12,0,11,10,27,35,76,24,14,47
Pocillopora_acuta_HIv1_PredGene_g32751.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21424.t1,0,1,0,2,1,0,3,5,0,4,2,4
MSTRG.13738,8,2,2,0,0,0,3,0,0,0,2,8
MSTRG.13739,137,65,40,129,112,65,60,226,191,147,38,151
MSTRG.13736,128,80,63,23,75,63,103,173,209,81,62,142
MSTRG.13737,1862,687,425,396,965,656,673,1956,2079,878,502,1394
MSTRG.13734,30,13,0,31,54,5,18,7,61,55,0,45
MSTRG.13735,99,75,45,74,92,47,102,175,201,122,47,91
MSTRG.13732,160,63,37,15,67,23,35,140,158,84,45,114
MSTRG.13733,26,14,10,10,9,18,20,14,55,15,16,37
MSTRG.13730,120,113,45,20,79,90,119,140,251,92,46,144
MSTRG.13731,0,0,0,0,0,0,0,0,0,9,0,5
MSTRG.1868,409,217,87,66,190,127,189,413,532,225,151,477
MSTRG.1869,73,39,20,10,67,41,39,134,153,44,25,69
MSTRG.12469,287,221,135,247,156,170,251,424,310,190,192,449
MSTRG.12468,0,2,0,3,17,0,4,2,16,12,0,7
STRG.5381,7,4,2,0,4,0,0,9,4,0,2,6
STRG.5380,4,3,0,2,3,7,5,13,9,4,4,12
MSTRG.12465,38,33,20,27,39,27,43,92,59,33,34,77
MSTRG.12464,1103,1326,889,732,990,1081,935,2810,2859,1556,1645,4877
MSTRG.1860,845,154,45,119,97,510,169,269,186,109,4,182
MSTRG.12466,7,7,0,0,5,4,6,10,12,10,0,0
MSTRG.12461,60,12,11,4,8,8,14,47,39,10,8,33
MSTRG.12460,100,5,6,6,4,7,7,24,18,9,5,55
MSTRG.1864,233,86,62,22,136,89,74,170,225,131,39,160
MSTRG.12462,39,8,7,2,4,7,12,33,16,13,11,36
Pocillopora_acuta_HIv1_PredGene_g8815.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7169,4,4,3,2,6,2,6,3,5,5,2,11
MSTRG.7168,10,0,3,5,0,5,6,5,0,6,6,15
MSTRG.7165,249,133,62,34,130,133,189,248,328,151,124,253
MSTRG.7164,87,82,56,20,67,70,102,148,208,78,54,168
MSTRG.7167,218,185,149,205,164,131,266,548,555,214,151,460
MSTRG.7166,8,7,6,8,6,6,9,8,6,7,5,18
MSTRG.7161,1088,399,169,58,592,466,442,1103,1609,631,359,805
MSTRG.7160,35,21,18,23,33,17,39,78,89,36,21,77
MSTRG.7163,3402,1100,843,299,2307,1223,954,3304,3591,1724,964,2368
MSTRG.7162,1287,384,270,124,721,616,400,915,1179,565,326,656
Pocillopora_acuta_HIv1_PredGene_g33500.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.52,129,45,45,25,86,54,51,89,133,70,36,109
Pocillopora_acuta_HIv1_PredGene_g1783.t1,0,1,0,0,0,1,1,0,0,1,1,0
MSTRG.20378,13,24,23,18,23,15,35,63,63,31,13,55
Pocillopora_acuta_HIv1_PredGene_g20619.t1,0,0,0,0,0,0,1,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31064.t1,0,7,3,0,7,0,8,14,15,0,0,10
MSTRG.3400,83,15,8,6,32,19,13,19,36,32,13,42
Pocillopora_acuta_HIv1_PredGene_g4527.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19461,77,45,33,42,43,45,53,139,155,64,28,68
MSTRG.11691,1157,205,133,142,185,156,234,591,576,264,95,244
Pocillopora_acuta_HIv1_PredGene_g13383.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3406,46,27,21,30,39,24,24,57,64,49,15,61
Pocillopora_acuta_HIv1_PredGene_g12277.t1,0,0,1,1,0,1,1,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g25170.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.17844,5,2,2,1,1,0,5,2,5,3,3,0
STRG.17845,4,5,4,1,3,2,6,9,9,9,6,4
MSTRG.7833,1110,492,372,173,1042,515,490,1220,1285,694,238,722
Pocillopora_acuta_HIv1_PredGene_14860_t,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7831,174,65,32,16,68,67,64,154,156,67,48,119
MSTRG.7830,144,68,55,8,126,52,68,173,218,121,41,10
MSTRG.7837,53,16,0,6,28,23,18,80,70,18,19,56
MSTRG.7836,77,50,25,23,57,35,53,123,132,51,30,74
MSTRG.7835,427,261,114,22,275,193,265,498,811,314,159,520
STRG.20315,2,2,2,1,2,2,1,2,2,2,2,7
MSTRG.7839,129,109,82,42,89,90,168,289,319,150,81,205
MSTRG.7838,88,100,81,77,87,86,147,202,209,95,44,186
MSTRG.3404,10,10,9,4,13,17,13,12,13,10,45,14
MSTRG.8384,483,150,67,45,148,256,203,242,364,158,129,540
MSTRG.8385,297,176,128,99,175,69,197,495,477,247,60,376
MSTRG.8386,74,50,27,21,30,57,56,93,67,35,50,83
MSTRG.8387,273,233,155,19,225,154,229,381,449,404,117,266
MSTRG.8380,127,1,0,65,0,114,1,2,0,1,14,6
MSTRG.8381,24,9,7,9,9,13,11,19,18,11,16,46
MSTRG.8382,1382,281,135,104,278,547,313,547,782,379,405,697
MSTRG.8383,55,13,0,8,0,30,13,12,22,19,22,41
MSTRG.8388,67,66,30,34,48,34,68,105,118,61,40,69
MSTRG.8389,263,48,58,53,60,47,91,295,118,68,49,232
MSTRG.9475,45,44,39,22,41,36,70,121,120,56,44,73
MSTRG.9474,102,48,57,84,49,69,64,167,144,83,63,129
MSTRG.9477,28,10,10,10,10,16,9,26,24,10,10,10
MSTRG.9476,153,84,74,90,69,119,117,242,170,83,79,140
MSTRG.9471,0,0,4,0,9,0,9,12,15,5,0,9
MSTRG.9470,65,72,52,36,74,57,97,194,170,78,38,144
MSTRG.9473,4,29,4,0,57,4,32,39,38,20,15,26
Pocillopora_acuta_HIv1_PredGene_g23265.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9479,316,171,111,32,271,152,202,337,498,251,154,266
MSTRG.9478,5339,3694,1311,2477,1588,3356,5390,4995,4600,2012,3576,6861
Pocillopora_acuta_HIv1_PredGene_g11523.t1,0,0,0,0,0,0,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g10734.t1,0,1,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g842.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11792,0,0,0,0,0,1,0,14,0,0,0,0
MSTRG.25287,34,18,0,12,16,19,19,15,31,17,0,7
MSTRG.11821,276,251,200,163,199,206,324,481,686,290,192,560
Pocillopora_acuta_HIv1_PredGene_g12275.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25285,52,38,8,22,29,18,47,39,57,35,7,35
MSTRG.25284,94,79,46,46,57,46,106,128,128,68,39,117
MSTRG.25283,148,40,23,21,46,52,50,93,80,37,53,72
MSTRG.11825,270,94,61,25,145,141,120,249,282,146,90,224
MSTRG.11826,0,5,4,0,6,0,9,11,19,6,7,6
MSTRG.25280,511,294,149,210,227,250,492,838,599,292,251,605
Pocillopora_acuta_HIv1_PredGene_g32766.t1,0,0,0,0,0,0,0,0,0,0,0,1
MSTRG.20150,62,34,39,8,40,59,37,85,70,61,30,57
MSTRG.20151,44,39,37,48,40,40,62,131,98,48,33,107
MSTRG.20152,244,208,241,284,204,208,306,536,526,297,174,498
MSTRG.20153,124,60,19,45,42,56,50,96,70,56,32,71
MSTRG.20154,734,469,297,316,428,426,616,1099,1114,542,381,935
Pocillopora_acuta_HIv1_PredGene_g31408.t1,0,3,2,0,1,2,2,0,1,2,1,0
MSTRG.20156,10,9,2,3,4,2,82,17,13,6,0,54
MSTRG.20157,4,3,0,1,7,1,5,6,5,5,1,1
MSTRG.20158,18,33,14,9,40,10,32,33,42,30,18,17
MSTRG.20159,34,19,8,0,11,23,17,24,21,15,10,32
MSTRG.11790,91,58,40,37,60,46,74,132,117,67,49,35
MSTRG.25289,18,9,6,15,11,16,21,57,32,22,14,24
MSTRG.22065,50,43,26,8,53,33,54,97,136,66,24,70
MSTRG.20488,32,25,31,18,27,30,50,56,80,20,16,18
Pocillopora_acuta_HIv1_PredGene_g22248.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20482,122,76,47,22,99,76,83,175,212,98,33,90
MSTRG.20483,1130,499,445,142,1080,560,547,1450,1514,903,654,1338
MSTRG.20480,922,412,239,101,548,558,540,880,1241,597,411,805
MSTRG.20481,103,111,56,39,85,63,129,179,212,94,36,117
MSTRG.20486,7,1,1,0,4,5,3,8,3,1,7,3
MSTRG.20487,8,4,6,0,5,14,5,7,13,8,4,5
MSTRG.20484,153,49,23,13,93,80,37,127,71,22,104,280
MSTRG.20485,379,165,92,40,223,166,145,400,409,231,127,302
STRG.11851,1,1,0,0,1,0,2,2,0,1,0,0
MSTRG.5152,92,13,10,11,19,25,7,58,31,18,37,18
MSTRG.5153,186,84,29,19,72,34,94,410,157,63,79,301
MSTRG.5150,153,51,19,30,59,52,39,101,142,42,56,87
MSTRG.5151,193,161,55,40,141,67,104,326,200,73,67,123
MSTRG.5156,12488,0,0,3349,0,5504,1452,4284,3923,2340,1807,2741
MSTRG.5157,155,161,142,231,102,116,233,280,307,178,108,318
MSTRG.5154,373,48,29,23,18,47,47,107,60,40,34,104
MSTRG.5155,171,88,51,84,105,128,123,215,287,88,161,158
Pocillopora_acuta_HIv1_PredGene_g20904.t1,0,0,0,0,0,0,0,0,0,3,0,6
MSTRG.5158,126,90,87,93,98,90,114,277,307,103,72,158
MSTRG.5159,2,0,0,0,0,0,6,7,3,0,0,0
MSTRG.13374,21,12,12,9,21,21,21,51,31,20,22,31
Pocillopora_acuta_HIv1_PredGene_g8799.t1,0,0,0,1,0,1,0,0,0,0,0,0
MSTRG.23897,17,11,8,4,20,7,11,28,32,14,7,41
Pocillopora_acuta_HIv1_PredGene_g32764.t1,0,0,1,0,0,0,0,0,0,0,0,0
MSTRG.23890,2,4,0,1,4,1,6,7,3,3,3,10
Pocillopora_acuta_HIv1_PredGene_g4166.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.24560,7,7,8,9,9,9,10,20,17,10,9,12
MSTRG.23891,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13370,48,24,23,5,27,38,46,67,69,27,32,27
MSTRG.13371,73,11,0,15,38,8,12,22,56,36,0,22
MSTRG.21687,515,186,125,57,335,279,218,491,523,259,170,392
MSTRG.21686,178,58,55,74,70,82,98,154,128,90,57,164
MSTRG.21685,4,0,0,0,0,0,0,0,5,0,0,6
MSTRG.21684,384,184,98,161,211,173,220,404,492,191,138,312
MSTRG.21683,0,0,1,0,0,0,1,1,0,0,2,7
MSTRG.21682,216,102,96,133,147,110,150,269,262,174,94,250
MSTRG.21681,423,191,104,30,278,270,227,468,551,285,147,311
MSTRG.21680,336,133,93,42,247,121,138,338,360,204,135,349
MSTRG.21689,31,40,16,5,29,17,53,49,63,36,9,41
MSTRG.21688,45,27,16,10,21,40,45,26,35,20,24,62
Pocillopora_acuta_HIv1_PredGene_g11087.t1,0,0,0,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25075.t1,0,1,1,1,1,1,2,1,2,2,0,2
MSTRG.21359,249,222,129,154,172,124,291,473,465,238,113,393
MSTRG.21358,6,9,5,2,4,4,4,15,14,8,7,20
MSTRG.21351,1842,643,275,567,816,543,845,2850,2262,828,629,760
MSTRG.21350,49,39,21,4,35,36,47,58,110,42,20,53
MSTRG.21353,216,105,64,55,110,86,128,277,298,115,81,165
MSTRG.21352,155,61,38,49,74,53,86,172,212,69,27,142
MSTRG.21355,894,311,186,328,348,260,429,862,797,377,152,797
MSTRG.21354,224,99,60,25,88,82,169,187,247,99,57,188
MSTRG.21357,40,20,9,14,23,17,27,78,66,26,13,72
MSTRG.21356,63,22,8,8,46,7,24,16,48,42,5,26
Pocillopora_acuta_HIv1_PredGene_g4504.t1,0,0,0,1,0,0,0,0,0,0,0,0
STRG.16818,1,0,1,1,1,1,1,1,2,1,1,0
MSTRG.4520,44,0,0,5,5,4,0,0,10,0,0,0
MSTRG.25758,9,4,2,6,5,8,7,11,0,6,20,9
MSTRG.11798,111,48,31,76,44,82,60,99,97,54,32,133
MSTRG.11799,12,20,21,11,23,8,18,43,47,25,9,24
STRG.16819,4,0,0,0,0,3,0,5,2,0,0,4
MSTRG.24584,1337,1140,371,461,1071,1345,1257,1835,2077,1222,2258,278
MSTRG.9453,0,0,3,0,0,0,0,0,7,0,0,0
MSTRG.6715,2453,110,64,51,193,169,104,2586,2531,138,60,1596
MSTRG.6714,10886,3400,2193,882,7609,5269,3744,12066,11782,6159,3397,6809
MSTRG.6717,11,12,6,3,13,5,10,15,12,7,4,6
MSTRG.6716,95,57,54,49,62,60,71,163,131,68,31,99
MSTRG.6711,69,58,27,18,46,50,71,93,166,55,46,76
MSTRG.6710,5437,1730,870,838,1355,1740,2022,3754,4581,1784,1526,4260
Pocillopora_acuta_HIv1_PredGene_g17698.t1,0,1,1,0,1,0,1,0,0,1,0,0
MSTRG.11793,0,0,0,0,0,0,0,6,0,0,0,0
MSTRG.6719,2,2,1,2,1,2,3,3,4,0,1,7
Pocillopora_acuta_HIv1_PredGene_g24267.t1,0,0,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g434.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11791,105,57,16,16,21,36,66,99,42,14,33,33
Pocillopora_acuta_HIv1_PredGene_g28538.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11796,248,193,103,112,290,155,304,517,567,254,128,420
Pocillopora_acuta_HIv1_PredGene_g19694.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6727.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11797,55,38,27,21,47,50,72,81,109,43,35,38
MSTRG.11794,174,90,84,72,92,96,116,200,317,120,111,138
MSTRG.11795,234,77,47,28,84,145,95,151,105,76,58,148
STRG.19886,2,1,1,1,1,1,1,4,2,1,0,2
Pocillopora_acuta_HIv1_PredGene_g21898.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11428,310,234,80,30,192,221,258,323,510,225,205,328
MSTRG.11429,184,161,110,41,121,116,148,229,290,145,130,275
MSTRG.11424,19,21,10,21,32,21,35,74,60,49,15,32
MSTRG.11425,98,47,12,31,58,58,70,160,121,72,56,97
MSTRG.11426,569,273,204,79,250,362,317,814,699,278,248,407
MSTRG.11427,712,285,166,225,261,226,333,664,687,285,162,504
MSTRG.11420,14,0,8,0,0,8,12,0,14,0,9,9
MSTRG.11421,2,3,1,1,1,2,1,1,1,2,0,4
MSTRG.11422,0,0,0,0,8,0,0,0,0,0,0,0
MSTRG.11423,111,42,39,7,51,39,46,123,149,42,30,95
Pocillopora_acuta_HIv1_PredGene_g23295.t1,0,2,0,0,0,0,0,2,3,2,0,0
Pocillopora_acuta_HIv1_PredGene_g30249.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11396,330,109,90,38,225,154,129,310,319,168,66,258
MSTRG.11397,12,29,16,3,30,5,29,74,86,23,19,17
MSTRG.7448,0,2,0,1,2,0,2,5,7,0,0,0
MSTRG.11395,191,70,55,27,108,105,101,160,261,107,47,131
MSTRG.11392,462,199,100,365,283,322,262,457,266,235,232,253
MSTRG.11393,416,177,70,148,163,275,217,342,375,184,259,287
MSTRG.11390,45,5,3,28,6,37,8,3,5,6,13,93
MSTRG.11391,22,9,0,6,7,11,11,5,6,6,0,34
MSTRG.7442,169,187,262,431,167,154,284,474,494,269,146,647
MSTRG.7443,170,95,72,81,127,90,98,249,237,112,82,239
MSTRG.7440,263,109,74,48,101,148,142,227,274,131,97,282
MSTRG.7441,750,204,79,187,222,194,241,577,638,233,149,451
MSTRG.7446,0,1,1,0,2,3,2,0,2,1,1,1
MSTRG.7447,164,0,0,19,0,86,0,0,0,0,0,0
MSTRG.11398,15,11,10,8,14,8,16,39,41,20,11,37
MSTRG.11399,64,33,33,58,50,29,42,93,116,58,41,62
MSTRG.8313,262,206,149,109,158,235,317,452,410,224,191,437
MSTRG.23449,593,149,97,48,249,266,176,421,543,215,155,436
MSTRG.23448,276,150,97,39,146,154,193,215,343,169,86,225
MSTRG.23447,387,250,224,200,368,201,277,594,664,422,173,414
MSTRG.23446,412,141,141,26,300,217,178,384,413,230,135,288
MSTRG.23445,183,136,85,71,113,101,162,277,347,132,98,225
STRG.13821,45,0,0,4,0,3,2,2,0,1,0,1
MSTRG.23443,748,478,259,56,572,401,493,757,1271,595,321,705
MSTRG.130,81,26,25,19,36,33,51,74,54,32,13,101
MSTRG.23441,27,5,3,5,6,13,171,12,9,5,11,21
MSTRG.23440,7782,326,1438,3201,253,22468,1380,1764,464,353,17067,189
MSTRG.8310,62,31,21,0,55,24,27,70,83,37,13,47
MSTRG.8317,9,8,7,4,5,0,5,18,19,7,0,14
Pocillopora_acuta_HIv1_PredGene_g14307.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8316,52,18,10,13,20,31,20,45,38,28,14,43
MSTRG.8315,203,108,71,65,100,114,136,266,246,124,99,214
Pocillopora_acuta_HIv1_PredGene_g4022.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.135,20,12,10,19,10,21,26,40,25,24,6,31
MSTRG.138,22,15,11,8,13,13,19,48,55,19,15,30
MSTRG.8318,5,0,0,0,7,6,6,0,18,9,4,7
Pocillopora_acuta_HIv1_PredGene_g168.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3990.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5176,106,41,28,22,45,98,45,90,106,54,31,67
MSTRG.15899,39,26,23,16,24,16,34,81,59,39,7,27
MSTRG.15898,162,153,155,56,142,146,212,438,359,175,94,333
MSTRG.15891,103,100,101,34,124,49,82,167,181,77,55,172
MSTRG.15890,17,18,4,8,19,18,30,31,23,9,7,23
MSTRG.15893,4096,1324,1100,1480,1633,2023,1415,3316,3182,1569,1328,2713
MSTRG.15892,1040,576,320,160,935,500,584,1173,1077,452,426,709
MSTRG.15895,137,59,59,20,102,78,52,155,149,95,58,99
MSTRG.15894,109,41,50,11,85,52,49,100,120,75,29,99
MSTRG.15897,15,8,2,3,5,7,7,13,11,6,3,15
Pocillopora_acuta_HIv1_PredGene_g19246.t1,0,0,0,0,0,0,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g17969.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25841,3,5,2,1,6,4,4,9,5,4,1,6
MSTRG.25840,6,0,0,0,0,17,0,0,0,0,0,35
MSTRG.25843,38,28,18,5,25,15,42,72,71,26,13,63
MSTRG.25842,27,5,7,0,8,10,6,9,9,10,3,28
MSTRG.25845,54,31,22,25,30,24,31,62,74,33,13,42
MSTRG.25844,76,28,24,20,43,35,29,70,57,26,16,56
MSTRG.25847,23,18,10,3,10,5,13,47,37,17,19,28
MSTRG.25846,5,13,8,6,8,11,12,12,10,10,0,0
MSTRG.25849,24,0,0,5,8,11,8,20,14,9,8,13
MSTRG.25848,61,58,20,14,53,24,46,145,168,57,40,56
MSTRG.8547,121,33,25,13,90,65,39,145,144,63,29,71
STRG.24540,2,1,0,0,1,1,1,1,1,0,1,0
Pocillopora_acuta_HIv1_PredGene_g13345.t1,0,0,1,0,0,1,0,0,0,0,0,0
MSTRG.14276,154,58,47,30,98,74,54,135,152,74,46,91
MSTRG.14277,324,267,250,227,250,243,360,609,689,356,202,562
MSTRG.14274,419,159,152,83,306,187,183,440,511,221,102,317
MSTRG.14275,760,361,209,123,403,382,411,747,970,411,303,621
Pocillopora_acuta_HIv1_PredGene_g32507.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14273,219,95,58,26,128,131,111,231,220,110,95,231
MSTRG.14270,533,248,146,68,354,224,229,585,650,267,148,405
Pocillopora_acuta_HIv1_PredGene_g15783.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14278,123,66,52,10,79,51,60,177,146,86,46,81
MSTRG.14279,146,146,72,15,130,136,137,213,261,128,80,202
Pocillopora_acuta_HIv1_PredGene_g19244.t1,0,0,0,0,0,0,1,0,0,0,0,0
STRG.24049,2,0,0,0,0,0,2,0,0,0,0,0
STRG.24042,1,1,0,1,1,1,1,0,2,1,0,0
Pocillopora_acuta_HIv1_PredGene_g31440.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31440.t2,0,0,0,0,0,0,0,0,0,0,0,0
STRG.24041,1,1,1,1,0,1,1,0,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g27063.t1,0,0,0,0,0,0,0,2,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1685.t1,0,1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10477.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13138,22,0,0,0,3,0,3,0,6,5,0,4
MSTRG.13139,139,47,11,88,59,82,107,149,110,56,41,86
MSTRG.13134,54,0,1,3,1,6,0,2,2,1,1,5
MSTRG.13135,108,18,18,14,35,64,32,47,62,23,30,30
MSTRG.13136,28,14,6,4,18,23,12,27,46,16,10,25
MSTRG.13137,43,4,3,9,9,10,5,13,16,9,3,9
MSTRG.13130,95,61,44,10,45,34,62,142,205,67,27,205
MSTRG.13131,153,93,67,89,144,65,113,314,348,152,67,220
MSTRG.13132,0,3,2,0,4,0,6,4,15,2,0,9
MSTRG.13133,0,0,1,0,0,0,0,0,0,0,0,0
MSTRG.12263,24,17,5,0,7,11,16,35,32,11,17,0
MSTRG.12262,63,33,43,48,34,32,62,124,86,44,65,65
MSTRG.12261,637,321,245,263,487,382,511,831,998,456,290,572
MSTRG.12260,1972,1358,845,453,1058,810,1464,3338,4913,1690,1259,3596
MSTRG.12267,7,3,3,0,4,1,1,11,20,6,3,4
MSTRG.12266,20,19,0,2,15,20,12,4,17,12,25,0
MSTRG.12265,105,38,21,9,28,25,39,87,74,33,33,115
MSTRG.12264,0,5,4,0,0,2,5,15,19,9,10,0
MSTRG.12269,11,21,14,0,0,15,25,21,23,17,0,8
MSTRG.12268,62,33,15,18,35,32,38,62,95,35,31,19
MSTRG.14852,42,19,4,5,13,31,24,18,42,10,4,6
MSTRG.14853,58,8,8,7,5,31,11,22,20,6,8,0
MSTRG.14850,96,9,3,3,9,46,11,23,22,13,12,37
MSTRG.14851,972,375,384,110,503,520,299,774,945,555,279,100
MSTRG.14856,26676,11544,7866,3591,11889,15494,11618,19603,18348,13660,5802,17617
MSTRG.14857,3809,2737,2531,311,3224,2913,3342,5958,6293,3212,2654,4585
MSTRG.14854,8,2054,2209,0,2297,181,1918,3519,4192,2375,1684,8
MSTRG.14855,146,31,19,19,23,64,30,63,60,17,20,219
MSTRG.14858,8,10,0,8,8,5,14,31,24,10,7,5
MSTRG.14859,187,79,57,48,89,55,86,258,277,134,85,235
STRG.867,5,0,0,0,0,0,0,0,4,0,2,0
Pocillopora_acuta_HIv1_PredGene_g27061.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_7121_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30845.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23996.t1,0,0,1,0,0,0,0,0,2,0,0,0
MSTRG.5289,190,113,102,50,166,112,118,291,321,162,68,227
MSTRG.2467,210,168,69,151,163,174,197,268,408,207,123,116
MSTRG.2466,206,61,53,37,111,85,64,142,201,95,46,102
MSTRG.2465,649,338,257,46,428,498,376,787,892,501,365,599
MSTRG.2464,498,231,143,32,353,331,273,501,669,315,233,363
MSTRG.2463,30,7,0,0,0,8,6,13,13,0,0,7
MSTRG.2462,114,87,51,28,60,101,101,142,202,82,64,140
MSTRG.2461,40,38,27,0,50,20,36,87,79,38,26,32
MSTRG.2460,226,79,35,35,72,85,94,148,211,78,63,210
Pocillopora_acuta_HIv1_PredGene_g14725.t1,0,0,0,0,1,0,0,0,1,0,0,0
MSTRG.2469,21,14,10,7,7,13,15,27,19,13,8,28
MSTRG.2468,286,213,160,92,156,205,326,518,555,250,151,388
STRG.9441,12,7,8,13,9,10,13,18,19,11,9,31
STRG.9442,17,16,17,12,15,18,26,37,55,25,21,31
Pocillopora_acuta_HIv1_PredGene_g23146.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1354.t1,0,0,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g5156.t1,0,0,0,1,0,0,0,1,0,0,0,0
MSTRG.11989,102,19,11,0,32,74,23,51,52,23,26,40
MSTRG.11988,227,79,32,69,85,116,77,169,148,72,62,117
MSTRG.11983,622,121,60,502,131,605,302,532,161,141,126,337
MSTRG.11982,586,90,32,246,90,379,154,240,115,79,67,255
MSTRG.11981,244,184,83,74,137,217,242,214,338,174,174,179
MSTRG.11980,136,84,54,76,67,121,126,88,174,79,140,91
MSTRG.11987,265,71,48,48,109,157,83,172,169,82,79,123
MSTRG.11986,12,14,0,0,7,7,21,21,21,7,4,27
MSTRG.11985,15,30,15,15,15,21,47,48,35,20,13,53
MSTRG.11984,100,77,55,30,49,62,114,179,133,67,83,135
MSTRG.22189,56,48,27,15,38,42,50,121,112,53,30,58
MSTRG.22188,278,122,57,35,117,110,149,297,322,134,67,233
Pocillopora_acuta_HIv1_PredGene_g20996.t1,0,0,0,0,0,0,0,0,0,0,1,0
MSTRG.22185,232,108,97,24,166,165,135,290,273,178,54,207
MSTRG.22184,50,47,35,23,23,51,63,105,62,45,17,87
MSTRG.22187,415,191,191,52,331,199,231,526,658,279,145,103
MSTRG.22186,239,67,59,11,124,66,69,289,239,121,59,153
MSTRG.22181,0,0,2,0,0,0,0,4,2,4,0,0
MSTRG.22180,20,4,4,4,6,5,6,24,21,5,3,25
MSTRG.22183,116,54,33,17,99,55,76,164,221,73,48,94
MSTRG.22182,232,94,62,23,229,116,151,288,375,157,82,200
Pocillopora_acuta_HIv1_PredGene_g15288.t1,0,0,0,0,0,0,1,0,1,0,0,0
MSTRG.3734,9,0,0,0,0,9,5,8,11,0,12,6
