gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
STRG.21952,15,12,6,0,6,6,13,35,26,6,13,14
STRG.16641,149,46,63,28,0,0,87,179,181,100,0,101
Pocillopora_acuta_HIv1_PredGene_15976_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23450.t1,0,0,0,0,0,0,0,0,2,0,0,0
STRG.16640,88,60,27,10,81,58,51,112,184,53,49,64
STRG.16643,162,35,26,22,147,91,58,109,92,69,13,45
STRG.24892,65,39,17,13,33,23,45,90,94,34,21,67
STRG.13259,3,0,0,2,1,1,0,0,1,1,1,1
STRG.13258,2,0,0,1,0,1,1,0,0,0,0,0
STRG.13251,263,182,76,72,143,116,223,327,364,147,114,285
STRG.13250,44,19,12,11,22,23,28,45,51,25,19,61
STRG.13253,24,14,9,0,10,9,22,32,22,13,13,31
STRG.13252,505,161,148,83,308,180,153,408,455,254,119,213
STRG.13255,3,0,0,2,1,1,0,0,1,1,1,1
STRG.13254,10,5,0,1,0,3,5,11,14,0,4,15
STRG.13257,28,20,14,5,15,21,19,25,42,27,14,34
STRG.13256,46,8,6,24,7,33,11,10,8,10,1,9
Pocillopora_acuta_HIv1_PredGene_g20810.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.16649,23,18,10,15,17,20,25,45,46,20,28,47
Pocillopora_acuta_HIv1_PredGene_g4124.t1,0,0,4,2,5,4,0,9,15,0,3,0
Pocillopora_acuta_HIv1_PredGene_g8481.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.16648,65,40,23,31,31,25,47,66,75,32,16,57
Pocillopora_acuta_HIv1_PredGene_g14422.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.12777,5,15,15,5,12,11,24,27,27,17,13,17
Pocillopora_acuta_HIv1_PredGene_g13774.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.14148,51,22,9,4,17,17,20,28,76,20,35,52
Pocillopora_acuta_HIv1_PredGene_g1567.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.12773,90,12,12,7,28,22,19,45,50,20,15,31
STRG.20164,88,157,126,98,95,104,235,352,344,164,102,265
STRG.23329,463,264,169,102,252,251,340,547,731,354,169,397
STRG.2898,358,106,71,74,163,431,240,250,318,144,187,256
STRG.20166,61,58,20,14,53,24,46,147,170,57,40,56
Pocillopora_acuta_HIv1_PredGene_7033_t,0,0,0,1,0,4,0,0,0,0,7,0
STRG.22758,18,19,4,7,16,23,16,13,9,12,13,10
STRG.22759,59,20,12,12,24,25,29,62,74,22,14,36
STRG.23322,5,7,0,0,5,4,8,5,0,8,0,5
Pocillopora_acuta_HIv1_PredGene_g16361.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.23323,31,8,4,5,11,14,9,21,24,12,12,16
Pocillopora_acuta_HIv1_PredGene_g4327.t1,0,0,0,0,0,0,0,0,2,0,0,4
STRG.2892,77,56,12,9,28,31,92,91,101,29,32,102
Pocillopora_acuta_HIv1_PredGene_g8483.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31317.t1,0,0,0,0,0,0,0,19,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15546.t1,0,0,0,0,1,0,0,0,0,0,0,0
STRG.2893,859,325,203,286,391,363,376,792,862,402,308,598
Pocillopora_acuta_HIv1_PredGene_g25770.t3,0,8,6,0,10,0,0,16,34,8,2,0
Pocillopora_acuta_HIv1_PredGene_g25770.t2,0,0,0,0,0,0,0,0,0,0,0,0
STRG.14142,244,86,41,46,95,85,99,215,230,81,60,124
Pocillopora_acuta_HIv1_PredGene_g2362.t1,0,0,0,1,0,1,0,0,0,1,0,0
STRG.2891,54,49,19,13,35,34,75,114,104,42,39,96
STRG.14144,581,167,83,74,250,221,178,525,494,184,149,379
Pocillopora_acuta_HIv1_PredGene_g2908.t1,0,0,0,0,0,0,0,0,1,0,0,0
STRG.22750,221,26,20,28,34,27,25,96,108,51,31,143
Pocillopora_acuta_HIv1_PredGene_g13776.t1,0,0,0,0,0,0,0,0,0,0,1,0
STRG.22751,200,184,181,137,185,155,296,465,453,275,137,428
STRG.14147,4,0,0,0,0,5,11,7,9,2,6,0
STRG.22752,1830,687,619,546,1072,574,920,1885,1989,859,1034,2792
STRG.22753,179,55,27,73,73,99,113,171,153,96,75,194
STRG.22754,475,142,71,141,183,211,236,540,608,225,164,321
STRG.26074,4,7,0,0,8,6,7,0,0,0,0,7
STRG.26077,22,13,11,6,8,15,16,27,30,11,12,38
STRG.22757,104,40,15,21,40,51,40,98,109,34,36,129
Pocillopora_acuta_HIv1_PredGene_g29617.t1,0,0,1,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24343.t1,0,1,1,1,2,0,1,1,1,1,1,0
STRG.2997,135,174,97,29,174,65,200,353,444,179,109,321
Pocillopora_acuta_HIv1_PredGene_g2099.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.2996,48,58,26,9,64,27,78,145,156,57,40,160
Pocillopora_acuta_HIv1_PredGene_g25835.t2,0,0,0,0,0,0,0,0,0,0,0,0
STRG.19381,70,40,24,12,39,48,49,93,112,56,46,88
STRG.13984,44,0,5,10,0,16,2,15,7,5,14,26
Pocillopora_acuta_HIv1_PredGene_7700_t,0,0,0,0,0,0,0,0,0,0,0,0
STRG.13987,6,0,0,2,0,0,0,0,0,0,0,0
STRG.19382,101,91,82,69,67,92,150,181,262,116,72,184
STRG.19385,621,404,131,166,583,479,515,616,817,490,340,471
Pocillopora_acuta_HIv1_PredGene_g8079.t1,0,0,0,0,2,2,3,0,0,1,11,0
STRG.19384,259,80,46,20,136,103,86,250,298,104,78,152
STRG.19387,35,28,20,5,42,37,27,58,69,40,17,39
Pocillopora_acuta_HIv1_PredGene_g13922.t1,0,0,23,20,30,0,68,69,0,38,0,0
STRG.19386,267,170,176,40,360,203,163,401,382,259,128,217
Pocillopora_acuta_HIv1_PredGene_g3718.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11056,205,98,73,44,82,135,135,243,242,108,96,207
STRG.11051,303,123,46,54,206,156,128,365,374,189,79,311
Pocillopora_acuta_HIv1_PredGene_g24663.t1,0,0,0,1,0,0,0,0,0,0,0,0
STRG.9963,6,0,1,3,0,5,0,0,0,1,0,2
STRG.9962,1,0,0,0,0,0,0,0,0,1,0,0
STRG.9961,73,90,33,16,70,68,76,75,94,82,9,86
STRG.9960,573,168,127,207,230,155,195,568,514,220,77,662
STRG.9967,12,22,6,2,10,14,32,24,34,22,10,21
STRG.9966,56,17,21,58,16,20,28,44,40,25,11,103
STRG.9965,27,11,12,9,4,16,10,24,21,12,9,54
STRG.9964,26,23,10,5,17,17,39,44,55,25,10,44
STRG.9969,855,433,263,306,379,412,569,887,929,461,303,600
STRG.9968,30,21,13,5,13,18,25,42,74,31,25,45
STRG.11053,35,8,11,9,11,17,8,19,18,12,16,18
Pocillopora_acuta_HIv1_PredGene_g32903.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2133.t1,0,0,0,2,0,2,0,0,0,0,0,2
STRG.2990,44,35,22,16,35,27,48,70,65,52,21,24
STRG.5196,30,8,0,35,12,24,16,19,15,8,12,31
Pocillopora_acuta_HIv1_PredGene_g33103.t1,0,0,0,0,0,0,1,0,0,0,0,0
STRG.5194,61,0,15,25,47,53,79,43,133,13,17,32
STRG.5195,8,1,4,2,7,3,3,16,15,5,2,9
STRG.5192,379,243,164,137,262,254,327,756,637,348,211,500
Pocillopora_acuta_HIv1_PredGene_g21337.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.5190,6,2,3,6,4,4,7,6,9,4,3,16
STRG.5191,66,26,18,7,38,30,24,62,82,31,31,49
STRG.5198,356,92,54,151,96,225,143,218,165,80,72,216
STRG.5199,16,19,12,14,16,15,30,52,40,18,16,40
Pocillopora_acuta_HIv1_PredGene_g19307.t1,0,1,0,1,1,1,1,0,2,1,1,2
STRG.4829,208,171,145,183,124,143,240,319,359,161,124,276
STRG.4828,68,95,67,42,49,67,122,180,173,105,91,146
STRG.4825,139,102,50,44,81,55,107,212,231,94,47,188
STRG.4824,333,187,139,121,166,139,242,471,383,243,154,410
STRG.4827,261,100,63,35,167,115,129,243,309,151,59,172
STRG.4826,37,30,25,21,19,22,42,75,75,42,30,82
STRG.4821,695,226,183,141,222,207,255,644,609,280,172,597
STRG.4820,223,112,82,89,101,108,153,286,283,143,76,225
STRG.4823,68,77,33,26,66,52,107,146,198,91,82,133
STRG.4822,95,44,35,16,54,46,44,97,150,55,27,125
Pocillopora_acuta_HIv1_PredGene_g9747.t1,0,0,0,0,0,0,0,1,1,0,0,1
Pocillopora_acuta_HIv1_PredGene_g11770.t1,0,0,0,0,0,2,0,0,0,0,0,0
STRG.5448,361,217,99,43,289,229,247,392,560,259,182,357
STRG.5449,386,115,74,70,189,234,137,282,320,171,74,133
STRG.9349,2,13,7,9,11,5,9,21,10,8,2,10
STRG.9348,3,0,0,2,0,0,0,0,0,0,0,0
STRG.5444,165,67,34,31,82,93,97,124,165,98,59,92
STRG.5445,362,106,52,68,108,185,120,259,264,117,116,344
STRG.9345,120,33,18,21,38,56,45,29,55,36,27,40
Pocillopora_acuta_HIv1_PredGene_g28130.t1,0,3,0,0,0,3,3,0,9,2,0,6
STRG.5440,19,23,18,0,21,5,41,48,64,27,0,44
STRG.9342,94,31,22,20,24,16,26,119,106,61,36,90
STRG.5442,187,156,80,36,121,117,193,256,404,145,117,220
STRG.9340,40,16,4,0,18,20,22,33,58,18,16,25
Pocillopora_acuta_HIv1_PredGene_g23599.t1,0,0,0,0,0,0,4,6,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_g18253.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.2874,611,132,56,23,139,77,99,369,511,174,98,401
STRG.2875,506,260,156,46,303,246,256,562,649,297,190,464
STRG.2876,863,284,199,205,281,247,283,731,832,289,230,626
Pocillopora_acuta_HIv1_PredGene_1429_t,0,0,0,0,0,0,0,0,9,10,0,0
STRG.2870,3,6,6,1,6,3,8,14,19,2,3,10
STRG.2871,547,246,158,158,233,265,267,582,615,284,222,364
STRG.2872,7674,3197,4542,7261,4231,3549,4046,9948,9283,5102,3741,8971
STRG.2873,2192,1261,704,515,1147,1154,1410,2668,3009,1260,941,2228
Pocillopora_acuta_HIv1_PredGene_g26434.t1,0,0,1,0,0,0,0,0,0,0,0,0
STRG.2878,166,104,42,38,88,81,130,192,264,108,53,182
STRG.2879,24,20,25,0,38,18,17,44,53,19,32,32
Pocillopora_acuta_HIv1_PredGene_7629_t,0,0,0,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8843.t1,0,0,0,4,0,7,4,0,0,0,0,0
STRG.17929,440,284,113,296,271,308,284,376,531,300,281,316
STRG.17928,26,23,20,19,19,19,37,56,51,31,22,53
STRG.17923,5,5,2,0,5,5,7,8,9,6,5,4
STRG.17922,6,51,29,9,37,26,31,20,36,43,18,5
STRG.17921,16,2,0,6,3,9,4,7,5,7,6,15
STRG.17920,8,1,1,0,2,3,1,1,6,2,2,3
STRG.17927,583,162,87,45,307,259,178,344,427,252,177,236
STRG.17926,31,26,21,20,20,28,45,36,43,27,29,32
STRG.17925,25,9,6,11,11,18,11,23,23,17,6,17
STRG.17924,31,23,15,27,23,22,22,44,51,25,22,37
Pocillopora_acuta_HIv1_PredGene_g18420.t1,0,0,0,0,6,3,0,8,0,6,0,5
STRG.5627,18,2,0,3,4,12,1,5,10,1,3,0
Pocillopora_acuta_HIv1_PredGene_g8777.t1,0,0,0,0,0,0,0,0,0,0,0,1
STRG.4319,110,45,38,40,57,59,59,120,108,51,32,82
STRG.4318,630,352,168,92,433,341,455,856,1016,386,231,639
STRG.4317,1173,331,230,226,498,444,353,831,912,560,277,626
STRG.4316,41,21,29,9,29,12,29,59,65,44,23,37
STRG.4315,156,73,106,136,96,77,126,186,264,95,93,191
STRG.4314,141,140,113,113,139,107,232,266,384,153,75,294
STRG.4313,55,37,23,9,23,39,44,83,109,38,37,47
STRG.4312,545,269,132,167,235,331,307,532,612,247,169,445
STRG.4311,57,20,12,0,21,26,35,58,73,22,22,67
STRG.4310,19,13,0,0,0,23,16,16,22,6,24,23
Pocillopora_acuta_HIv1_PredGene_g23480.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26237.t1,0,0,2,0,4,0,0,7,8,4,2,5
STRG.2896,18,8,9,16,17,13,14,49,36,25,11,40
Pocillopora_acuta_HIv1_PredGene_g14657.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_15172_t,0,0,0,0,0,0,0,0,0,7,0,0
Pocillopora_acuta_HIv1_PredGene_g32435.t1,0,1,0,0,1,0,1,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g3779.t1,0,1,0,1,1,1,1,4,0,3,1,4
STRG.5162,1876,285,142,288,622,630,238,663,841,419,179,463
Pocillopora_acuta_HIv1_PredGene_g31782.t2,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31782.t1,0,6,0,0,3,12,3,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g23482.t1,0,1,0,1,0,1,2,2,4,1,1,0
Pocillopora_acuta_HIv1_PredGene_g28430.t1,0,0,0,0,0,1,0,0,0,0,0,0
STRG.15789,798,423,188,162,397,429,546,971,1024,393,343,745
STRG.15788,282,10,0,0,146,196,252,306,458,9,178,313
STRG.8928,151,73,37,67,57,78,69,157,170,67,42,33
STRG.8929,3,8,2,0,0,2,8,12,5,4,3,0
STRG.7758,1090,171,129,152,229,382,161,581,529,209,262,702
STRG.7759,1432,570,510,120,846,717,573,1808,1596,810,482,1571
STRG.15781,2,2,0,0,2,0,2,0,1,1,0,3
STRG.15780,195,108,62,70,147,110,167,324,355,141,103,155
STRG.8926,151,244,151,54,165,181,288,234,241,261,250,222
STRG.7755,83,9,2,7,8,26,8,19,17,7,4,14
STRG.7752,571,478,239,90,364,324,463,799,1016,404,256,652
STRG.7753,172,109,59,21,145,102,112,191,321,135,57,137
STRG.7750,92,66,28,24,39,81,97,123,153,61,71,74
STRG.15786,62,19,0,0,18,18,29,61,54,16,23,25
STRG.16322,5,10,0,0,4,2,5,5,12,4,4,3
STRG.16323,377,193,123,54,278,242,267,569,624,273,182,390
STRG.16320,31,22,19,26,26,31,28,72,79,31,29,57
STRG.16321,125,62,28,39,75,93,86,108,147,63,50,124
STRG.16326,14,3,4,3,0,7,5,9,18,3,3,9
STRG.16327,383,308,141,366,383,330,543,1157,807,419,293,715
STRG.16324,945,400,226,164,395,493,443,918,983,378,358,880
STRG.16325,2,0,0,0,0,1,3,1,0,1,0,0
STRG.3046,177,85,60,39,98,78,119,238,249,89,61,170
STRG.3047,91,44,38,10,77,58,45,133,124,68,41,82
STRG.16328,37,27,20,5,35,33,41,61,74,31,41,40
STRG.3045,374,311,158,251,255,245,369,474,696,340,247,547
STRG.3042,12,2,3,1,3,4,6,2,9,3,12,41
STRG.3043,55,24,19,19,25,19,25,65,72,30,4,33
Pocillopora_acuta_HIv1_PredGene_g13597.t1,0,0,0,0,0,0,0,0,0,0,0,2
STRG.3041,194,72,54,62,85,98,125,218,226,125,75,247
STRG.12832,200,144,141,133,107,120,165,348,406,162,129,406
STRG.12833,3,2,0,2,1,2,1,3,3,2,0,6
Pocillopora_acuta_HIv1_PredGene_29944_t,0,0,1,0,0,3,4,1,1,2,3,1
STRG.12831,417,219,206,170,207,139,257,645,722,315,175,448
STRG.12836,226,91,57,34,148,121,90,210,280,112,70,154
STRG.12837,328,201,92,40,189,204,191,378,526,219,142,341
STRG.12834,1,0,0,0,1,1,0,0,0,0,0,0
STRG.12835,1,1,0,0,0,1,1,1,1,1,1,1
STRG.12838,7,2,5,4,4,4,8,7,8,2,5,10
STRG.12839,100,46,20,18,37,57,73,89,183,64,40,87
Pocillopora_acuta_HIv1_PredGene_g17810.t1,0,11,10,1,10,1,15,18,15,11,8,14
STRG.14783,9,3,3,5,4,5,7,2,2,4,4,4
STRG.14780,78,58,47,23,48,40,64,144,158,64,21,109
STRG.14781,277,106,26,58,121,143,74,285,248,85,121,150
STRG.14786,38,5,5,2,9,22,6,9,11,9,14,33
STRG.14787,20,9,7,6,5,15,10,17,11,6,17,25
STRG.14784,3,2,0,2,1,3,2,0,0,1,2,0
STRG.14785,1,1,1,0,1,1,1,0,0,1,1,1
STRG.14788,12,7,4,9,7,4,6,13,6,5,3,12
STRG.14789,128,117,91,77,69,85,149,159,182,126,90,219
STRG.15433,28,32,34,17,27,34,78,59,97,41,0,85
STRG.15432,212,168,86,16,122,140,206,261,485,184,131,308
STRG.15431,268,75,45,49,96,114,108,238,188,93,56,180
STRG.15430,91,20,4,9,19,37,25,114,186,22,10,108
STRG.15437,16,10,5,4,14,11,9,26,18,14,6,12
STRG.15436,11,2,2,3,6,8,3,2,4,3,1,2
STRG.15435,72,31,23,48,40,40,77,108,114,53,40,87
Pocillopora_acuta_HIv1_PredGene_g32410.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.15439,138,64,29,5,73,77,55,143,173,64,41,67
STRG.15438,253,135,80,41,169,150,169,289,322,173,117,248
STRG.24864,61,50,53,41,53,60,91,147,141,78,39,101
STRG.24865,31,41,19,13,30,25,39,53,63,36,17,41
STRG.24866,11,8,2,3,10,9,7,11,18,10,0,0
STRG.24867,312,96,56,16,95,141,92,251,249,167,107,181
STRG.24860,6,10,6,8,11,6,12,26,27,11,2,11
STRG.24861,24,15,14,6,11,10,11,21,29,15,15,14
STRG.24862,32,60,23,0,53,40,70,60,84,53,38,51
STRG.24863,520,532,220,121,709,422,598,816,929,537,378,960
STRG.17115,434,204,100,56,255,213,217,435,499,238,147,431
STRG.24868,10,24,21,6,16,16,34,38,45,27,17,26
STRG.24869,20,20,28,29,15,21,27,22,23,23,20,25
STRG.12784,80,40,20,25,47,78,39,62,71,40,90,41
STRG.12785,7,17,9,13,13,8,36,40,22,15,14,21
STRG.12786,82,66,41,35,71,63,112,153,163,88,57,102
STRG.12787,129,189,111,101,169,191,309,257,228,265,133,170
STRG.12780,31,13,6,24,12,26,14,21,32,8,6,25
STRG.12781,104,114,42,111,123,138,197,275,144,89,75,39
STRG.12782,194,215,117,35,199,128,216,398,457,209,135,234
STRG.12783,1,1,0,1,0,1,0,0,1,0,1,0
Pocillopora_acuta_HIv1_PredGene_g5544.t1,0,1,0,0,2,2,3,0,0,0,1,5
STRG.12789,21,7,5,7,4,14,13,23,16,14,3,19
Pocillopora_acuta_HIv1_PredGene_g21234.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.2055,53,24,22,25,44,19,30,72,97,46,14,41
Pocillopora_acuta_HIv1_PredGene_g10837.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26699.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.6401,6,0,3,3,0,4,0,3,4,0,3,0
STRG.6400,32,21,13,4,16,25,21,42,42,23,20,47
STRG.6403,132,105,88,68,102,79,133,245,270,136,70,158
STRG.6402,184,89,49,15,175,83,114,229,288,145,70,230
STRG.6405,120,11,4,55,14,91,6,10,28,6,49,198
STRG.6404,127,11,0,42,10,88,12,9,17,5,18,166
STRG.6407,62,74,24,15,70,50,90,102,154,78,45,103
STRG.6406,8,18,6,2,9,16,21,25,14,11,14,26
STRG.6409,30,30,18,5,34,12,33,92,72,36,13,46
STRG.6408,7,6,2,0,9,3,11,15,14,11,6,7
Pocillopora_acuta_HIv1_PredGene_g22917.t1,0,0,0,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17424.t1,0,4,0,0,3,8,0,0,0,6,4,0
STRG.2311,149,105,105,56,85,101,171,274,213,109,93,227
STRG.2310,34348,10739,11089,7958,15739,16008,9891,29259,26869,14540,12480,25119
STRG.17491,403,210,156,60,292,243,269,505,615,290,137,443
Pocillopora_acuta_HIv1_PredGene_g4915.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22142.t1,0,0,0,2,5,0,5,0,8,3,5,13
STRG.17496,469,309,234,333,294,265,417,797,764,387,234,695
STRG.2317,10,5,6,0,8,7,3,10,8,4,0,21
STRG.17494,192,181,77,12,91,131,174,247,326,145,119,390
STRG.2319,82,68,42,18,84,39,83,146,180,74,36,93
STRG.2318,177,58,43,7,65,94,65,181,164,67,74,160
STRG.17499,234,173,116,79,111,132,173,297,332,149,104,311
STRG.17498,419,149,139,29,288,171,162,552,487,254,183,402
STRG.1754,49,46,37,44,41,33,60,136,114,68,31,51
STRG.1755,1205,232,228,114,452,308,212,891,1016,522,444,1003
STRG.1756,1664,346,212,121,644,569,433,1019,1245,657,506,971
STRG.1757,240,125,62,27,140,109,160,313,296,129,131,274
STRG.1750,81,33,23,10,68,47,50,100,88,38,36,59
STRG.1751,287,173,104,161,164,160,286,445,419,240,141,359
STRG.1752,407,257,196,285,220,238,365,568,528,327,209,622
STRG.1753,99,90,16,31,47,18,28,204,156,96,125,115
Pocillopora_acuta_HIv1_PredGene_21613_t,0,0,0,0,0,0,0,13,0,0,0,6
STRG.2059,392,445,196,483,547,178,707,1424,1056,574,202,779
STRG.1758,333,142,89,67,153,204,194,301,345,173,105,322
STRG.1759,670,271,142,96,337,327,323,546,723,300,158,602
STRG.19921,23,40,24,0,25,23,59,54,78,34,30,69
STRG.5834,2,3,3,1,3,3,3,6,7,3,2,4
STRG.19923,262,164,113,46,145,117,164,340,415,195,91,235
STRG.5836,1,2,1,1,1,2,2,1,1,2,1,3
STRG.19925,35,54,21,10,36,30,72,66,96,45,19,54
STRG.5830,55,32,17,13,39,76,63,89,67,39,47,64
STRG.5833,129,148,90,29,72,98,169,31,3,133,124,278
STRG.5832,4080,1169,667,772,1804,1557,1278,3522,3941,1632,949,2546
STRG.19929,67,86,57,63,133,62,117,142,232,98,101,160
STRG.19928,869,574,301,1000,651,760,660,1063,1216,680,471,621
STRG.5839,170,58,63,41,94,99,109,131,169,97,126,80
STRG.5838,2084,320,220,514,456,698,301,806,1101,502,513,817
Pocillopora_acuta_HIv1_PredGene_g10288.t3,0,3,0,6,0,0,8,26,12,2,0,10
STRG.17145,145,76,56,23,97,80,86,181,237,86,41,87
STRG.17144,228,58,50,14,116,96,78,197,208,106,57,176
STRG.17147,113,65,37,33,48,68,89,117,180,52,72,149
STRG.17146,420,165,84,67,152,86,179,396,502,198,136,368
STRG.17141,225,174,90,100,184,170,233,403,378,209,130,245
STRG.17140,50,32,24,30,42,43,49,86,93,62,36,88
STRG.17143,183,182,105,56,138,135,261,333,347,176,101,290
STRG.17142,169,107,108,96,101,127,113,169,172,137,112,270
Pocillopora_acuta_HIv1_PredGene_g29950.t1,0,0,0,0,0,0,11,3,8,0,0,3
STRG.17149,133,33,18,8,79,25,254,33,92,13,11,0
STRG.17148,12,0,0,0,3,4,8,3,7,2,0,4
STRG.6255,37,14,9,13,12,6,20,55,29,14,12,16
Pocillopora_acuta_HIv1_PredGene_g6060.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19063.t1,0,0,0,0,1,0,0,0,3,0,0,4
Pocillopora_acuta_HIv1_PredGene_g19063.t3,0,0,0,0,0,0,0,0,0,0,0,0
STRG.21999,84,13,8,6,9,3,3,98,143,22,31,183
STRG.21998,3,1,1,2,1,0,1,3,4,1,0,3
STRG.21997,1,0,0,0,0,0,0,1,0,0,0,1
STRG.21996,143,35,22,48,31,61,46,89,97,34,41,45
STRG.21995,114,53,21,15,53,40,75,165,192,43,20,107
STRG.21994,73,14,10,20,18,37,19,28,25,15,31,22
STRG.21993,6,0,0,0,5,8,0,3,2,0,0,1
STRG.21992,36,10,8,14,14,23,9,16,14,9,9,11
STRG.21991,1,0,0,2,0,5,0,0,0,0,2,0
STRG.21990,0,0,0,1,0,6,0,0,0,0,2,1
Pocillopora_acuta_HIv1_PredGene_g29971.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.23849,18,16,5,7,19,17,22,45,29,17,0,12
STRG.23848,7,4,3,2,3,6,4,10,11,4,3,9
STRG.23847,133,50,25,50,49,51,64,84,107,57,40,103
STRG.23846,1103,219,103,180,214,182,186,595,668,324,169,408
STRG.23845,2,1,1,2,1,2,2,4,1,2,0,4
STRG.23844,167,51,32,60,81,91,64,95,92,79,50,112
STRG.23843,25,12,6,18,13,23,19,13,8,18,11,29
STRG.23842,11,1,0,5,2,3,2,1,1,1,3,0
STRG.23841,5,5,6,8,7,7,5,4,8,6,8,9
STRG.23840,195,51,32,35,53,133,60,78,66,59,57,81
Pocillopora_acuta_HIv1_PredGene_g27084.t1,0,0,0,0,0,0,0,3,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10845.t1,0,0,1,0,0,0,0,0,0,0,0,0
STRG.6791,5,8,10,5,12,0,11,13,14,0,0,7
Pocillopora_acuta_HIv1_PredGene_g11097.t1,0,0,0,0,0,0,0,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g8457.t1,0,0,0,0,0,0,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g659.t1,0,1,1,0,1,1,1,4,4,1,1,1
STRG.18346,8,5,4,3,5,4,6,5,9,4,4,9
STRG.18347,57,19,27,35,35,30,26,88,84,28,18,54
STRG.18344,11,26,11,12,0,10,41,36,45,21,17,70
STRG.18345,161,94,53,7,90,100,121,185,182,81,94,170
STRG.18342,23,0,0,0,0,8,4,7,9,7,4,11
STRG.18343,15,0,2,2,2,39,2,0,6,0,9,0
STRG.18340,160,149,190,313,135,108,193,435,363,228,120,351
STRG.18341,203,60,52,47,116,92,92,156,216,97,46,123
STRG.18348,8,4,0,3,9,0,3,6,12,7,0,0
STRG.18349,222,102,51,53,121,93,124,254,223,101,73,199
STRG.19699,790,395,207,97,447,511,471,943,1082,429,317,655
STRG.19698,209,256,229,163,261,243,403,586,325,332,245,516
STRG.13499,20,28,0,0,8,0,34,6,26,99,0,0
STRG.13498,110,46,21,18,29,199,225,95,74,48,66,219
STRG.13497,286,199,127,126,200,234,317,517,620,302,181,413
STRG.19692,11,7,5,4,5,11,7,19,13,4,5,13
STRG.13495,72,449,222,15,376,63,748,915,820,264,739,776
STRG.13494,577,204,302,119,445,396,282,968,891,343,755,1259
STRG.13493,115,10,5,19,7,62,15,15,12,6,21,30
STRG.19696,28,132,91,48,165,82,174,139,144,208,65,143
STRG.19695,930,828,703,558,756,868,1207,1535,1961,1115,717,1349
STRG.13490,15,3,3,3,4,7,4,8,11,7,6,9
STRG.3868,4,5,5,3,8,3,9,9,9,8,0,38
STRG.3869,154,93,58,43,86,90,146,222,230,118,39,211
