,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
86,Acerv_evm.model.Segkk1851_pilon.3,GO:1904872,0.042388097,0.999543172,1,2,regulation of telomerase RNA localization to Cajal body,BP,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
453,Acerv_evm.model.Segkk2909_pilon.1,GO:0060627,0.003012716,0.999825416,3,13,regulation of vesicle-mediated transport,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
198,Acerv_evm.model.Segkk1991_pilon.4,GO:0060627,0.003012716,0.999825416,3,13,regulation of vesicle-mediated transport,BP,537,115.7966242,-1.171529562,0.340101952,-3.444642279,0.000571816,0.03869906,CvsT2
931,Acerv_evm.model.Segkk4318_pilon.2,GO:0060627,0.003012716,0.999825416,3,13,regulation of vesicle-mediated transport,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
199,Acerv_evm.model.Segkk1991_pilon.4,GO:0060627,0.003012716,0.999825416,3,13,regulation of vesicle-mediated transport,BP,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
339,Acerv_evm.model.Segkk223_pilon.4,GO:1903772,0.021364539,1,1,1,regulation of viral budding via host ESCRT complex,BP,2742,74.9843103,-1.81313044,0.473225559,-3.831429655,0.000127401,0.019991259,CvsT4
342,Acerv_evm.model.Segkk223_pilon.4,GO:1903772,0.021364539,1,1,1,regulation of viral budding via host ESCRT complex,BP,2742,74.9843103,-1.907117848,0.432548482,-4.4090268,1.04E-05,0.003129276,CvsT3
341,Acerv_evm.model.Segkk223_pilon.4,GO:1903772,0.021364539,1,1,1,regulation of viral budding via host ESCRT complex,BP,2742,74.9843103,-2.106918486,0.47873946,-4.400971016,1.08E-05,0.003247754,CvsT1
340,Acerv_evm.model.Segkk223_pilon.4,GO:1903772,0.021364539,1,1,1,regulation of viral budding via host ESCRT complex,BP,2742,74.9843103,-2.143028793,0.429306296,-4.991841052,5.98E-07,0.000200263,CvsT2
658,Acerv_evm.model.Segkk3394_pilon.16,GO:0036359,0.021414665,1,1,1,renal potassium excretion,BP,1854,232.3246725,-5.146010627,0.368281642,-13.97303054,2.28E-44,1.03E-40,CvsT3
657,Acerv_evm.model.Segkk3394_pilon.16,GO:0036359,0.021414665,1,1,1,renal potassium excretion,BP,1854,232.3246725,-5.21903369,0.39763161,-13.1252988,2.36E-39,1.07E-35,CvsT1
656,Acerv_evm.model.Segkk3394_pilon.16,GO:0036359,0.021414665,1,1,1,renal potassium excretion,BP,1854,232.3246725,-5.367576715,0.367063506,-14.62301926,2.00E-48,9.06E-45,CvsT2
655,Acerv_evm.model.Segkk3394_pilon.16,GO:0036359,0.021414665,1,1,1,renal potassium excretion,BP,1854,232.3246725,-5.668645984,0.393565825,-14.40329833,4.93E-47,2.23E-43,CvsT4
638,Acerv_evm.model.Segkk3394_pilon.16,GO:0035812,0.021414665,1,1,1,renal sodium excretion,BP,1854,232.3246725,-5.146010627,0.368281642,-13.97303054,2.28E-44,1.03E-40,CvsT3
637,Acerv_evm.model.Segkk3394_pilon.16,GO:0035812,0.021414665,1,1,1,renal sodium excretion,BP,1854,232.3246725,-5.21903369,0.39763161,-13.1252988,2.36E-39,1.07E-35,CvsT1
636,Acerv_evm.model.Segkk3394_pilon.16,GO:0035812,0.021414665,1,1,1,renal sodium excretion,BP,1854,232.3246725,-5.367576715,0.367063506,-14.62301926,2.00E-48,9.06E-45,CvsT2
635,Acerv_evm.model.Segkk3394_pilon.16,GO:0035812,0.021414665,1,1,1,renal sodium excretion,BP,1854,232.3246725,-5.668645984,0.393565825,-14.40329833,4.93E-47,2.23E-43,CvsT4
33,Acerv_evm.model.Segkk1411_pilon.4,GO:1904645,0.042787873,0.999534418,1,2,response to amyloid-beta,BP,2148,1185.112898,1.042310734,0.273681776,3.808476946,0.000139825,0.031101355,T1vsT2
161,Acerv_evm.model.Segkk1945_pilon.2,GO:0070849,0.043099814,0.999527528,1,2,response to epidermal growth factor,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
163,Acerv_evm.model.Segkk1945_pilon.2,GO:0070849,0.043099814,0.999527528,1,2,response to epidermal growth factor,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
162,Acerv_evm.model.Segkk1945_pilon.2,GO:0070849,0.043099814,0.999527528,1,2,response to epidermal growth factor,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
714,Acerv_evm.model.Segkk3450_pilon.3,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
715,Acerv_evm.model.Segkk3450_pilon.3,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
143,Acerv_evm.model.Segkk1945_pilon.2,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
145,Acerv_evm.model.Segkk1945_pilon.2,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
144,Acerv_evm.model.Segkk1945_pilon.2,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
970,Acerv_evm.model.Segkk657_pilon.10,GO:0009629,0.045584324,0.999470803,1,2,response to gravity,BP,1452,166.6424442,1.371824937,0.293233457,4.678268805,2.89E-06,0.005676206,T1vsT2
563,Acerv_evm.model.Segkk3209_pilon.11,GO:1904373,0.023199075,1,1,1,response to kainic acid,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
578,Acerv_evm.model.Segkk3209_pilon.11,GO:0010046,0.023199075,1,1,1,response to mycotoxin,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
13,Acerv_evm.model.Segkk1022_pilon.1,GO:1901698,0.021406369,1,1,1,response to nitrogen compound,BP,2385,16.754313,-1.925826755,0.529597611,-3.636396224,0.000276479,0.045581587,CvsT3
14,Acerv_evm.model.Segkk1022_pilon.1,GO:1901698,0.021406369,1,1,1,response to nitrogen compound,BP,2385,16.754313,-2.29057356,0.514700022,-4.450307869,8.57E-06,0.001685307,CvsT2
15,Acerv_evm.model.Segkk1022_pilon.1,GO:1901698,0.021406369,1,1,1,response to nitrogen compound,BP,2385,16.754313,-2.491016805,0.53678803,-4.640596782,3.47E-06,0.001208032,CvsT4
567,Acerv_evm.model.Segkk3209_pilon.11,GO:1904638,0.023199075,1,1,1,response to resveratrol,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
519,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,4472,34.31388672,-3.011216852,0.400579576,-7.517150234,5.60E-14,8.44E-11,CvsT3
518,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,4472,34.31388672,-3.08881108,0.397207296,-7.776320107,7.47E-15,8.44E-12,CvsT2
517,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,4472,34.31388672,-3.168032468,0.429007392,-7.384563822,1.53E-13,2.77E-10,CvsT1
520,Acerv_evm.model.Segkk3087_pilon.2,GO:0000055,0.020514623,1,1,1,ribosomal large subunit export from nucleus,BP,4472,34.31388672,-3.190539144,0.410823388,-7.766206211,8.09E-15,1.35E-11,CvsT4
54,Acerv_evm.model.Segkk1656_pilon.3,GO:0042274,0.024073989,1,1,1,ribosomal small subunit biogenesis,BP,873,68.56599556,-1.981837003,0.561294062,-3.530835506,0.000414249,0.030449006,CvsT2
255,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
254,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
252,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
253,Acerv_evm.model.Segkk20_pilon.1,GO:0035271,0.021408568,1,1,1,ring gland development,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
817,Acerv_evm.model.Segkk3453_pilon.14,GO:0048453,0.030716833,1,1,1,sepal formation,BP,399,61.45976883,1.373336682,0.325652771,4.217181017,2.47E-05,0.003790713,CvsT2
816,Acerv_evm.model.Segkk3453_pilon.14,GO:0048453,0.030716833,1,1,1,sepal formation,BP,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
307,Acerv_evm.model.Segkk2008_pilon.3,GO:0048367,0.042013392,0.9995513,1,2,shoot system development,BP,2037,397.0784948,-0.708447661,0.18370997,-3.856337583,0.000115099,0.012374488,CvsT2
87,Acerv_evm.model.Segkk1851_pilon.3,GO:0016074,0.021409265,1,1,1,snoRNA metabolic process,BP,2100,33.16443655,-1.663676546,0.389960677,-4.266267454,1.99E-05,0.003267425,CvsT2
978,Acerv_evm.model.Segkk893_pilon.2,GO:1990417,0.023287271,1,1,1,snoRNA release from pre-rRNA,BP,966,271.5007135,-0.760589572,0.19843999,-3.832844238,0.00012667,0.013316569,CvsT2
803,Acerv_evm.model.Segkk3453_pilon.14,GO:0048443,0.030716833,1,1,1,stamen development,BP,399,61.45976883,1.373336682,0.325652771,4.217181017,2.47E-05,0.003790713,CvsT2
802,Acerv_evm.model.Segkk3453_pilon.14,GO:0048443,0.030716833,1,1,1,stamen development,BP,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
570,Acerv_evm.model.Segkk3209_pilon.11,GO:0090400,0.023199075,1,1,1,stress-induced premature senescence,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
854,Acerv_evm.model.Segkk384_pilon.7,GO:0060074,0.021427953,1,1,1,synapse maturation,BP,1704,65.73939955,-1.517728143,0.397578007,-3.817434859,0.000134846,0.01369827,CvsT2
853,Acerv_evm.model.Segkk384_pilon.7,GO:0060074,0.021427953,1,1,1,synapse maturation,BP,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
389,Acerv_evm.model.Segkk2551_pilon.2,GO:0042330,0.021285279,1,1,1,taxis,BP,3015,48.28989415,-1.288132589,0.30950367,-4.161929937,3.16E-05,0.007132652,CvsT1
388,Acerv_evm.model.Segkk2551_pilon.2,GO:0042330,0.021285279,1,1,1,taxis,BP,3015,48.28989415,-1.392129522,0.2880991,-4.832120339,1.35E-06,0.000555144,CvsT4
390,Acerv_evm.model.Segkk2551_pilon.2,GO:0042330,0.021285279,1,1,1,taxis,BP,3015,48.28989415,-1.422639168,0.273426636,-5.203001399,1.96E-07,8.44E-05,CvsT2
471,Acerv_evm.model.Segkk2909_pilon.1,GO:0021537,0.028170726,0.997957627,2,11,telencephalon development,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
942,Acerv_evm.model.Segkk4318_pilon.2,GO:0021537,0.028170726,0.997957627,2,11,telencephalon development,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
380,Acerv_evm.model.Segkk2551_pilon.2,GO:0050955,0.021285279,1,1,1,thermoception,BP,3015,48.28989415,-1.288132589,0.30950367,-4.161929937,3.16E-05,0.007132652,CvsT1
379,Acerv_evm.model.Segkk2551_pilon.2,GO:0050955,0.021285279,1,1,1,thermoception,BP,3015,48.28989415,-1.392129522,0.2880991,-4.832120339,1.35E-06,0.000555144,CvsT4
381,Acerv_evm.model.Segkk2551_pilon.2,GO:0050955,0.021285279,1,1,1,thermoception,BP,3015,48.28989415,-1.422639168,0.273426636,-5.203001399,1.96E-07,8.44E-05,CvsT2
58,Acerv_evm.model.Segkk1793_pilon.1,GO:0002574,0.026292165,1,1,1,thrombocyte differentiation,BP,682,28.21487573,-2.986722204,0.516873149,-5.778443335,7.54E-09,4.54E-06,CvsT4
59,Acerv_evm.model.Segkk1793_pilon.1,GO:0002574,0.026292165,1,1,1,thrombocyte differentiation,BP,682,28.21487573,-3.342112868,0.488904249,-6.835925179,8.15E-12,6.70E-09,CvsT2
56,Acerv_evm.model.Segkk1793_pilon.1,GO:0002574,0.026292165,1,1,1,thrombocyte differentiation,BP,682,28.21487573,-3.449929833,0.488798294,-7.057982559,1.69E-12,2.18E-09,CvsT3
57,Acerv_evm.model.Segkk1793_pilon.1,GO:0002574,0.026292165,1,1,1,thrombocyte differentiation,BP,682,28.21487573,-3.646884739,0.52231117,-6.982207066,2.91E-12,4.38E-09,CvsT1
247,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
246,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
244,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
245,Acerv_evm.model.Segkk20_pilon.1,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
119,Acerv_evm.model.Segkk1945_pilon.2,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
121,Acerv_evm.model.Segkk1945_pilon.2,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
120,Acerv_evm.model.Segkk1945_pilon.2,GO:0048538,0.006719674,0.999804343,2,6,thymus development,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
271,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
270,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
268,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
269,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
113,Acerv_evm.model.Segkk1945_pilon.2,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
115,Acerv_evm.model.Segkk1945_pilon.2,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
114,Acerv_evm.model.Segkk1945_pilon.2,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
167,Acerv_evm.model.Segkk1945_pilon.2,GO:0060440,0.042592659,0.999538703,1,2,trachea formation,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
169,Acerv_evm.model.Segkk1945_pilon.2,GO:0060440,0.042592659,0.999538703,1,2,trachea formation,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
168,Acerv_evm.model.Segkk1945_pilon.2,GO:0060440,0.042592659,0.999538703,1,2,trachea formation,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
426,Acerv_evm.model.Segkk2701_pilon.2,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,381,107.7232898,-1.344041019,0.334610815,-4.016729165,5.90E-05,0.007410038,CvsT2
492,Acerv_evm.model.Segkk3047_pilon.5,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,756,36.10035243,-2.727694155,0.459738148,-5.933147307,2.97E-09,2.07E-06,CvsT1
490,Acerv_evm.model.Segkk3047_pilon.5,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,756,36.10035243,-2.818322328,0.419772663,-6.713925361,1.89E-11,1.71E-08,CvsT3
491,Acerv_evm.model.Segkk3047_pilon.5,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,756,36.10035243,-2.85672963,0.437745653,-6.526003428,6.75E-11,6.79E-08,CvsT4
489,Acerv_evm.model.Segkk3047_pilon.5,GO:0006367,0.011477729,0.999533681,2,7,transcription initiation from RNA polymerase II promoter,BP,756,36.10035243,-3.30114616,0.40961837,-8.059077427,7.69E-16,1.16E-12,CvsT2
871,Acerv_evm.model.Segkk4047_pilon.16,GO:0019985,0.042364837,0.999543679,1,2,translesion synthesis,BP,1962,752.0005367,2.504049974,0.568759444,4.402652125,1.07E-05,0.027846019,T2vsT3
870,Acerv_evm.model.Segkk4047_pilon.16,GO:0019985,0.042364837,0.999543679,1,2,translesion synthesis,BP,1962,752.0005367,-2.129740896,0.566738525,-3.757889754,0.000171352,0.016658027,CvsT2
872,Acerv_evm.model.Segkk4047_pilon.16,GO:0019985,0.042364837,0.999543679,1,2,translesion synthesis,BP,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
585,Acerv_evm.model.Segkk3209_pilon.11,GO:0006642,0.023199075,1,1,1,triglyceride mobilization,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
545,Acerv_evm.model.Segkk3158_pilon.3,GO:0075732,0.049341815,0.99937875,1,2,viral penetration into host nucleus,BP,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
543,Acerv_evm.model.Segkk3158_pilon.3,GO:0075732,0.049341815,0.99937875,1,2,viral penetration into host nucleus,BP,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
544,Acerv_evm.model.Segkk3158_pilon.3,GO:0075732,0.049341815,0.99937875,1,2,viral penetration into host nucleus,BP,855,18.51500511,-1.843570483,0.480869161,-3.833829726,0.000126163,0.0200113,CvsT1
598,Acerv_evm.model.Segkk3209_pilon.11,GO:0050872,0.023199075,1,1,1,white fat cell differentiation,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
322,Acerv_evm.model.Segkk2119_pilon.10,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
323,Acerv_evm.model.Segkk2119_pilon.10,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
192,Acerv_evm.model.Segkk1947_pilon.7,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,975,1781.456311,0.80520276,0.179791336,4.478540387,7.52E-06,0.001509951,CvsT2
191,Acerv_evm.model.Segkk1947_pilon.7,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,975,1781.456311,0.752321767,0.201213639,3.738920342,0.000184812,0.026522028,CvsT1
193,Acerv_evm.model.Segkk1947_pilon.7,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,975,1781.456311,0.740119136,0.179892081,4.114239675,3.88E-05,0.009242226,CvsT3
