"","Group.1","x"
"2889","Acerv_evm.model.Segkk1854_pilon.6","GO:0008270;GO:0005515;GO:0016567"
"2890","Acerv_evm.model.Segkk1854_pilon.9","GO:0003677;GO:0006310;GO:0015074"
"2891","Acerv_evm.model.Segkk1855_pilon.1","GO:0016020"
"2892","Acerv_evm.model.Segkk1856_pilon.1","GO:0005515"
"2893","Acerv_evm.model.Segkk1856_pilon.3","GO:0009987;GO:0004672;GO:0005216;GO:0005524;GO:0016021;GO:0006468"
"2894","Acerv_evm.model.Segkk1856_pilon.4","GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"2895","Acerv_evm.model.Segkk1858_pilon.1","GO:0005975;GO:0006004;GO:0016740;GO:0016757;GO:0046922"
"2896","Acerv_evm.model.Segkk1858_pilon.2","GO:0004672;GO:0005524;GO:0006468;GO:0016301;GO:0016310"
"2897","Acerv_evm.model.Segkk1858_pilon.3","GO:0003676"
"2898","Acerv_evm.model.Segkk1858_pilon.4","GO:0046872"
"2899","Acerv_evm.model.Segkk1858_pilon.5","GO:0046872"
"2900","Acerv_evm.model.Segkk1858_pilon.6","GO:0006464;GO:0005524"
"2901","Acerv_evm.model.Segkk1858_pilon.7","GO:0016021;GO:0022857;GO:0055085"
"2902","Acerv_evm.model.Segkk1859_pilon.10","GO:0005868;GO:0007018"
"2903","Acerv_evm.model.Segkk1859_pilon.12","GO:0005515"
"2904","Acerv_evm.model.Segkk1859_pilon.8","GO:0008168;NA"
"2905","Acerv_evm.model.Segkk1859_pilon.9","GO:0003723;GO:0005515"
"2906","Acerv_evm.model.Segkk186_pilon.1","GO:0008270"
"2907","Acerv_evm.model.Segkk186_pilon.2","GO:0005515"
"2908","Acerv_evm.model.Segkk186_pilon.3","GO:0008270;GO:0005515"
"2909","Acerv_evm.model.Segkk1860_pilon.4","GO:0016021;GO:0004930;GO:0007186"
"2910","Acerv_evm.model.Segkk1860_pilon.5","GO:0000971;GO:0003972;GO:0005525;GO:0005634;GO:0046872;GO:0072669;NA;GO:0006396;GO:0008452;GO:0006388"
"2911","Acerv_evm.model.Segkk1861_pilon.10","GO:0004672;GO:0005524;GO:0006468"
"2912","Acerv_evm.model.Segkk1861_pilon.11","GO:0032040"
"2913","Acerv_evm.model.Segkk1861_pilon.12","GO:0035091"
"2914","Acerv_evm.model.Segkk1861_pilon.13","GO:0003824;GO:0009058;GO:0009435;GO:0016779"
"2915","Acerv_evm.model.Segkk1861_pilon.14","GO:0004672;GO:0006468;GO:0005524"
"2916","Acerv_evm.model.Segkk1861_pilon.16","GO:0003824;GO:0016829;NA"
"2917","Acerv_evm.model.Segkk1861_pilon.5","GO:0003723;GO:0003729;GO:0006417;GO:0008270;GO:0017148;GO:0048471;GO:0048477;NA"
"2918","Acerv_evm.model.Segkk1861_pilon.6","GO:0022857;GO:0055085"
"2919","Acerv_evm.model.Segkk1861_pilon.8","GO:0005085;GO:0007264"
"2920","Acerv_evm.model.Segkk1862_pilon.1","GO:0003676"
"2921","Acerv_evm.model.Segkk1862_pilon.12","GO:0005515"
"2922","Acerv_evm.model.Segkk1862_pilon.13","GO:0005515"
"2923","Acerv_evm.model.Segkk1862_pilon.15","GO:0005515"
"2924","Acerv_evm.model.Segkk1862_pilon.16","GO:0005515"
"2925","Acerv_evm.model.Segkk1862_pilon.17","GO:0005515;GO:0043531"
"2926","Acerv_evm.model.Segkk1862_pilon.18","GO:0005515"
"2927","Acerv_evm.model.Segkk1862_pilon.19","GO:0005515;GO:0043531"
"2928","Acerv_evm.model.Segkk1862_pilon.2","GO:0003676;GO:0015074"
"2929","Acerv_evm.model.Segkk1862_pilon.20","GO:0005515"
"2930","Acerv_evm.model.Segkk1862_pilon.21","GO:0005515"
"2931","Acerv_evm.model.Segkk1862_pilon.4","GO:0003677;GO:0000981;GO:0006355"
"2932","Acerv_evm.model.Segkk1862_pilon.5","GO:0003677;GO:0000981;GO:0006355"
"2933","Acerv_evm.model.Segkk1862_pilon.6","GO:0003677;GO:0000981;GO:0006355"
"2934","Acerv_evm.model.Segkk1862_pilon.7","GO:0003677;GO:0000981;GO:0006355"
"2935","Acerv_evm.model.Segkk1862_pilon.8","GO:0000981;GO:0006355;GO:0003677"
"2936","Acerv_evm.model.Segkk1862_pilon.9","GO:0005515"
"2937","Acerv_evm.model.Segkk1863_pilon.1","GO:0005515"
"2938","Acerv_evm.model.Segkk1863_pilon.10","GO:0003968"
"2939","Acerv_evm.model.Segkk1863_pilon.11","GO:0003968"
"2940","Acerv_evm.model.Segkk1863_pilon.15","GO:0004672;GO:0005524;GO:0006468"
"2941","Acerv_evm.model.Segkk1863_pilon.2","GO:0009063"
"2942","Acerv_evm.model.Segkk1863_pilon.21","GO:0000139;GO:0005801;GO:0006888;GO:0016021"
"2943","Acerv_evm.model.Segkk1863_pilon.22","GO:0003774;GO:0005524;GO:0016459;GO:0005515"
"2944","Acerv_evm.model.Segkk1863_pilon.23","GO:0005730;GO:0042254"
"2945","Acerv_evm.model.Segkk1863_pilon.24","GO:0030154"
"2946","Acerv_evm.model.Segkk1863_pilon.25","GO:0006541;GO:0016740"
"2947","Acerv_evm.model.Segkk1863_pilon.26","GO:0000776;GO:0034508;NA"
"2948","Acerv_evm.model.Segkk1863_pilon.5","GO:0016491"
"2949","Acerv_evm.model.Segkk1863_pilon.7","GO:0005515"
"2950","Acerv_evm.model.Segkk1863_pilon.8","GO:0003968"
"2951","Acerv_evm.model.Segkk1863_pilon.9","GO:0003968"
"2952","Acerv_evm.model.Segkk1864_pilon.3","GO:0005515"
"2953","Acerv_evm.model.Segkk1864_pilon.4","GO:0016021;GO:0004930;GO:0007186"
"2954","Acerv_evm.model.Segkk1865_pilon.4","GO:0016020;GO:0015293;GO:0016021"
"2955","Acerv_evm.model.Segkk1865_pilon.5","GO:0016021"
"2956","Acerv_evm.model.Segkk1865_pilon.6","GO:0016021;GO:0004930;GO:0007186"
"2957","Acerv_evm.model.Segkk1865_pilon.7","GO:0016021;GO:0004930;GO:0007186"
"2958","Acerv_evm.model.Segkk1865_pilon.8","GO:0004222;GO:0006508;GO:0008237;GO:0008270"
"2959","Acerv_evm.model.Segkk1865_pilon.9","GO:0004930;GO:0007186;GO:0016021"
"2960","Acerv_evm.model.Segkk1866_pilon.2","GO:0005737;GO:0000139;GO:0003676;GO:0004386;GO:0005524;GO:0006890;GO:0015031;GO:0030126"
"2961","Acerv_evm.model.Segkk1866_pilon.4","GO:0005515"
"2962","Acerv_evm.model.Segkk1867_pilon.12","GO:0003676"
"2963","Acerv_evm.model.Segkk1867_pilon.14","GO:0005515"
"2964","Acerv_evm.model.Segkk1867_pilon.16","GO:0000145;GO:0006887"
"2965","Acerv_evm.model.Segkk1867_pilon.5","GO:0004672;GO:0006468;GO:0003676;GO:0005524"
"2966","Acerv_evm.model.Segkk1867_pilon.9","GO:0005515"
"2967","Acerv_evm.model.Segkk1868_pilon.11","GO:0003676;GO:0008270"
"2968","Acerv_evm.model.Segkk1868_pilon.13","GO:0004674;GO:0005524;GO:0006468"
"2969","Acerv_evm.model.Segkk1868_pilon.20","GO:0003677;GO:0046983"
"2970","Acerv_evm.model.Segkk1868_pilon.26","GO:0003676;GO:0008270"
"2971","Acerv_evm.model.Segkk1868_pilon.3","GO:0003676;GO:0015074"
"2972","Acerv_evm.model.Segkk1868_pilon.31","GO:0003676;GO:0015074;NA"
"2973","Acerv_evm.model.Segkk1868_pilon.34","GO:0003964;GO:0006278"
"2974","Acerv_evm.model.Segkk1868_pilon.47","GO:0046983;NA"
"2975","Acerv_evm.model.Segkk1868_pilon.55","GO:0003676;GO:0015074"
"2976","Acerv_evm.model.Segkk1868_pilon.57","GO:0003676;GO:0008270"
"2977","Acerv_evm.model.Segkk1868_pilon.6","GO:0006508;GO:0008234"
"2978","Acerv_evm.model.Segkk1868_pilon.62","GO:0004672;GO:0006468"
"2979","Acerv_evm.model.Segkk1868_pilon.66","GO:0003676;GO:0008270"
"2980","Acerv_evm.model.Segkk1869_pilon.1","GO:0003676;GO:0016788"
"2981","Acerv_evm.model.Segkk1869_pilon.2","GO:0003723;GO:0006396;GO:0003676"
"2982","Acerv_evm.model.Segkk1870_pilon.14","GO:0004114;GO:0007165;GO:0008081"
"2983","Acerv_evm.model.Segkk1870_pilon.15","GO:0016021"
"2984","Acerv_evm.model.Segkk1870_pilon.16","GO:0004930;GO:0007186;GO:0016021"
"2985","Acerv_evm.model.Segkk1870_pilon.17","GO:0004672;GO:0006468;GO:0005524;GO:0004683;GO:0005516"
"2986","Acerv_evm.model.Segkk1870_pilon.4","GO:0016021;GO:0004930;GO:0007186"
"2987","Acerv_evm.model.Segkk1870_pilon.5","GO:0015074;GO:0003676"
"2988","Acerv_evm.model.Segkk1870_pilon.8","GO:0016021;GO:0004930;GO:0007186"
"2989","Acerv_evm.model.Segkk1871_pilon.1","GO:0005201"
"2990","Acerv_evm.model.Segkk1871_pilon.10","GO:0005515;GO:0005737;GO:0005085;GO:0035556"
"2991","Acerv_evm.model.Segkk1871_pilon.11","GO:0005515"
"2992","Acerv_evm.model.Segkk1871_pilon.12","GO:0006487;GO:0030144"
"2993","Acerv_evm.model.Segkk1871_pilon.13","GO:0006487;GO:0030144"
"2994","Acerv_evm.model.Segkk1871_pilon.21","GO:0005515"
"2995","Acerv_evm.model.Segkk1871_pilon.22","GO:0043531"
"2996","Acerv_evm.model.Segkk1871_pilon.5","GO:0005201"
"2997","Acerv_evm.model.Segkk1871_pilon.6","GO:0005201"
"2998","Acerv_evm.model.Segkk1871_pilon.7","GO:0005201"
"2999","Acerv_evm.model.Segkk1872_pilon.1","GO:0042981"
"3000","Acerv_evm.model.Segkk1872_pilon.2","GO:0042981"
"3001","Acerv_evm.model.Segkk1874_pilon.4","GO:0005525"
"3002","Acerv_evm.model.Segkk1874_pilon.6","GO:0004842;GO:0006511;GO:0016567;GO:0031461;GO:0031625;NA"
"3003","Acerv_evm.model.Segkk1874_pilon.8","GO:0004672;GO:0005524;GO:0006468;GO:0016409"
"3004","Acerv_evm.model.Segkk1874_pilon.9","GO:0016787"
"3005","Acerv_evm.model.Segkk1875_pilon.2","GO:0016020;GO:0016021"
"3006","Acerv_evm.model.Segkk1875_pilon.3","GO:0005515"
"3007","Acerv_evm.model.Segkk1875_pilon.4","GO:0003677;GO:0000981;GO:0006355"
"3008","Acerv_evm.model.Segkk1875_pilon.5","GO:0055114"
"3009","Acerv_evm.model.Segkk1876_pilon.2","GO:0003964;GO:0005509;GO:0006278"
"3010","Acerv_evm.model.Segkk1877_pilon.1","GO:0005509;GO:0007156;GO:0016020;GO:0005886;GO:0007155"
"3011","Acerv_evm.model.Segkk1877_pilon.10","GO:0005515"
"3012","Acerv_evm.model.Segkk1877_pilon.11","GO:0008270"
"3013","Acerv_evm.model.Segkk1877_pilon.12","GO:0016787;GO:0004843;GO:0005634;GO:0016579"
"3014","Acerv_evm.model.Segkk1877_pilon.13","GO:0003689;GO:0007064;GO:0017116;GO:0031390;GO:0032508;GO:1900264;NA"
"3015","Acerv_evm.model.Segkk1877_pilon.2","GO:0005886;GO:0007155;GO:0005509;GO:0016020;GO:0007156"
"3016","Acerv_evm.model.Segkk1877_pilon.3","GO:0005509;GO:0007156;GO:0016020;GO:0005886;GO:0007155"
"3017","Acerv_evm.model.Segkk1877_pilon.4","GO:0003676;GO:0006813;GO:0015074;GO:0016020;GO:0003964;GO:0005267;GO:0016021"
"3018","Acerv_evm.model.Segkk1877_pilon.5","GO:0005509;GO:0007156;GO:0016020;GO:0005886;GO:0007155"
"3019","Acerv_evm.model.Segkk1877_pilon.7","GO:0005509;GO:0016020;GO:0005886;GO:0007155;GO:0007156"
"3020","Acerv_evm.model.Segkk1877_pilon.8","GO:0005509;GO:0007156"
"3021","Acerv_evm.model.Segkk1877_pilon.9","GO:0016255;GO:0042765"
"3022","Acerv_evm.model.Segkk1878_pilon.1","GO:0005044;GO:0016020;GO:0004672;GO:0005524;GO:0006468"
"3023","Acerv_evm.model.Segkk1878_pilon.10","GO:0004222;GO:0006508;GO:0008237;GO:0008270"
"3024","Acerv_evm.model.Segkk1878_pilon.11","NA;GO:0005737"
"3025","Acerv_evm.model.Segkk1878_pilon.12","GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005249;GO:0006813"
"3026","Acerv_evm.model.Segkk1878_pilon.2","GO:0004983;GO:0007186;GO:0016021;GO:0004930"
"3027","Acerv_evm.model.Segkk1878_pilon.3","GO:0005515"
"3028","Acerv_evm.model.Segkk1878_pilon.4","GO:0043015"
"3029","Acerv_evm.model.Segkk1878_pilon.7","GO:0016020"
"3030","Acerv_evm.model.Segkk1878_pilon.9","GO:0005509;GO:0003755"
"3031","Acerv_evm.model.Segkk1879_pilon.1","GO:0005509;GO:0007160"
"3032","Acerv_evm.model.Segkk1879_pilon.2","GO:0005515"
"3033","Acerv_evm.model.Segkk1880_pilon.1","GO:0015074;GO:0003676"
"3034","Acerv_evm.model.Segkk1880_pilon.10","GO:0005515"
"3035","Acerv_evm.model.Segkk1880_pilon.11","GO:0005515"
"3036","Acerv_evm.model.Segkk1880_pilon.13","GO:0008218"
"3037","Acerv_evm.model.Segkk1880_pilon.15","GO:0003676;GO:0015074"
"3038","Acerv_evm.model.Segkk1880_pilon.2","GO:0003676;GO:0005524"
"3039","Acerv_evm.model.Segkk1880_pilon.3","GO:0008218"
"3040","Acerv_evm.model.Segkk1880_pilon.6","GO:0005515"
"3041","Acerv_evm.model.Segkk1880_pilon.7","GO:0005515"
"3042","Acerv_evm.model.Segkk1880_pilon.8","GO:0005515"
"3043","Acerv_evm.model.Segkk1880_pilon.9","GO:0005515"
"3044","Acerv_evm.model.Segkk1881_pilon.2","GO:0003676;GO:0003723;GO:0005634;GO:0006396;GO:1990904"
"3045","Acerv_evm.model.Segkk1882_pilon.13","GO:0003676;GO:0016787;GO:0046872"
"3046","Acerv_evm.model.Segkk1882_pilon.15","GO:0004190;GO:0006508;GO:0015074;GO:0003676"
"3047","Acerv_evm.model.Segkk1882_pilon.2","GO:0005515;GO:0003677;GO:0006310;GO:0015074"
"3048","Acerv_evm.model.Segkk1882_pilon.3","GO:0017111"
"3049","Acerv_evm.model.Segkk1882_pilon.4","GO:0005515;GO:0005509"
"3050","Acerv_evm.model.Segkk1883_pilon.10","GO:0016021;GO:0004930;GO:0007186"
"3051","Acerv_evm.model.Segkk1883_pilon.11","GO:0005515"
"3052","Acerv_evm.model.Segkk1883_pilon.12","GO:0000398;GO:0071011"
"3053","Acerv_evm.model.Segkk1883_pilon.13","GO:0004672;GO:0005524;GO:0006468;GO:0005230;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0034220"
"3054","Acerv_evm.model.Segkk1883_pilon.14","GO:0005230;GO:0006811;GO:0016021"
"3055","Acerv_evm.model.Segkk1883_pilon.15","GO:0004930;GO:0007186;GO:0016021"
"3056","Acerv_evm.model.Segkk1883_pilon.16","GO:0005515"
"3057","Acerv_evm.model.Segkk1883_pilon.18","GO:0005515;GO:0004930;GO:0007186;GO:0016021;GO:0004888;GO:0007166"
"3058","Acerv_evm.model.Segkk1883_pilon.19","GO:0004181;GO:0006508;GO:0008270"
"3059","Acerv_evm.model.Segkk1883_pilon.20","GO:0004181;GO:0006508;GO:0008270"
"3060","Acerv_evm.model.Segkk1883_pilon.22","GO:0005509"
"3061","Acerv_evm.model.Segkk1883_pilon.23","GO:0005525;GO:0003924;GO:0007165;GO:0016020"
"3062","Acerv_evm.model.Segkk1883_pilon.25","GO:0003954;GO:0005739;GO:0008137"
"3063","Acerv_evm.model.Segkk1883_pilon.3","GO:0005634;GO:0005829;GO:0007286;GO:0031514;GO:0035082"
"3064","Acerv_evm.model.Segkk1883_pilon.6","GO:0009976"
"3065","Acerv_evm.model.Segkk1883_pilon.8","GO:0004930;GO:0007186;GO:0016021"
"3066","Acerv_evm.model.Segkk1883_pilon.9","GO:0016021;GO:0004930;GO:0007186"
"3067","Acerv_evm.model.Segkk1884_pilon.1","GO:0004497;GO:0004500;GO:0055114"
"3068","Acerv_evm.model.Segkk1884_pilon.12","GO:0004930;GO:0005887;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0042277;NA"
"3069","Acerv_evm.model.Segkk1884_pilon.13","GO:0003676;GO:0003723;GO:0005634;GO:0006397;GO:0008380"
"3070","Acerv_evm.model.Segkk1884_pilon.2","GO:0000166;GO:0016021;GO:0006812;GO:0016887"
"3071","Acerv_evm.model.Segkk1884_pilon.3","GO:0004630;GO:0006654;GO:0048017;GO:0003824"
"3072","Acerv_evm.model.Segkk1885_pilon.1","GO:0004197;GO:0006508;GO:0006915;GO:0008233;GO:0008234;GO:0016787;GO:0042981"
"3073","Acerv_evm.model.Segkk1885_pilon.14","GO:0004672;GO:0005524;GO:0006468"
"3074","Acerv_evm.model.Segkk1885_pilon.4","GO:0005802;GO:0005886;GO:0016020;GO:0016021;GO:0030133;GO:0042998;GO:0071253;NA;GO:0005515"
"3075","Acerv_evm.model.Segkk1885_pilon.5","GO:0005515;GO:0004842;GO:0006915;GO:0032465"
"3076","Acerv_evm.model.Segkk1885_pilon.6","GO:0022857;GO:0055085"
"3077","Acerv_evm.model.Segkk1885_pilon.7","GO:0022857;GO:0055085;GO:0005524;GO:0006298;GO:0030983"
"3078","Acerv_evm.model.Segkk1885_pilon.8","GO:0003735;GO:0005840;GO:0006412"
"3079","Acerv_evm.model.Segkk1885_pilon.9","GO:0008152;GO:0004747;GO:0005524;GO:0005634;GO:0005737;GO:0019303;GO:0046872;GO:0006014;GO:0016301"
"3080","Acerv_evm.model.Segkk1887_pilon.11","GO:0000795;GO:0007130"
"3081","Acerv_evm.model.Segkk1887_pilon.12","GO:0005096"
"3082","Acerv_evm.model.Segkk1887_pilon.14","GO:0000226;GO:0005874;GO:0005884;GO:0008017;GO:0008093;GO:0051015;GO:0051764;NA;GO:0005515"
"3083","Acerv_evm.model.Segkk1887_pilon.17","GO:0046872"
"3084","Acerv_evm.model.Segkk1887_pilon.2","GO:0005515"
"3085","Acerv_evm.model.Segkk1887_pilon.20","GO:0004930;GO:0007186;GO:0016021"
"3086","Acerv_evm.model.Segkk1887_pilon.25","GO:0005509"
"3087","Acerv_evm.model.Segkk1887_pilon.3","GO:0016020"
"3088","Acerv_evm.model.Segkk1887_pilon.31","GO:0030246;NA;GO:0005515;GO:0005509"
"3089","Acerv_evm.model.Segkk1887_pilon.32","GO:0005515;GO:0004096;GO:0020037;GO:0055114"
"3090","Acerv_evm.model.Segkk1887_pilon.33","GO:0005515"
"3091","Acerv_evm.model.Segkk1887_pilon.35","GO:0016021;GO:0016192"
"3092","Acerv_evm.model.Segkk1887_pilon.39","GO:0005975;GO:0016757"
"3093","Acerv_evm.model.Segkk1887_pilon.4","GO:0016020"
"3094","Acerv_evm.model.Segkk1887_pilon.40","GO:0000122;GO:0003677;GO:0005730;GO:0006364;NA"
"3095","Acerv_evm.model.Segkk1887_pilon.42","GO:0005525"
"3096","Acerv_evm.model.Segkk1887_pilon.43","GO:0004252;GO:0006508"
"3097","Acerv_evm.model.Segkk1887_pilon.6","GO:0005743;GO:0005747"
"3098","Acerv_evm.model.Segkk1887_pilon.7","GO:0004861;GO:0005634;GO:0007050"
"3099","Acerv_evm.model.Segkk1889_pilon.1","GO:0016715;GO:0055114;GO:0003824"
"3100","Acerv_evm.model.Segkk189_pilon.1","GO:0004930;GO:0007186;GO:0016021"
"3101","Acerv_evm.model.Segkk189_pilon.2","GO:0016787;GO:0110165;NA;GO:0004222;GO:0006508;GO:0008233;GO:0071586"
"3102","Acerv_evm.model.Segkk189_pilon.3","GO:0003777;GO:0005524;GO:0007018;GO:0008017;GO:0005515"
"3103","Acerv_evm.model.Segkk189_pilon.5","GO:0005515"
"3104","Acerv_evm.model.Segkk189_pilon.6","GO:0000049;GO:0002098;GO:0034227;GO:0008033"
"3105","Acerv_evm.model.Segkk1890_pilon.2","GO:0005515"
"3106","Acerv_evm.model.Segkk1891_pilon.2","GO:0006888"
"3107","Acerv_evm.model.Segkk1891_pilon.3","GO:0005509"
"3108","Acerv_evm.model.Segkk1891_pilon.4","GO:0004252;GO:0005509;GO:0006508;GO:0006958;GO:0016021;GO:0005515"
"3109","Acerv_evm.model.Segkk1891_pilon.5","GO:0003676"
"3110","Acerv_evm.model.Segkk1891_pilon.6","GO:0005509"
"3111","Acerv_evm.model.Segkk1891_pilon.7","GO:0005515"
"3112","Acerv_evm.model.Segkk1892_pilon.1","GO:0004144;GO:0045017"
"3113","Acerv_evm.model.Segkk1892_pilon.2","GO:0007018;GO:0008569;GO:0030286"
"3114","Acerv_evm.model.Segkk1892_pilon.3","GO:0005524"
"3115","Acerv_evm.model.Segkk1893_pilon.1","GO:0016491;GO:0055114"
"3116","Acerv_evm.model.Segkk1894_pilon.2","GO:0046872"
"3117","Acerv_evm.model.Segkk1895_pilon.10","GO:0009116;GO:0004044;GO:0009113"
"3118","Acerv_evm.model.Segkk1895_pilon.2","GO:0005515;GO:0042981"
"3119","Acerv_evm.model.Segkk1895_pilon.3","GO:0004672;GO:0005524;GO:0006468"
"3120","Acerv_evm.model.Segkk1895_pilon.6","GO:0004222"
"3121","Acerv_evm.model.Segkk1895_pilon.7","GO:0005515"
"3122","Acerv_evm.model.Segkk1895_pilon.8","GO:0055114;GO:0016491"
"3123","Acerv_evm.model.Segkk1895_pilon.9","GO:0006189;GO:0004639;GO:0006164"
"3124","Acerv_evm.model.Segkk1896_pilon.1","GO:0005515"
"3125","Acerv_evm.model.Segkk1896_pilon.2","GO:0005515"
"3126","Acerv_evm.model.Segkk1899_pilon.10","GO:0005515"
"3127","Acerv_evm.model.Segkk1899_pilon.12","GO:0005515"
"3128","Acerv_evm.model.Segkk1899_pilon.13","GO:0003676;GO:0004930;GO:0004949;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0038171;GO:0005886"
"3129","Acerv_evm.model.Segkk1899_pilon.14","GO:0003723"
"3130","Acerv_evm.model.Segkk1899_pilon.16","GO:0005524;GO:0004674;GO:0004672;GO:0006468"
"3131","Acerv_evm.model.Segkk1899_pilon.17","GO:0003993;GO:0046872;GO:0016787"
"3132","Acerv_evm.model.Segkk1899_pilon.18","GO:0003993;GO:0046872;GO:0016787"
"3133","Acerv_evm.model.Segkk1899_pilon.20","GO:0005507;GO:0005758;GO:0006825;GO:0016531"
"3134","Acerv_evm.model.Segkk1899_pilon.3","GO:0005741;GO:0035694"
"3135","Acerv_evm.model.Segkk1899_pilon.7","GO:0005515"
"3136","Acerv_evm.model.Segkk1899_pilon.8","GO:0005515"
"3137","Acerv_evm.model.Segkk1899_pilon.9","GO:0005515"
"3138","Acerv_evm.model.Segkk19_pilon.1","NA;GO:0046872"
"3139","Acerv_evm.model.Segkk19_pilon.12","GO:0005524"
"3140","Acerv_evm.model.Segkk19_pilon.13","GO:0005515;GO:0007155;GO:0045296"
"3141","Acerv_evm.model.Segkk19_pilon.15","GO:0005515"
"3142","Acerv_evm.model.Segkk19_pilon.16","GO:0000407;GO:0008270;GO:0016236;GO:0043130;GO:0046872;NA"
"3143","Acerv_evm.model.Segkk19_pilon.18","GO:0000981;GO:0006355;GO:0003677"
"3144","Acerv_evm.model.Segkk19_pilon.19","GO:0003677"
"3145","Acerv_evm.model.Segkk19_pilon.20","GO:0000981;GO:0003677;GO:0005634;GO:0006357;GO:0006355"
"3146","Acerv_evm.model.Segkk19_pilon.21","GO:0003677;GO:0000981;GO:0006355"
"3147","Acerv_evm.model.Segkk19_pilon.23","GO:0005515"
"3148","Acerv_evm.model.Segkk19_pilon.24","GO:0006355;GO:0043565"
"3149","Acerv_evm.model.Segkk19_pilon.25","GO:0005515"
"3150","Acerv_evm.model.Segkk19_pilon.26","GO:0005887;GO:0032217;GO:0032218"
"3151","Acerv_evm.model.Segkk19_pilon.27","GO:0006457;GO:0051082"
"3152","Acerv_evm.model.Segkk19_pilon.4","GO:0003676;GO:0015074"
"3153","Acerv_evm.model.Segkk19_pilon.5","GO:0003676;GO:0008270"
"3154","Acerv_evm.model.Segkk19_pilon.6","GO:0051321"
"3155","Acerv_evm.model.Segkk19_pilon.7","GO:0016791"
"3156","Acerv_evm.model.Segkk190_pilon.1","GO:0004672;GO:0005524;GO:0006468"
"3157","Acerv_evm.model.Segkk190_pilon.10","GO:0005515"
"3158","Acerv_evm.model.Segkk190_pilon.11","GO:0070273"
"3159","Acerv_evm.model.Segkk190_pilon.17","GO:0016021;GO:0055085"
"3160","Acerv_evm.model.Segkk190_pilon.18","GO:0004843;GO:0006511;GO:0016579;GO:0008270"
"3161","Acerv_evm.model.Segkk190_pilon.19","GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006355"
"3162","Acerv_evm.model.Segkk190_pilon.2","GO:0000786;GO:0003677;GO:0006334"
"3163","Acerv_evm.model.Segkk190_pilon.20","GO:0043015"
"3164","Acerv_evm.model.Segkk190_pilon.21","GO:0005515;GO:0016021"
"3165","Acerv_evm.model.Segkk190_pilon.22","GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"3166","Acerv_evm.model.Segkk190_pilon.23","GO:0016020;GO:0016021"
"3167","Acerv_evm.model.Segkk190_pilon.28","GO:0003676;GO:0008270;GO:0004190;GO:0006508"
"3168","Acerv_evm.model.Segkk190_pilon.29","GO:0005515"
"3169","Acerv_evm.model.Segkk190_pilon.3","GO:0003873;GO:0005524;GO:0006000;GO:0003824;GO:0006003"
"3170","Acerv_evm.model.Segkk190_pilon.4","GO:0000786;GO:0003677;GO:0005634;GO:0046982;NA"
"3171","Acerv_evm.model.Segkk190_pilon.8","GO:0003755"
"3172","Acerv_evm.model.Segkk190_pilon.9","GO:0003735;GO:0005840;GO:0006412;GO:0015934"
"3173","Acerv_evm.model.Segkk1901_pilon.2","GO:0009058;GO:0016779"
"3174","Acerv_evm.model.Segkk1902_pilon.2","GO:0005515"
"3175","Acerv_evm.model.Segkk1906_pilon.1","GO:0001822;GO:0016020;GO:0016021"
"3176","Acerv_evm.model.Segkk1906_pilon.2","GO:0001822;GO:0016020;GO:0016021"
"3177","Acerv_evm.model.Segkk1906_pilon.3","GO:0001822;GO:0016020;GO:0016021"
"3178","Acerv_evm.model.Segkk1906_pilon.4","GO:0003824;GO:0004300;GO:0005739;GO:0006635;NA;GO:0003860"
"3179","Acerv_evm.model.Segkk1906_pilon.5","GO:0001822;GO:0016020;GO:0016021;GO:0005515;GO:0005509"
"3180","Acerv_evm.model.Segkk1906_pilon.6","GO:0004842;GO:0016567;GO:0016740"
"3181","Acerv_evm.model.Segkk1906_pilon.9","GO:0005515;GO:0003774;GO:0005524;GO:0016459;GO:0005856"
"3182","Acerv_evm.model.Segkk1907_pilon.1","GO:0034597;GO:0046856"
"3183","Acerv_evm.model.Segkk1907_pilon.2","GO:0004176;GO:0004222;GO:0005524;GO:0006508;GO:0016020;GO:0016887"
"3184","Acerv_evm.model.Segkk1907_pilon.3","GO:0003700;GO:0006355"
"3185","Acerv_evm.model.Segkk1907_pilon.4","GO:0005515"
"3186","Acerv_evm.model.Segkk1907_pilon.6","GO:0003674;GO:0005515;GO:0005575;GO:0005739;GO:0006364;GO:0008150"
"3187","Acerv_evm.model.Segkk1907_pilon.8","GO:0009058;GO:0030170;GO:0003824;GO:0006520;GO:0008483"
"3188","Acerv_evm.model.Segkk1908_pilon.2","GO:0005247;GO:0006821;GO:0016020;GO:0055085"
"3189","Acerv_evm.model.Segkk1909_pilon.10","GO:0015074"
"3190","Acerv_evm.model.Segkk1909_pilon.11","GO:0004842"
"3191","Acerv_evm.model.Segkk1909_pilon.15","GO:0042721"
"3192","Acerv_evm.model.Segkk1909_pilon.20","GO:0035091"
"3193","Acerv_evm.model.Segkk1909_pilon.3","GO:0005515"
